         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57222.411128 19.102305      NaN    17.0    19 o    0   0.95 314.26239 14.20441   570.99  5139.59 3.82 3.43 -66.0 -0.450    19.26 20.96 02a57222o0164o       0    43.660084
57222.411776 19.569016      NaN   -95.0    18 o    0   1.29 314.26239 14.20441   570.82  5139.62 3.82 3.44 -65.6 -0.455    19.27 20.97 02a57222o0165o       0    43.234280
57222.412409 19.226921      NaN     5.0    20 o    0   1.05 314.26239 14.20441   570.72  5139.76 3.81 3.45 -63.6 -0.451    19.27 20.96 02a57222o0166o       0    44.104455
57222.413039 19.063754      NaN    17.0    20 o    0   1.35 314.26239 14.20441   570.58  5139.95 3.82 3.45 -64.5 -0.447    19.27 20.96 02a57222o0167o       0    44.104455
57222.413779 19.271854      NaN     5.0    19 o    0   1.18 314.26239 14.20441   570.82  5140.19 3.81 3.44 -68.1 -0.446    19.27 20.96 02a57222o0168o       0    43.660084
57230.430772 18.489118      NaN    53.0    28 o    0   1.14 314.26239 14.20441  1531.53  1955.59 4.03 3.58 -43.6 -0.454    18.90 20.24 02a57230o0231o    8192    48.261817
57230.465519 19.089302      NaN   -42.0    28 o    0   1.03 314.26239 14.20441  1540.74  1952.10 4.12 3.71 -38.6 -0.438    18.90 20.29 02a57230o0271o    8192    48.261817
57322.271093 18.208845      NaN  -196.0    63 o    0   1.14 314.26239 14.20441  9119.27  8683.52 4.92 3.92  89.6 -0.494    17.98 18.90 02a57322o0212o       2    74.257679
57322.287836 18.174913      NaN   -42.0    65 o    0   1.01 314.26239 14.20441  9112.88  8683.44 4.63 3.49  89.8 -0.483    18.05 18.93 02a57322o0238o       2    75.961852
57322.304615 18.336727      NaN  -161.0    56 o    0   1.13 314.26239 14.20441  7659.97 10133.26 4.23 3.50 -78.0 -0.500    18.04 18.84 02a57322o0264o    8192    68.419317
57322.324739 17.909502      NaN  -140.0    83 o    0   1.00 314.26239 14.20441  7656.39 10134.93 4.52 3.92 -78.8 -0.515    17.58 18.16 02a57322o0295o       2    91.837917
57323.277929 18.417189      NaN   -41.0    52 o    0   0.85 314.26239 14.20441  9120.00  8683.33 4.90 3.85  89.6 -0.488    18.22 19.35 02a57323o0169o       0    65.185911
57323.294199 18.459772      NaN   -20.0    50 o    0   0.70 314.26239 14.20441  9121.95  8684.19 4.63 3.66  90.0 -0.499    18.22 19.28 02a57323o0194o       0    63.601910
57323.296782 18.094452      NaN   -91.0    70 o    0   1.18 314.26239 14.20441  6532.33   367.73 6.49 4.13   2.3 -0.497    18.25 19.30 02a57323o0198o       2    80.282021
57323.317468 18.459772      NaN   -86.0    50 o    0   1.05 314.26239 14.20441  7669.52 10135.22 4.38 3.84 -75.0 -0.505    18.17 19.16 02a57323o0228o       0    63.601910
57323.320049 18.005163      NaN  -275.0    76 o    0   0.97 314.26239 14.20441  6532.23   368.54 6.38 4.11   3.4 -0.492    18.21 19.23 02a57323o0232o       2    85.564028
57323.341373 18.396507      NaN   -79.0    53 o    0   1.12 314.26239 14.20441  7668.11 10136.48 4.54 3.98 -76.3 -0.484    18.06 19.05 02a57323o0262o       0    65.986385
57326.242617 19.089302      NaN   -21.0    28 o    0   1.29 314.26239 14.20441  9168.63  8693.01 4.17 3.13  87.9 -0.472    19.03 20.70 02a57326o0119o       0    48.261817
57326.268803 19.128787      NaN   -63.0    27 o    0   1.20 314.26239 14.20441  9158.43  8696.48 4.42 3.56  87.3 -0.489    18.95 20.68 02a57326o0160o       0    47.688604
57326.285263 19.256669      NaN   -82.0    24 o    0   1.74 314.26239 14.20441  7703.71 10149.01 4.19 3.66 -82.0 -0.493    18.94 20.62 02a57326o0186o       0    46.056519
57326.304333 18.816441      NaN   -97.0    36 o    0   0.87 314.26239 14.20441  7706.92 10149.08 4.39 3.91 -84.8 -0.493    18.73 20.32 02a57326o0216o       0    53.302936
57327.265945 18.504094      NaN  -461.0    48 o    0   1.05 314.26239 14.20441  6571.25   379.76 6.57 4.31   0.6 -0.477    18.80 20.38 02a57327o0136o    8192    62.041945
57327.282440 18.550302      NaN  -572.0    46 o    0   1.02 314.26239 14.20441  6566.87   381.34 6.64 4.33   1.7 -0.489    18.82 20.42 02a57327o0162o    8192    60.507875
57330.203254 18.261819      NaN  -103.0    60 o    0   0.93 314.26239 14.20441  9178.31  8690.70 4.57 3.45  86.7 -0.468    17.09 18.55 02a57330o0040o       0    71.730070
57330.245681 18.944322      NaN  -124.0    32 o    0   1.17 314.26239 14.20441  7709.49 10146.43 4.57 4.02 -84.0 -0.490    18.77 20.45 02a57330o0080o       0    50.687306
57330.268047 18.847027      NaN  -135.0    35 o    0   1.21 314.26239 14.20441  7703.76 10148.64 4.54 4.02 -82.2 -0.493    18.59 20.20 02a57330o0115o       0    52.632718
57360.197829 19.014394      NaN   -47.0    30 o    0   1.39 314.26239 14.20441  9463.00  8418.05 3.88 3.69  88.7 -0.451    18.82 20.15 02a57360o0045o    8192    49.448994
57366.195410 18.034118      NaN   -62.0    74 o    0   1.00 314.26239 14.20441  9625.39  8215.32 4.12 3.57  83.0 -0.477    18.21 19.10 02a57366o0041o       2    83.792619
57366.224662 19.089302      NaN   -16.0    28 o    0   1.26 314.26239 14.20441  9045.73  7635.06 4.13 3.61  86.9 -0.470    18.70 20.10 02a57366o0046o    8192    48.261817
57366.241114 18.816441      NaN     9.0    30 o    0   1.32 314.26239 14.20441  8742.10  9395.95 4.18 3.92  83.1 -0.443    18.62 20.00 02a57366o0072o    8192    49.448994
57525.594571 19.212347      NaN   -78.0    25 o    0   1.25 314.26239 14.20441 10167.09  2704.04 3.99 3.26  66.6 -0.506    19.11 20.63 02a57525o0683o    8192    46.585437
57525.610933 19.351140      NaN  -105.0    22 o    0   1.35 314.26239 14.20441 10193.37  2742.36 4.11 3.47  66.7 -0.504    19.09 20.64 02a57525o0711o    8192    45.046675
57562.529302 18.417189      NaN   -11.0    52 o    0   1.12 314.26239 14.20441  9866.51   597.10 4.73 3.74  26.9 -0.524    18.46 19.39 02a57562o0516o       0    65.185911
