         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57248.401536 19.631075      NaN   -10    17 c    0   0.95 314.26239 14.20441  1557.78  1950.64 4.30 3.67 -30.4 -0.421    19.61 21.74 02a57248o0219c 8388608  27.928148
57248.407918 19.766969      NaN   -14    15 c    0   1.10 314.26239 14.20441  1558.48  1954.35 4.34 3.71 -29.5 -0.413    19.59 21.74 02a57248o0227c 8388608  26.757829
57248.443682 19.766969      NaN  -234    15 c    0   1.22 314.26239 14.20441  6425.47   331.69 4.16 3.70  -3.1 -0.470    19.54 21.73 02a57248o0270c 8392704  26.757829
57248.446216 19.816329      NaN    11    14 c    0   1.46 314.26239 14.20441  7568.29 10097.57 4.13 3.75 -81.5 -0.424    19.55 21.69 02a57248o0273c 8388608  26.210331
57248.453802 19.766969      NaN  -223    15 c    0   1.36 314.26239 14.20441  6419.97   332.57 4.24 3.67  -0.7 -0.470    19.52 21.72 02a57248o0283c 8392704  26.757829
57248.456950 19.472870      NaN    18    17 c    0   1.05 314.26239 14.20441  7568.30 10100.08 4.14 3.72 -82.7 -0.425    19.55 21.68 02a57248o0287c 8388608  27.928148
57250.403168 18.304885      NaN    69    38 c    0   0.89 314.26239 14.20441  1574.24  1958.56 4.25 3.73 -31.5 -0.421    18.75 20.73 02a57250o0196c       0  43.988424
57250.409328 18.550302      NaN   -52    46 c    0   1.10 314.26239 14.20441  9018.40  8650.10 3.80 3.15 -76.7 -0.440    17.90 19.69 02a57250o0204c       0  51.058608
57250.444188 19.302877      NaN   -65    23 c    0   0.77 314.26239 14.20441  6409.23   336.30 4.17 3.71   0.0 -0.477    19.25 21.33 02a57250o0247c       0  31.937148
57250.446676 18.574166      NaN  -155    45 c    0   1.06 314.26239 14.20441  7552.34 10101.20 4.24 3.96 -79.8 -0.410    18.61 20.63 02a57250o0250c       0  50.159560
57250.454110 17.664614      NaN  -163   104 c    0   0.75 314.26239 14.20441  6404.68   336.72 4.23 3.65  -0.2 -0.498    17.80 19.66 02a57250o0260c       2 106.334291
57250.457395 17.456271      NaN   -86   126 c    0   1.53 314.26239 14.20441  7553.32 10104.11 4.20 3.76 -82.4 -0.429    17.14 18.96 02a57250o0264c       2 127.933504
57277.341814 19.719755      NaN    15    14 c    0   1.05 314.26239 14.20441 10245.51  4410.04 4.34 3.72  66.4 -0.463    19.65 21.72 02a57277o0198c       0  26.210331
57277.363241 19.841877      NaN     9    14 c    0   1.19 314.26239 14.20441 10241.43  4411.44 4.27 3.70  69.2 -0.469    19.64 21.70 02a57277o0227c       0  26.210331
57277.388901 19.569016      NaN    16    16 c    0   1.17 314.26239 14.20441  8754.49  5855.62 4.20 3.73  87.7 -0.437    19.57 21.62 02a57277o0261c       0  27.330961
57277.408968 19.696897      NaN     8    16 c    0   1.02 314.26239 14.20441  8750.93  5856.21 4.08 3.58  86.4 -0.441    19.57 21.59 02a57277o0287c       0  27.330961
57313.283208 19.212347      NaN    22    21 c    0   0.86 314.26239 14.20441  9043.32  8671.15 4.47 3.76  89.4 -0.454    19.31 21.15 02a57313o0045c       0  30.528371
57313.295724 19.226921      NaN    18    22 c    0   0.76 314.26239 14.20441  9040.60  8669.90 4.57 3.84 -89.6 -0.446    19.30 21.17 02a57313o0063c       0  31.224693
57313.325993 19.014394      NaN   -71    30 c    0   1.09 314.26239 14.20441  6445.96   357.66 5.67 4.05   3.4 -0.497    19.07 20.93 02a57313o0109c       0  37.295863
57313.328853 19.569016      NaN   -60    18 c    0   1.36 314.26239 14.20441  7582.01 10123.30 4.50 4.02 -77.2 -0.435    19.32 21.22 02a57313o0113c       0  28.547880
57313.354202 19.169763      NaN   -84    26 c    0   1.04 314.26239 14.20441  6448.14   360.10 5.75 4.09   3.4 -0.494    19.29 21.19 02a57313o0148c       0  34.161110
57313.357069 19.454622      NaN     9    20 c    0   1.02 314.26239 14.20441  7585.00 10124.00 4.53 4.02 -75.1 -0.432    19.27 21.15 02a57313o0152c       0  29.849312
57334.242381 18.816441      NaN  -115    36 c    0   1.14 314.26239 14.20441  9163.32  8698.41 4.25 3.94  80.8 -0.392    18.48 20.27 02a57334o0095c       0  42.272703
57334.267300 19.436675      NaN    14    19 c    0   1.06 314.26239 14.20441  9159.91  8699.92 4.31 4.03  82.2 -0.381    19.36 21.33 02a57334o0131c       0  29.188721
57334.293695 19.454622      NaN   -52    20 c    0   0.99 314.26239 14.20441  7705.60 10151.14 4.27 4.19  61.0 -0.372    19.32 21.22 02a57334o0169c       0  29.849312
57334.319957 19.351140      NaN     6    22 c    0   0.97 314.26239 14.20441  7709.15 10150.73 4.31 4.24  68.0 -0.366    19.18 21.02 02a57334o0207c       0  31.224693
57341.294171 19.302877      NaN   -21    23 c    0   0.98 314.26239 14.20441  6565.02   386.74 5.44 4.51  -0.8 -0.400    19.25 21.29 02a57341o0066c    8192  31.937148
57341.301252 19.089302      NaN    31    21 c    0   0.92 314.26239 14.20441  7703.23 10153.55 4.46 4.36  45.7 -0.370    19.26 21.24 02a57341o0077c    8192  30.528371
57342.266970 19.351140      NaN   -21    22 c    0   1.27 314.26239 14.20441  6563.13   389.40 4.72 3.71  -0.5 -0.480    19.28 21.06 02a57342o0033c       0  31.224693
57342.274051 19.510313      NaN     4    19 c    0   1.25 314.26239 14.20441  7701.15 10156.74 4.10 4.01  18.3 -0.390    19.25 21.03 02a57342o0044c       0  29.188721
57342.286950 19.302877      NaN   -11    23 c    0   1.04 314.26239 14.20441  6567.92   389.54 4.88 3.73   0.2 -0.488    19.29 21.07 02a57342o0064c       0  31.937148
57342.294071 19.401649      NaN   -40    21 c    0   0.72 314.26239 14.20441  7706.75 10156.56 3.98 3.86  22.5 -0.404    19.28 21.03 02a57342o0075c       0  30.528371
57343.217225 19.212347      NaN    -7    25 c    0   0.92 314.26239 14.20441  9160.49  8701.63 4.19 4.01  74.7 -0.438    19.19 21.13 02a57343o0045c       0  33.406308
57343.238607 19.256669      NaN   -22    24 c    0   0.82 314.26239 14.20441  9155.80  8700.79 4.20 3.92  83.6 -0.414    19.12 20.76 02a57343o0067c       0  32.664682
57343.254112 19.063754      NaN    12    28 c    0   1.00 314.26239 14.20441  6567.23   386.93 4.76 3.91  -3.3 -0.496    19.11 20.76 02a57343o0091c       0  35.706882
57343.257973 19.302877      NaN   -28    23 c    0   1.02 314.26239 14.20441  7706.15 10152.16 4.38 4.31  62.9 -0.388    19.02 20.70 02a57343o0097c       0  31.937148
57343.273559 18.836735      NaN    29    29 c    0   1.03 314.26239 14.20441  6566.13   387.33 4.93 3.88  -1.3 -0.501    19.09 20.70 02a57343o0121c       0  36.496321
57343.277519 19.367717      NaN    12    21 c    0   1.12 314.26239 14.20441  7704.67 10153.04 4.05 4.00  49.6 -0.413    19.05 20.64 02a57343o0127c       0  30.528371
57537.581779 19.128787      NaN   -40    27 c    0   0.93 314.26239 14.20441  2727.99  1716.88 4.29 3.55 -17.8 -0.476    19.01 20.44 02a57537o0664c       0  34.928233
57537.597766 19.302877      NaN   -33    23 c    0   1.05 314.26239 14.20441  2744.63  1753.78 4.34 3.54 -16.2 -0.458    19.04 20.47 02a57537o0695c       0  31.937148
57537.598249 19.169763      NaN   -33    26 c    0   0.72 314.26239 14.20441  2688.29  1675.42 4.36 3.53 -17.8 -0.467    19.04 20.47 02a57537o0696c       0  34.161110
57537.605570 19.212347      NaN   -23    25 c    0   1.04 314.26239 14.20441  2708.90  1734.34 4.35 3.54 -16.6 -0.462    19.03 20.44 02a57537o0710c       0  33.406308
57537.606055 19.212347      NaN   -18    25 c    0   0.94 314.26239 14.20441  2671.78  1792.56 4.35 3.53 -16.4 -0.465    19.02 20.43 02a57537o0711c       0  33.406308
57543.563901 19.922338      NaN    -9    13 c    0   1.20 314.26239 14.20441  2748.28  3069.11 4.08 3.62 -22.2 -0.428    19.67 21.77 02a57543o0644c       0  25.690104
