         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57400.587932 20.009244      NaN    -72    12 c    0   2.88 175.03915 15.32737  5439.21  9656.80 3.99 3.89  65.0 -0.395    19.66 21.80 02a57400o0589c       0  66.679341
57400.600472 19.841877      NaN    -68    14 c    0   2.06 175.03915 15.32737  5380.17  1401.31 4.35 3.69  -8.0 -0.428    19.74 21.81 02a57400o0607c       0  67.068134
57400.626524 19.510313      NaN    -78    19 c    0   1.92 175.03915 15.32737  4550.23   235.97 5.19 4.15 -11.5 -0.439    19.65 21.86 02a57400o0647c       0  68.287148
57400.627158 19.841877      NaN    -38    14 c    0   1.75 175.03915 15.32737  9452.01  9967.19 4.27 4.17  48.5 -0.379    19.64 21.81 02a57400o0648c       0  67.068134
57400.636248 19.841877      NaN    100    14 c    0   1.82 175.03915 15.32737  4270.25  2002.14 4.56 3.85 -15.1 -0.395    19.72 21.86 02a57400o0659c       0  67.068134
57401.563539 19.169763      NaN   -343    26 c    0   1.72 175.03915 15.32737 10277.65    51.62 4.27 3.70  19.5 -0.465    19.63 21.54 02a57401o0575c    4096  70.555897
57401.587595 16.744672 0.299771    839   201 c    0   0.53 175.03915 15.32737   584.39    35.33 5.76 3.69 -29.5 -0.420    19.67 21.64 02a57401o0608c       2 211.431158
57401.589402 19.766969      NaN    101    15 c    0   1.99 175.03915 15.32737  5491.02  9774.17 3.70 3.63  40.1 -0.404    19.70 21.69 02a57401o0611c       0  67.283985
57401.592545 19.922338      NaN     62    13 c    0   2.49 175.03915 15.32737  5193.18  9187.30 3.66 3.55  71.8 -0.419    19.71 21.69 02a57401o0616c       0  66.866543
57401.625824 19.569016      NaN     53    18 c    0   2.03 175.03915 15.32737  4668.25   356.95 4.64 3.56  -9.8 -0.474    19.73 21.73 02a57401o0666c       0  68.015694
57401.627854 19.841877      NaN     17    14 c    0   2.21 175.03915 15.32737  9572.27 10078.12 3.75 3.62 -42.9 -0.406    19.71 21.68 02a57401o0668c       0  67.068134
57401.636309 19.384550      NaN    133    14 c    0   2.01 175.03915 15.32737  4365.32  2115.29 4.20 3.63 -15.0 -0.412    19.72 21.71 02a57401o0678c       0  67.068134
57420.567303 19.631075      NaN      8    17 c    0   1.69 175.03915 15.32737  4835.11  1389.75 4.15 3.60  -8.6 -0.434    19.51 21.30 02a57420o0524c       0  67.757912
57420.588754 19.631075      NaN     59    17 c    0   1.64 175.03915 15.32737  4532.90   803.70 4.32 3.60 -10.9 -0.457    19.49 21.26 02a57420o0557c       0  67.757912
57420.612649 19.256669      NaN    -99    24 c    0   1.42 175.03915 15.32737  5711.16   218.37 4.46 3.59  -4.0 -0.484    19.48 21.23 02a57420o0593c       0  69.843644
57420.642246 19.454622      NaN   -128    20 c    0   2.14 175.03915 15.32737  5541.26   359.50 4.56 3.71  -4.4 -0.463    19.41 21.17 02a57420o0635c       0  68.572112
57422.663790 19.401649      NaN    -75    21 c    0   1.61 175.03915 15.32737   576.66 10167.66 4.17 4.02 -54.5 -0.393    19.24 20.95 02a57422o0775c    8192  68.870419
57422.669875 18.978793      NaN    -29    31 c    0   1.29 175.03915 15.32737   730.09 10066.91 4.16 3.98 -58.5 -0.396    18.76 20.02 02a57422o0785c    8192  72.547464
57427.539065 19.841877      NaN   -139    14 c    0   1.83 175.03915 15.32737  4553.81  1341.78 4.64 3.75 -10.5 -0.428    19.68 21.74 02a57427o0553c       0  67.068134
57427.564563 19.766969      NaN   -207    15 c    0   2.22 175.03915 15.32737  4301.86   766.30 4.65 3.67 -10.5 -0.464    19.70 21.73 02a57427o0593c       0  67.283985
57427.594847 19.454622      NaN    -82    20 c    0   1.96 175.03915 15.32737  5532.95   192.67 4.83 3.68  -2.5 -0.484    19.67 21.68 02a57427o0637c       0  68.572112
57427.613389 19.351140      NaN    -80    22 c    0   1.47 175.03915 15.32737  5533.24   262.12 4.49 3.96   8.9 -0.441    19.44 21.57 02a57427o0665c       0  69.181895
57428.659650 19.631075      NaN    -84    17 c    0   1.75 175.03915 15.32737   844.85 10162.65 3.99 3.86 -40.0 -0.412    19.48 21.32 02a57428o0753c    8192  67.757912
