         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57364.593504 19.169763      NaN     6    24 o    0   0.75 176.65148 30.0854  9247.39 10277.75  3.79 3.62  -2.0 -0.446    19.18 20.83 02a57364o0641o       0   32.555055
57364.601531 19.510313      NaN   -12    19 o    0   1.32 176.65148 30.0854  8941.89  9692.27  3.60 3.44 -86.9 -0.452    19.19 20.78 02a57364o0652o       0   29.065988
57364.613187 19.197966      NaN    13    21 o    0   0.98 176.65148 30.0854 10152.80  9092.39  3.72 3.36 -87.0 -0.432    19.21 20.81 02a57364o0671o       0   30.411045
57364.613797 19.212347      NaN    -2    25 o    0   1.01 176.65148 30.0854   313.84  9060.46  4.04 3.72 -54.3 -0.445    19.16 20.78 02a57364o0672o       0   33.299124
57384.538308 17.958558      NaN   103    45 o    0   0.95 176.65148 30.0854  9245.05 10262.77  3.84 3.73 -17.0 -0.420    18.46 19.48 02a57384o0506o       0   50.088238
57384.551498 16.118487      NaN  -233   432 o    0   0.96 176.65148 30.0854  4207.62   579.76  4.44 3.54 -12.0 -0.491    16.10 16.15 02a57384o0527o       2  432.559628
57384.565620 16.273084      NaN   320   268 o    0   1.34 176.65148 30.0854  8931.37  9683.02  3.78 3.67 -24.7 -0.402    17.55 18.67 02a57384o0549o       2  268.901156
57384.571442 18.675237      NaN   -53    41 o    0   0.99 176.65148 30.0854  4776.79  1174.87  4.22 3.60 -11.0 -0.474    18.53 19.58 02a57384o0558o       0   46.527751
57384.583323 18.623526      NaN   -27    43 o    0   0.90 176.65148 30.0854 10130.25  9087.15  3.75 3.47 -76.2 -0.433    18.58 19.62 02a57384o0577o       0   48.299396
57384.595683 18.757738      NaN   -12    38 o    0   1.24 176.65148 30.0854   295.18  9054.94  3.86 3.70 -76.5 -0.433    18.62 19.70 02a57384o0597o       0   43.907080
57385.561501 18.598565      NaN    27    35 o    0   1.05 176.65148 30.0854  9248.61 10271.43  3.57 3.50 -66.2 -0.449    18.64 19.71 02a57385o0548o       0   41.338017
57385.571625 18.317510      NaN    54    39 o    0   1.21 176.65148 30.0854  4212.43   585.52  4.74 3.44 -10.6 -0.513    18.64 19.73 02a57385o0564o       0   44.775346
57385.579223 19.014394      NaN   -15    30 o    0   0.92 176.65148 30.0854  8936.28  9690.23  3.55 3.30 -88.4 -0.456    18.69 19.78 02a57385o0576o       0   37.199888
57385.594481 18.786693      NaN   -44    37 o    0   0.97 176.65148 30.0854  4776.39  1184.40  4.41 3.41  -8.0 -0.522    18.68 19.79 02a57385o0600o       0   43.044531
57385.607592 18.816441      NaN   -18    36 o    0   0.86 176.65148 30.0854 10137.54  9096.13  3.60 3.30 -86.7 -0.456    18.71 19.81 02a57385o0621o       0   42.188051
57385.614453 18.511660      NaN    26    39 o    0   0.89 176.65148 30.0854   301.06  9061.49  4.05 3.52 -66.5 -0.454    18.74 19.86 02a57385o0632o       0   44.775346
57415.574729 18.878500      NaN   -30    34 o    0   1.06 176.65148 30.0854   277.75  9596.22  3.92 3.82 -68.4 -0.445    18.70 19.88 02a57415o0602o       0   40.494835
57415.575515 18.684100      NaN     5    39 o    0   1.08 176.65148 30.0854   626.27  1102.53  5.18 3.69 -31.9 -0.487    18.72 19.87 02a57415o0603o       0   44.775346
57415.599648 18.369531      NaN    43    40 o    0   1.03 176.65148 30.0854   308.58   522.42  5.88 3.66 -32.8 -0.429    18.70 19.87 02a57415o0639o       0   45.649005
57415.602709 18.910912      NaN   -30    33 o    0   1.12 176.65148 30.0854  5420.39 10183.88  3.73 3.54  17.2 -0.402    18.65 19.76 02a57415o0644o       0   39.658941
57415.603324 18.786693      NaN   -53    37 o    0   1.17 176.65148 30.0854 10162.22   539.37  3.97 3.61  28.3 -0.471    18.72 19.88 02a57415o0645o       0   43.044531
57415.621837 18.910912      NaN    -3    33 o    0   1.12 176.65148 30.0854  6552.59  9605.13  3.71 3.66  53.8 -0.441    18.62 19.76 02a57415o0672o       0   39.658941
57415.649010 18.649074      NaN    30    32 o    0   1.21 176.65148 30.0854  6801.65  9532.21  3.50 3.48  48.3 -0.440    18.66 19.74 02a57415o0709o       0   38.830808
57442.479855 17.854247      NaN    94    56 o    0   0.96 176.65148 30.0854  9987.70  9744.55  3.97 3.34  82.5 -0.464    18.23 18.87 02a57442o0454o       0   60.165037
57442.492690 17.154749      NaN    34   155 o    0   0.49 176.65148 30.0854  4918.84    53.59  4.86 3.22  -3.2 -0.520    18.12 18.72 02a57442o0474o       2  156.552968
57442.508666 18.261819      NaN   -90    60 o    0   1.35 176.65148 30.0854  5205.67   643.65  4.55 3.30  -3.0 -0.529    18.13 18.75 02a57442o0495o       0   63.904864
57442.509841 18.376212      NaN  -119    54 o    0   1.03 176.65148 30.0854   444.77 10284.30  4.02 3.83 -44.2 -0.464    18.23 18.94 02a57442o0496o       0   58.308075
57442.510610 18.125925      NaN   -43    68 o    0   0.93 176.65148 30.0854   371.57   380.07  5.30 3.33 -24.3 -0.436    18.22 18.86 02a57442o0497o       2   71.469096
57442.539428 17.678623      NaN   122    62 o    0   1.20 176.65148 30.0854  6603.02  9489.87  3.68 3.44  76.2 -0.450    18.11 18.68 02a57442o0540o       2   65.786257
57442.552956 18.203116      NaN    22    56 o    0   1.26 176.65148 30.0854  6762.74  9511.94  3.64 3.43  84.6 -0.467    18.11 18.66 02a57442o0558o       0   60.165037
57443.473672 18.542463      NaN    22    39 o    0   1.17 176.65148 30.0854  9936.05  9488.27  4.17 3.41  83.8 -0.453    18.45 19.37 02a57443o0497o       0   44.775346
57443.498356 18.550302      NaN     6    44 o    0   1.28 176.65148 30.0854    96.42  9451.12  4.28 3.62 -56.7 -0.446    18.48 19.37 02a57443o0533o       0   49.191784
57443.500090 18.249822      NaN    32    50 o    0   1.22 176.65148 30.0854  5155.95   406.36  4.82 3.14  -0.7 -0.507    18.46 19.31 02a57443o0535o       0   54.624460
