         MJD         m       dm     uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57395.548844 19.318728      NaN    16.0    16 c    0   1.02 176.65148 30.0854  4257.72   537.03 4.44 3.61 -11.3 -0.465    19.70 21.68 02a57395o0536c       0   21.130469
57395.554534 19.766969      NaN    -4.0    15 c    0   1.15 176.65148 30.0854  9276.83 10236.60 3.81 3.60 -17.1 -0.381    19.72 21.72 02a57395o0545c       0   20.383736
57395.569706 19.841877      NaN    -9.0    14 c    0   1.17 176.65148 30.0854  8944.24  9643.78 3.59 3.41 -32.5 -0.410    19.74 21.74 02a57395o0567c       0   19.659520
57395.576778 19.743105      NaN     0.0    14 c    0   1.07 176.65148 30.0854  4786.62  1124.95 4.20 3.60  -9.1 -0.449    19.74 21.73 02a57395o0578c       0   19.659520
57395.591796 19.841877      NaN   -10.0    14 c    0   1.00 176.65148 30.0854 10110.03  9037.40 3.64 3.36 -54.8 -0.415    19.74 21.74 02a57395o0602c       0   19.659520
57395.608188 19.652575      NaN     4.0    14 c    0   0.91 176.65148 30.0854   277.14  9002.85 3.85 3.77 -53.2 -0.421    19.74 21.73 02a57395o0628c       0   19.659520
57402.560175 19.696897      NaN   -28.0    16 c    0   1.18 176.65148 30.0854  4210.66   597.08 5.02 3.79  -5.6 -0.449    19.62 21.75 02a57402o0554c       0   21.130469
57402.572931 19.766969      NaN    -9.0    15 c    0   1.02 176.65148 30.0854  9240.08 10290.44 4.02 3.84   3.2 -0.400    19.69 21.78 02a57402o0572c       0   20.383736
57402.574137 19.589310      NaN     7.0    14 c    0   1.09 176.65148 30.0854  8929.84  9703.02 3.85 3.79  41.2 -0.402    19.71 21.79 02a57402o0574c       0   19.659520
57402.607152 19.226921      NaN    22.0    16 c    0   0.96 176.65148 30.0854  4777.54  1204.48 4.31 3.59  -8.1 -0.454    19.73 21.81 02a57402o0619c       0   21.130469
57402.624084 19.256669      NaN    20.0    16 c    0   0.82 176.65148 30.0854 10446.46  1647.80 3.77 3.54  42.1 -0.491    19.80 21.89 02a57402o0643c       0   21.130469
57402.624686 19.631075      NaN     5.0    14 c    0   1.25 176.65148 30.0854   613.25  1623.67 5.04 3.68 -32.0 -0.424    19.78 21.87 02a57402o0644c       0   19.659520
57403.557594 19.631075      NaN   -12.0    17 c    0   0.96 176.65148 30.0854  4213.12   596.94 4.78 3.71 -11.3 -0.471    19.69 21.77 02a57403o0553c       0   21.897413
57403.570336 19.631075      NaN   -22.0    17 c    0   0.88 176.65148 30.0854  9243.02 10290.41 3.90 3.86  47.2 -0.394    19.73 21.79 02a57403o0571c       0   21.897413
57403.571540 19.674510      NaN     3.0    14 c    0   1.01 176.65148 30.0854  8933.49  9703.16 3.79 3.68  73.4 -0.413    19.74 21.79 02a57403o0573c       0   19.659520
57403.603152 19.841877      NaN    -6.0    14 c    0   1.15 176.65148 30.0854  4781.89  1200.48 4.34 3.61  -9.6 -0.453    19.71 21.76 02a57403o0617c       0   19.659520
57403.622375 19.631075      NaN   -10.0    17 c    0   0.91 176.65148 30.0854 10448.10  1643.15 3.89 3.56  37.0 -0.482    19.75 21.81 02a57403o0643c       0   21.897413
57403.622978 19.454622      NaN     5.0    17 c    0   0.96 176.65148 30.0854   614.09  1619.27 5.29 3.72 -32.8 -0.419    19.73 21.79 02a57403o0644c       0   21.897413
57420.551146 19.569016      NaN   -20.0    18 c    0   1.04 176.65148 30.0854  1089.15   898.35 5.03 3.67 -27.5 -0.452    19.55 21.40 02a57420o0500c       0   22.682520
57420.579715 19.510313      NaN    -5.0    19 c    0   1.04 176.65148 30.0854   769.15   317.61 5.28 3.68 -28.7 -0.433    19.52 21.35 02a57420o0543c       0   23.483967
57420.602067 19.436675      NaN     9.0    16 c    0   1.03 176.65148 30.0854  5838.07  9986.22 3.70 3.61  19.4 -0.397    19.50 21.31 02a57420o0576c       0   21.130469
57420.610133 19.652575 0.304006    46.0    14 c    0   1.32 176.65148 30.0854  6979.70  9410.02 3.72 3.65  74.1 -0.424    19.49 21.30 02a57420o0589c       0   19.659520
57420.639464 19.631075      NaN   -12.0    17 c    0   0.98 176.65148 30.0854  6806.93  9528.99 3.70 3.60  77.5 -0.428    19.47 21.25 02a57420o0631c       0   21.897413
57427.549444 19.631075      NaN   -26.0    17 c    0   1.09 176.65148 30.0854   778.89   800.48 5.69 3.87 -29.7 -0.418    19.71 21.81 02a57427o0569c       0   21.897413
57427.562117 18.675237      NaN    50.0    23 c    0   1.23 176.65148 30.0854  5874.23 10486.01 3.89 3.83  26.7 -0.421    19.73 21.81 02a57427o0589c       0   26.823436
57427.573060 19.384550      NaN     6.0    18 c    0   0.98 176.65148 30.0854   510.39   226.22 6.00 3.83 -28.3 -0.430    19.70 21.79 02a57427o0606c       0   22.682520
57427.573665 19.569016      NaN     8.0    14 c    0   0.98 176.65148 30.0854  5604.48  9899.52 3.85 3.80  67.4 -0.402    19.70 21.79 02a57427o0607c       0   19.659520
57427.578972 19.302877      NaN   -31.0    23 c    0   0.94 176.65148 30.0854 10350.00   245.88 4.53 3.72  25.9 -0.424    19.74 21.83 02a57427o0614c       0   26.823436
57427.597525 19.351140      NaN    17.0    15 c    0   0.87 176.65148 30.0854  6769.60  9335.87 3.74 3.62  77.7 -0.426    19.69 21.74 02a57427o0641c       0   20.383736
57427.611369 19.367717      NaN    19.0    14 c    0   1.21 176.65148 30.0854  6764.71  9404.13 3.89 3.66  88.3 -0.415    19.67 21.76 02a57427o0662c       0   19.659520
57432.529774 19.115465      NaN    24.0    18 c    0   1.02 176.65148 30.0854   891.41   822.23 5.52 3.89 -27.2 -0.435    19.60 21.63 02a57432o0542c       0   22.682520
57432.542246 17.016042      NaN   -39.0   189 c    0   0.05 176.65148 30.0854  5984.96 10512.58 4.07 3.98  58.8 -0.413    19.62 21.66 02a57432o0561c       2  189.503289
