         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57302.519016 19.212347      NaN   -39    25 o    0   1.38 105.27749 40.82518  5345.47  8636.58  4.01  3.32 -68.0 -0.477    18.85 20.33 02a57302o0513o    8192    32.280626
57302.531705 19.212347      NaN   -13    25 o    0   1.19 105.27749 40.82518  5342.26  8639.03  4.07  3.35 -67.6 -0.472    18.88 20.39 02a57302o0533o    8192    32.280626
57320.628312 19.256669      NaN    -1    24 o    0   1.20 105.27749 40.82518  5368.34  8697.27  4.02  3.42 -82.5 -0.483    19.04 20.70 02a57320o0642o    8192    31.512519
57324.509294 18.452558      NaN    14    46 o    0   1.26 105.27749 40.82518  5399.35  8673.82  4.29  3.37 -74.6 -0.480    18.15 19.17 02a57324o0513o       0    50.329304
57324.525012 18.369531      NaN    38    42 o    0   1.52 105.27749 40.82518  5395.00  8676.82  4.17  3.14 -77.5 -0.465    18.17 19.17 02a57324o0537o       0    46.701594
57324.536122 18.574166      NaN    -8    45 o    0   1.05 105.27749 40.82518  6891.63  7222.62  4.16  3.26 -82.0 -0.492    18.18 19.17 02a57324o0554o       0    49.416989
57324.562898 18.702047      NaN    -3    40 o    0   1.31 105.27749 40.82518  6895.77  7230.64  4.17  3.43 -80.2 -0.486    18.21 19.22 02a57324o0591o       0    44.911456
57328.570780 18.978793      NaN     1    31 o    0   1.05 105.27749 40.82518  5418.29  8704.12  3.90  3.09 -77.0 -0.506    18.71 19.98 02a57328o0589o       0    37.121946
57328.593922 19.014394      NaN   -34    30 o    0   1.16 105.27749 40.82518  5424.24  8708.40  3.96  3.14 -76.2 -0.510    18.67 19.94 02a57328o0616o       0    36.291030
57328.630566 18.816441      NaN    -2    36 o    0   0.95 105.27749 40.82518  3853.44  3441.47  4.50  3.67 -33.1 -0.508    18.64 19.90 02a57328o0658o       0    41.388873
57364.440969 19.401649      NaN    13    17 o    0   1.29 105.27749 40.82518  5141.86  9012.67  3.36  3.25 -87.8 -0.440    19.25 20.86 02a57364o0407o       0    26.571392
57364.454799 19.241693      NaN    20    18 o    0   1.09 105.27749 40.82518  4863.50  8429.30  3.35  3.17 -87.5 -0.455    19.28 20.86 02a57364o0426o       0    27.222029
57364.475172 19.696897      NaN     1    16 o    0   1.55 105.27749 40.82518  5766.80  9604.46  3.34  3.30  47.6 -0.433    19.25 20.81 02a57364o0457o       0    25.942992
57364.486008 19.696897      NaN   -17    16 o    0   1.69 105.27749 40.82518  6084.93  7850.16  3.41  3.17  87.9 -0.465    19.23 20.80 02a57364o0474o       0    25.942992
57365.491855 19.142275      NaN    27    18 o    0   1.32 105.27749 40.82518  5174.59  9016.16  3.51  3.35  89.9 -0.458    19.22 20.79 02a57365o0489o       0    27.222029
57365.503940 19.384550      NaN     5    20 o    0   1.13 105.27749 40.82518  4884.58  8431.22  3.55  3.37 -90.0 -0.452    19.19 20.79 02a57365o0505o       0    28.583891
57365.515496 19.169763      NaN    -4    26 o    0   0.85 105.27749 40.82518  5183.13   906.30  4.28  3.48  -7.3 -0.508    19.20 20.78 02a57365o0522o       0    33.061138
57365.546855 19.384550      NaN     5    20 o    0   1.18 105.27749 40.82518  4860.08  2664.39  3.86  3.53 -15.4 -0.438    19.14 20.71 02a57365o0565o       0    28.583891
57384.421375 18.847027      NaN   -29    35 o    0   1.80 105.27749 40.82518  5096.51  9007.27  3.56  3.46  60.9 -0.437    18.52 19.49 02a57384o0335o    8192    40.522079
57384.446311 18.675237      NaN   -47    41 o    0   1.08 105.27749 40.82518  4807.34  8424.69  3.61  3.44  69.2 -0.439    18.50 19.43 02a57384o0370o    8192    45.804354
57384.455506 16.246369      NaN   160   331 o    0   2.26 105.27749 40.82518  5705.59  9603.01  3.65  3.50  31.3 -0.438    17.15 17.60 02a57384o0384o       2   331.629370
57384.470950 14.939172      NaN   196  1215 o    0   1.32 105.27749 40.82518  4741.11  2868.46  3.64  3.57 -80.6 -0.413    16.01 15.79 02a57384o0406o       2  1215.171609
57385.426191 19.089302      NaN    22    21 o    0   2.44 105.27749 40.82518  5097.68  9010.22  3.54  3.33 -83.9 -0.459    18.79 20.02 02a57385o0357o       0    29.292300
57385.440576 19.051202      NaN   -42    29 o    0   0.92 105.27749 40.82518  4815.33  8424.47  3.55  3.24 -88.2 -0.473    18.81 20.04 02a57385o0378o       0    35.468843
57385.477042 19.212347      NaN   -12    25 o    0   1.69 105.27749 40.82518  5048.53  1118.01  4.12  3.36 -10.1 -0.538    18.83 20.02 02a57385o0426o       0    32.280626
57385.491131 19.155932      NaN    14    22 o    0   1.50 105.27749 40.82518  4734.38  2868.99  3.77  3.42 -18.6 -0.467    18.83 20.01 02a57385o0447o       0    30.017309
57409.403494 18.376212      NaN    -4    54 o    0   0.83 105.27749 40.82518  5041.51  2282.37  3.76  3.41 -12.8 -0.474    18.20 18.84 02a57409o0351o       0    57.732477
57409.429195 18.237955      NaN    38    49 o    0   1.16 105.27749 40.82518  4732.22  1699.22  3.86  3.41 -12.1 -0.502    18.19 18.82 02a57409o0393o       0    53.085204
