         MJD         m       dm    uJy   duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs    Mask      duJy_new
57328.622454 18.534680      NaN     41     34 o    0   0.95 136.35783 61.80255  5153.21  6869.01  3.99  3.15 -75.4 -0.495    18.60 19.90 02a57328o0649o    8192     46.112876
57328.655479 17.118376      NaN    162    119 o    0   2.35 136.35783 61.80255  5164.93  6871.54  3.83  2.81 -79.6 -0.494    17.28 17.31 02a57328o0689o       2    123.009745
57386.462927 19.212347      NaN     12     22 o    0   1.75 136.35783 61.80255  4860.44  7165.43  3.54  3.13 -80.3 -0.521    18.87 20.13 02a57386o0440o       0     38.136561
57386.478477 19.302877      NaN      0     23 o    0   1.61 136.35783 61.80255  4572.80  6580.86  3.53  3.14 -78.3 -0.478    18.87 20.11 02a57386o0464o       0     38.722052
57386.505790 19.051202      NaN    -34     29 o    0   0.86 136.35783 61.80255  5460.39  7758.84  3.46  3.06 -85.5 -0.485    18.83 20.01 02a57386o0508o       0     42.560513
57386.519401 19.128787      NaN    -16     27 o    0   1.03 136.35783 61.80255  5770.84  6021.72  3.47  3.13 -83.6 -0.471    18.83 20.02 02a57386o0530o       0     41.223747
57387.459581 19.510313      NaN     -8     19 o    0   1.40 136.35783 61.80255  4864.50  7165.49  3.44  3.16 -85.9 -0.464    19.08 20.20 02a57387o0434o       0     36.488317
57387.478425 19.351140      NaN      9     20 o    0   1.26 136.35783 61.80255  4572.94  6580.33  3.50  3.19 -83.8 -0.458    19.08 20.23 02a57387o0463o       0     37.018878
57387.504262 19.454622      NaN     -6     20 o    0   1.13 136.35783 61.80255  5460.98  7756.70  3.46  3.21  87.7 -0.463    19.05 20.14 02a57387o0505o       0     37.018878
57387.517224 19.351140      NaN     -1     22 o    0   1.05 136.35783 61.80255  5771.89  6019.28  3.46  3.20 -89.8 -0.451    19.06 20.17 02a57387o0526o       0     38.136561
57409.458833 18.526952      NaN    -26     47 o    0   1.08 136.35783 61.80255  5457.71  6600.82  3.53  3.26  85.6 -0.458    18.36 19.15 02a57409o0440o       0     56.386145
57409.483513 18.550302      NaN     21     40 o    0   1.15 136.35783 61.80255  4997.98  3523.08  3.57  3.50 -30.5 -0.456    18.36 19.21 02a57409o0478o       0     50.699086
57409.498109 18.208845      NaN     66     42 o    0   0.83 136.35783 61.80255  5872.74  4688.00  3.61  3.42  88.0 -0.457    18.35 19.25 02a57409o0499o       0     52.291465
57409.520874 18.163834      NaN     86     38 o    0   1.16 136.35783 61.80255  6187.36  2950.82  3.73  3.61  -2.1 -0.463    18.34 19.30 02a57409o0532o       0     49.136517
57413.460873 18.944322      NaN     -8     32 o    0   1.07 136.35783 61.80255  5094.44  4301.20  3.48  3.38 -77.1 -0.461    18.58 19.55 02a57413o0402o       0     44.658676
