         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57307.625190 19.569016      NaN    -4    18 c    0   1.09 136.35783 61.80255  5087.74  6825.31 4.19 3.74 -59.0 -0.434    19.34 21.33 02a57307o0461c    8192   27.181577
57307.647526 17.837796      NaN    37    79 c    0   1.32 136.35783 61.80255  5088.17  6830.89 3.99 3.49 -62.0 -0.469    18.05 18.78 02a57307o0496c       2   81.583320
57424.436100 19.922338      NaN     7    13 c    0   1.26 136.35783 61.80255  4958.33  3976.02 3.82 3.70 -38.4 -0.405    19.66 21.75 02a57424o0397c       0   24.162743
57424.451168 19.841877      NaN   -31    14 c    0   1.10 136.35783 61.80255  4685.93  3398.94 4.03 3.81 -20.0 -0.391    19.64 21.76 02a57424o0420c       0   24.715140
57424.477072 19.287255      NaN    30    16 c    0   0.96 136.35783 61.80255  5933.73  2833.76 4.13 3.85   0.2 -0.397    19.61 21.72 02a57424o0458c       0   25.900543
57424.482736 19.472870      NaN    22    15 c    0   1.19 136.35783 61.80255  6005.14  2742.74 4.06 3.76  -2.1 -0.407    19.64 21.78 02a57424o0467c       0   25.295022
57431.416714 19.766969      NaN    -6    15 c    0   1.03 136.35783 61.80255  5165.05  3587.41 4.23 4.06 -11.7 -0.370    19.50 21.62 02a57431o0387c       0   25.295022
57431.435237 19.631075      NaN   -49    17 c    0   1.01 136.35783 61.80255  4900.38  3016.02 4.82 4.50 -15.5 -0.338    19.35 21.58 02a57431o0417c       0   26.529948
57431.449282 19.287255      NaN    27    17 c    0   1.10 136.35783 61.80255  6138.51  2468.49 4.54 4.17   1.8 -0.378    19.43 21.56 02a57431o0439c       0   26.529948
57434.215805 17.405762      NaN   -87   132 c    0   1.17 136.35783 61.80255  9615.67  4530.14 4.38 3.61  79.8 -0.475    17.68 18.13 02a57434o0053c 8388610  133.562113
57448.412386 19.491430      NaN    21    15 c    0   0.83 136.35783 61.80255  5479.17  3976.25 3.77 3.68 -23.1 -0.421    19.64 21.68 02a57448o0255c       0   25.295022
57448.423115 19.922338      NaN   -29    13 c    0   1.32 136.35783 61.80255  5174.04  3391.34 3.92 3.65  -9.4 -0.411    19.62 21.64 02a57448o0277c       0   24.162743
57448.440547 19.696897      NaN   -23    16 c    0   1.09 136.35783 61.80255  6377.69  2844.61 3.90 3.65   8.2 -0.427    19.47 21.34 02a57448o0312c       0   25.900543
57448.457919 19.631075      NaN     6    17 c    0   1.23 136.35783 61.80255  6126.74  2938.93 3.85 3.66  -2.4 -0.420    19.26 20.94 02a57448o0345c       0   26.529948
57449.405254 20.009244      NaN   -14    12 c    0   1.48 136.35783 61.80255  5228.37  4030.22 3.81 3.65 -24.6 -0.416    19.72 21.83 02a57449o0407c       0   23.639757
57449.414121 19.922338      NaN     4    13 c    0   1.13 136.35783 61.80255  4921.41  3446.21 3.84 3.59 -14.6 -0.418    19.72 21.82 02a57449o0425c       0   24.162743
57449.433622 19.351140      NaN    38    12 c    0   1.59 136.35783 61.80255  6125.37  2874.97 3.86 3.61   2.9 -0.426    19.71 21.78 02a57449o0463c       0   23.639757
57449.450812 19.922338      NaN   -26    13 c    0   1.25 136.35783 61.80255  6132.92  2935.65 3.82 3.59   1.5 -0.420    19.70 21.75 02a57449o0495c       0   24.162743
57458.384426 18.944322      NaN   -51    32 c    0   0.88 136.35783 61.80255  5134.45  4182.96 4.28 4.15  73.2 -0.365    18.67 20.91 02a57458o0371c       0   37.932020
57458.395326 19.631075      NaN   -51    17 c    0   1.09 136.35783 61.80255  4828.27  3599.48 4.52 4.15 -66.2 -0.362    19.32 21.54 02a57458o0393c       0   26.529948
57458.412154 19.401649 0.310210    71    18 c    0   1.34 136.35783 61.80255  6024.58  3026.25 4.54 4.21 -83.1 -0.359    19.33 21.59 02a57458o0427c    4096   27.181577
57458.429104 19.334813      NaN    21    18 c    0   1.26 136.35783 61.80255  6127.74  2934.04 4.39 4.18  83.5 -0.374    19.40 21.62 02a57458o0460c       0   27.181577
