         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57246.427846 19.491430      NaN     8    16 c    0   1.20 335.57137 -7.26641  1998.54  4909.90 3.95 3.67 -54.2 -0.411    19.43 21.30 02a57246o0256c       0   23.127881
57246.454752 19.696897      NaN   -44    16 c    0   1.10 335.57137 -7.26641  1995.02  4915.69 3.87 3.63 -47.5 -0.419    19.49 21.37 02a57246o0291c       0   23.127881
57246.471126 19.436675      NaN    14    15 c    0   1.06 335.57137 -7.26641  3454.96  3466.63 3.83 3.59 -33.8 -0.391    19.47 21.33 02a57246o0313c       0   22.447692
57246.506002 19.696897      NaN   -11    16 c    0   1.06 335.57137 -7.26641  7111.75  7130.76 3.75 3.43 -84.7 -0.416    19.47 21.28 02a57246o0357c       0   23.127881
57304.323269 18.990530      NaN    30    20 c    0   0.92 335.57137 -7.26641  2007.27  4927.09 4.40 3.67 -56.0 -0.456    19.42 21.43 02a57304o0186c       0   26.055688
57304.350554 19.631075      NaN   -28    17 c    0   1.21 335.57137 -7.26641  8562.60  5677.42 4.31 3.63  82.5 -0.435    19.44 21.40 02a57304o0227c       0   23.830629
57304.368999 19.569016      NaN    -9    18 c    0   0.87 335.57137 -7.26641  7091.78  7130.34 4.17 3.55 -84.7 -0.438    19.40 21.34 02a57304o0255c       0   24.553999
57304.390872 19.334813      NaN    11    18 c    0   1.10 335.57137 -7.26641  7092.60  7130.45 4.39 3.53 -83.1 -0.437    19.36 21.32 02a57304o0286c       0   24.553999
57308.314143 19.351140      NaN   -26    22 c    0   0.76 335.57137 -7.26641  8616.89  5681.42 4.74 4.26  80.1 -0.420    19.30 21.34 02a57308o0181c       0   27.620624
57308.343589 19.569016      NaN   -19    18 c    0   1.06 335.57137 -7.26641  8616.93  5685.56 4.40 3.92  84.4 -0.452    19.34 21.29 02a57308o0225c       0   24.553999
57308.359436 19.142275      NaN    24    18 c    0   1.01 335.57137 -7.26641  7145.99  7136.93 4.42 3.88 -83.4 -0.442    19.32 21.29 02a57308o0249c       0   24.553999
57308.384852 19.569016      NaN    -9    18 c    0   0.91 335.57137 -7.26641  7142.47  7136.71 4.26 3.72 -80.6 -0.444    19.33 21.25 02a57308o0287c       0   24.553999
57311.307995 19.454622      NaN   -23    20 c    0   1.01 335.57137 -7.26641  8602.61  5682.62 4.49 3.92  84.2 -0.478    19.33 21.29 02a57311o0190c       0   26.055688
57311.341222 19.155932      NaN    20    19 c    0   1.26 335.57137 -7.26641  8595.72  5691.71 4.54 3.94  88.5 -0.457    19.32 21.28 02a57311o0239c       0   25.296222
57311.358435 19.569016      NaN   -35    18 c    0   1.22 335.57137 -7.26641  7127.92  7141.92 4.43 3.76 -79.8 -0.440    19.31 21.28 02a57311o0264c       0   24.553999
57311.384714 19.142275      NaN    15    21 c    0   0.90 335.57137 -7.26641  7126.45  7144.09 4.26 3.65 -79.2 -0.443    19.33 21.27 02a57311o0303c       0   26.830931
57334.304001 19.589310      NaN     0    17 c    0   1.11 335.57137 -7.26641  8705.74  5718.36 4.25 3.96  79.4 -0.389    19.28 21.18 02a57334o0184c       0   23.830629
57334.331044 19.510313      NaN   -11    19 c    0   0.95 335.57137 -7.26641  8702.88  5719.95 4.25 4.00  76.2 -0.380    19.21 21.07 02a57334o0223c       0   25.296222
57334.360143 19.318728      NaN     0    22 c    0   0.83 335.57137 -7.26641  7239.79  7172.32 4.16 3.97  87.4 -0.378    19.15 20.97 02a57334o0265c       0   27.620624
57539.607047 19.241693      NaN     8    21 c    0   0.92 335.57137 -7.26641  2944.13  4550.03 3.83 3.53 -36.8 -0.433    19.18 20.74 02a57539o0408c    8192   26.830931
57539.619915 18.226218      NaN   -23    62 c    0   0.94 335.57137 -7.26641  2963.77  4588.87 3.72 3.47 -43.6 -0.455    18.22 18.98 02a57539o0434c       2   64.209804
57540.594281 19.510313      NaN     4    17 c    0   1.31 335.57137 -7.26641 10371.60  5116.26 4.38 3.41  75.7 -0.461    19.36 21.11 02a57540o0693c       0   23.830629
57540.604143 19.454622      NaN   -15    20 c    0   1.07 335.57137 -7.26641   603.56  5118.45 4.26 3.57 -48.5 -0.425    19.25 20.91 02a57540o0713c       0   26.055688
57540.607079 19.351140      NaN   -37    22 c    0   0.92 335.57137 -7.26641 10395.28  5154.88 4.44 3.41  76.6 -0.449    19.23 20.87 02a57540o0719c       0   27.620624
57540.616974 18.729535      NaN   -54    39 c    0   1.00 335.57137 -7.26641   622.90  5156.73 4.21 3.59 -50.6 -0.427    18.52 19.61 02a57540o0739c       0   42.425215
57540.619945 17.590634      NaN    98    78 c    0   0.91 335.57137 -7.26641 10338.31  5076.80 4.48 3.45  75.0 -0.459    18.10 18.91 02a57540o0745c       2   79.767781
