TNS Name,risetime,risetime_upper,risetime_lower,T_rise,T_rise_upper,T_rise_lower,T_fall,T_fall_upper,T_fall_lower,T_max,T_max_err,t_minus_half,t_minus_half_err,t_plus_half,t_plus_half_err,t_minus_five,t_plus_five,T_explode,T_explode_lower,T_explode_upper,fireball_power,fireball_power_lower,fireball_power_upper
2022jli,,,,8.209789206129063,0.1374403251095604,-0.14028168162787935,74.58933069234158,0.1834980512423101,-0.1774404720641911,59743.68821550586,0.21601632380784777,59720.81922025449,0.34657174482135,59804.40371486321,0.02310181537116169,59696.292141292586,,,,,,,
2023cvb,55.761147947960126,22.273150714982894,-160.16069525462356,2.9565490305301285,2.1357930332797648,-3.3264294268890007,75.48216585133544,4.641147841856977,-5.074739320900036,59970.69773433233,21.487702802088297,59961.10864130795,20.629165525182867,60005.20563595396,24.873035295971917,59952.625164501,,59914.93658638437,-138.67299245253525,0.7854479128945968,1.8849674089982198,-0.17870288181199978,0.7854479128945968
2023clx,13.406945560382155,2.906688851128777,-2.1562884662334483,1.8801062698817828,0.31962448683825184,-0.31254872868037387,28.80666439493093,0.9307588798306874,-0.9642845928477364,59998.00433697866,1.0589020121614825,59992.29964450231,0.496243614013347,60020.090009255866,0.3739817313232394,59986.545014653304,,59984.597391418276,-1.097386454071966,1.847786838967295,1.73450668338042,-0.27686260909070937,1.847786838967295
2022wtn,0.8044866008276585,171.1204920315978,-274.291007616088,7.390848159095208,0.5558824150641479,-0.704349878638828,162.72367213672663,28.002708442373006,-41.23679012459948,59843.42698093674,169.931064975881,59843.70032059012,65.07416271452813,59843.64255130031,1.4551915228366852e-11,59841.520800739476,,59842.62249433591,-104.35994264020701,1.1894270557168056,1.8821669231994078,-0.17857402344911977,1.1894270557168056
2022upj,67.96242427048128,4.576107999478318,-4.742921290680152,15.21180024149534,1.520002550585616,-1.5006637086617864,235.30686434389992,52.36180827453066,-43.56272829689391,59896.65580568635,3.4320312662977637,59849.48771871984,1.4317865772981815,,,59807.770598997995,,59828.69338141587,-1.3108900243823882,1.1440767331805546,1.510259052937365,-0.014376789745136342,1.1440767331805546
2022pna,21.308099906440475,5.287681961000553,-7.920115796483069,3.9323208421656703,0.7139487281113368,-0.7848575130820503,60.348284199973406,5.603538894781863,-6.622615337625334,59791.459408764655,1.6296092254465386,59779.30096593819,0.9168547560710805,59837.79040555682,2.3226552351409877,59767.68711028858,59980.15210578958,59770.151308858214,-6.290506571036531,3.658072735554015,1.6725001012756633,-0.3435899577992987,3.658072735554015
2022lri,18.878415885090362,10.288266481149737,-46.858426464417974,3.250909990862197,1.0046656473999924,-1.119830611520447,79.42489934763213,2.4886501073288514,-2.472040344487098,59676.73107838487,4.393450117002619,59665.77383058039,1.8841244747094565,59735.40197785428,3.339094655392194,59656.09021624048,59927.60336803607,59657.85266249978,-42.46497634741536,5.894816364147118,1.7703688768101895,-0.27293163257308994,5.894816364147118
