         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57246.244744 18.878500      NaN   -98    34 c    0   1.04 229.74706 -3.19586  8704.34  3899.57 4.53 4.19  89.4 -0.358    18.64 20.01 02a57246o0008c       0   36.240549
57246.256225 18.933071      NaN    30    21 c    0   1.21 229.74706 -3.19586  8699.95  3897.18 4.31 4.19 -90.0 -0.384    19.27 21.21 02a57246o0024c       0   24.461754
57246.283483 19.241693      NaN    12    19 c    0   1.10 229.74706 -3.19586  7220.67  5350.33 3.94 3.70 -84.9 -0.415    19.35 21.20 02a57246o0062c       0   22.767903
57246.294995 19.401649      NaN     8    17 c    0   1.16 229.74706 -3.19586  7222.96  5348.32 3.94 3.65 -83.8 -0.419    19.35 21.19 02a57246o0078c       0   21.127645
57436.497000 17.949472      NaN    32    68 c    0   1.42 229.74706 -3.19586  2465.78  6658.32 4.07 3.82 -62.2 -0.412    18.18 19.19 02a57436o0472c       2   69.147505
57436.510582 17.967720      NaN    79    51 c    0   1.18 229.74706 -3.19586  2750.32  7240.35 3.94 3.74 -67.4 -0.412    18.34 19.39 02a57436o0495c       0   52.520257
57436.524113 18.504094      NaN     2    46 c    0   1.10 229.74706 -3.19586  1578.90  7829.15 3.94 3.70 -61.8 -0.425    18.48 19.55 02a57436o0518c       0   47.679947
57436.537707 18.702047      NaN    -7    40 c    0   1.00 229.74706 -3.19586  1303.31  7636.14 4.00 3.72 -58.8 -0.423    18.60 19.75 02a57436o0541c       0   41.921085
57452.667084 17.247836      NaN   109   115 c    0   1.24 229.74706 -3.19586  8340.57  4409.93 3.73 3.36  75.2 -0.459    17.68 17.76 02a57452o0801c 8388610  115.682226
57460.641444 19.351140      NaN    14    16 c    0   0.97 229.74706 -3.19586  8456.80  4194.79 3.75 3.44  71.6 -0.437    19.61 21.50 02a57460o0847c    8192   20.331684
57480.598081 19.696897      NaN   -41    16 c    0   1.10 229.74706 -3.19586  8166.30  4225.23 3.72 3.44  70.3 -0.436    19.42 21.12 02a57480o0768c    8192   20.331684
57480.621775 19.696897      NaN    -4    16 c    0   1.26 229.74706 -3.19586  7876.43  3648.57 3.73 3.54  54.3 -0.435    19.37 21.05 02a57480o0813c    8192   20.331684
57480.645482 18.005163      NaN    41    61 c    0   1.18 229.74706 -3.19586  9046.41  3067.65 3.89 3.51  53.1 -0.472    18.22 18.88 02a57480o0858c       2   62.276620
57490.510850 19.529530      NaN     4    16 c    0   1.07 229.74706 -3.19586  8206.93  4057.91 4.36 3.81   9.0 -0.368    19.41 21.37 02a57490o0616c       0   20.331684
57490.529721 19.384550      NaN    12    16 c    0   1.00 229.74706 -3.19586  7905.45  3485.85 3.87 3.73  38.7 -0.395    19.45 21.32 02a57490o0649c       0   20.331684
57490.549970 19.256669      NaN    14    18 c    0   0.89 229.74706 -3.19586  9069.30  2902.19 3.90 3.60  63.2 -0.425    19.50 21.34 02a57490o0683c       0   21.940314
57490.570236 19.696897      NaN   -26    16 c    0   1.27 229.74706 -3.19586  9327.40  3020.96 3.96 3.68  64.2 -0.428    19.45 21.29 02a57490o0717c       0   20.331684
57491.508048 19.256669      NaN   -30    24 c    0   0.97 229.74706 -3.19586  8621.01  4093.49 4.52 4.33  38.0 -0.364    19.02 20.98 02a57491o0531c    8192   27.080941
57510.545282 19.454622      NaN     5    17 c    0   1.17 229.74706 -3.19586  8681.93  3910.67 4.07 3.75  59.0 -0.428    19.40 21.23 02a57510o0647c       0   21.127645
57510.561679 19.287255      NaN     6    20 c    0   1.09 229.74706 -3.19586  8722.03  3872.48 4.15 3.88  56.1 -0.444    19.31 21.13 02a57510o0679c       0   23.608841
57510.575762 19.351140      NaN    -4    22 c    0   0.96 229.74706 -3.19586  8664.80  3853.14 4.50 4.24  50.5 -0.387    19.12 21.01 02a57510o0707c       0   25.325430
57510.586139 19.351140      NaN   -19    22 c    0   1.08 229.74706 -3.19586  8742.90  3932.36 4.36 4.10  54.5 -0.406    19.14 20.93 02a57510o0728c       0   25.325430
57510.593446 19.051202      NaN    23    20 c    0   1.19 229.74706 -3.19586  8645.48  3951.12 4.17 3.90  56.8 -0.425    19.16 20.89 02a57510o0743c       0   23.608841
57514.445356 19.631075      NaN   -29    17 c    0   1.13 229.74706 -3.19586  8360.60  4949.52 4.07 3.74  70.0 -0.446    19.49 21.45 02a57514o0476c       0   21.127645
57514.458640 19.212347      NaN    17    18 c    0   0.73 229.74706 -3.19586  8341.95  4918.89 4.03 3.64  71.9 -0.452    19.50 21.43 02a57514o0503c       0   21.940314
57514.471417 19.076453      NaN    21    20 c    0   0.82 229.74706 -3.19586  8400.18  5002.89 3.97 3.51  76.5 -0.457    19.44 21.32 02a57514o0529c       0   23.608841
57514.484218 19.384550      NaN    12    16 c    0   1.19 229.74706 -3.19586  8418.21  4891.77 4.09 3.70  75.0 -0.440    19.44 21.34 02a57514o0555c       0   20.331684
57514.497560 19.367717      NaN    10    17 c    0   1.21 229.74706 -3.19586  8378.15  4954.66 3.95 3.52  78.2 -0.451    19.42 21.25 02a57514o0582c       0   21.127645
57538.391707 19.212347      NaN    17    18 c    0   0.80 229.74706 -3.19586  7936.26  3381.18 4.19 3.88  41.5 -0.441    19.57 21.62 02a57538o0315c       0   21.940314
57538.403282 19.401649      NaN    14    15 c    0   1.34 229.74706 -3.19586  7915.65  3343.93 4.10 3.88  45.9 -0.444    19.55 21.56 02a57538o0337c       0   19.554472
57538.415790 19.766969      NaN    -7    15 c    0   1.23 229.74706 -3.19586  7971.59  3421.52 4.08 3.80  47.7 -0.445    19.56 21.55 02a57538o0361c       0   19.554472
57538.428160 19.169763      NaN    20    18 c    0   0.83 229.74706 -3.19586  7989.71  3307.26 4.04 3.81  39.6 -0.451    19.57 21.56 02a57538o0385c       0   21.940314
57538.439897 19.491430      NaN     6    16 c    0   1.14 229.74706 -3.19586  7949.92  3364.77 4.05 3.80  43.6 -0.440    19.56 21.53 02a57538o0408c       0   20.331684
57540.377527 19.766969      NaN   -20    15 c    0   1.04 229.74706 -3.19586   350.62  3631.36 4.61 3.65 -36.9 -0.411    19.62 21.63 02a57540o0285c       0   19.554472
57540.387250 19.115465      NaN    27    17 c    0   0.95 229.74706 -3.19586 10053.38  3643.21 4.23 3.62  62.8 -0.463    19.62 21.61 02a57540o0304c       0   21.127645
57540.389775 19.256669      NaN    14    18 c    0   0.91 229.74706 -3.19586   331.81  3594.67 4.62 3.68 -37.4 -0.411    19.61 21.61 02a57540o0309c       0   21.940314
57540.399891 19.696897      NaN   -29    16 c    0   1.19 229.74706 -3.19586 10033.80  3607.94 4.18 3.58  65.4 -0.465    19.63 21.64 02a57540o0329c       0   20.331684
57540.402921 19.766969      NaN    -4    15 c    0   1.28 229.74706 -3.19586   390.20  3673.20 4.50 3.69 -37.2 -0.411    19.62 21.62 02a57540o0335c       0   19.554472
