         MJD         m       dm      uJy  duJy F  err   chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57297.513487 18.158337      NaN     55.0    53 o    0    1.19 71.65783 -10.22636  9669.53   962.82 5.26 3.84  28.2 -0.474    18.42 19.50 02a57297o0320o    8192    74.674997
57297.539674 18.058851      NaN     95.0    46 o    0    1.08 71.65783 -10.22636  9659.37   970.96 5.14 3.78  28.3 -0.482    18.50 19.60 02a57297o0359o    8192    69.881008
57298.509796 18.369531      NaN     50.0    43 o    0    1.15 71.65783 -10.22636  9681.79   964.95 5.41 3.87  23.3 -0.461    18.62 19.95 02a57298o0470o       0    67.943765
57298.536988 18.675237      NaN    -39.0    41 o    0    1.31 71.65783 -10.22636  9673.18   970.55 5.16 3.69  25.4 -0.452    18.62 19.88 02a57298o0511o       0    66.695991
57298.565773 18.847027      NaN   -102.0    35 o    0    1.68 71.65783 -10.22636  3316.99  9207.18 4.24 3.57 -60.4 -0.466    18.62 19.85 02a57298o0555o       0    63.185087
57318.442862 18.649074      NaN  -1155.0    42 o    0    1.48 71.65783 -10.22636  9673.84   985.07 6.25 4.40  28.0 -0.438    18.58 19.99 02a57318o0386o 8392704    67.315342
57318.469221 18.729535      NaN   -596.0    39 o    0    1.36 71.65783 -10.22636  9671.61   991.75 5.86 4.00  26.9 -0.421    18.68 20.09 02a57318o0427o 8388608    65.485534
57318.505834 19.014394      NaN    -60.0    30 o    0    1.12 71.65783 -10.22636  3310.42  9225.38 4.52 3.55 -67.1 -0.477    18.84 20.36 02a57318o0484o 8392704    60.558692
57322.454708 17.883650      NaN  -1124.0    85 o    0    1.17 71.65783 -10.22636  9688.77   999.95 6.20 4.06  26.0 -0.420    17.79 18.38 02a57322o0494o 8388610    99.961769
57322.478887 17.963129      NaN   -305.0    79 o    0    1.11 71.65783 -10.22636  9690.09  1004.20 5.99 4.29  28.0 -0.459    17.82 18.48 02a57322o0531o 8388610    94.912355
57322.511663 17.896499      NaN    -87.0    84 o    0    1.24 71.65783 -10.22636  3329.47  9238.07 4.74 3.83 -67.5 -0.478    17.88 18.60 02a57322o0581o 8388610    99.112841
57322.548515 18.142010      NaN    -58.0    67 o    0    1.15 71.65783 -10.22636  3323.75  9245.99 4.73 3.74 -69.6 -0.484    17.90 18.63 02a57322o0634o 8388610    85.184243
57329.496539 18.944322      NaN   -263.0    32 o    0    1.41 71.65783 -10.22636  9719.30  1029.61 6.17 4.18  24.3 -0.422    18.82 20.43 02a57329o0457o    8192    61.573982
57329.524856 18.094452      NaN   -154.0    70 o    0    1.07 71.65783 -10.22636  1044.28  9652.60 5.25 3.59 -66.1 -0.459    17.92 19.08 02a57329o0498o       2    87.563435
57353.431045 17.296315      NaN   -305.0   146 o    0    1.11 71.65783 -10.22636  9709.26  1041.38 3.83 3.49  31.6 -0.512    17.37 17.51 02a57353o0396o 8388610   155.188128
57353.440574 17.527492      NaN    -80.0   118 o    0    1.23 71.65783 -10.22636  9707.14  1043.33 3.89 3.52  27.8 -0.512    17.46 17.66 02a57353o0409o 8388610   129.195028
57353.450210 17.045152      NaN   -290.0   184 o    0    1.12 71.65783 -10.22636  9705.93  1046.50 3.84 3.46  25.8 -0.531    17.12 17.10 02a57353o0422o 8388610   191.372295
57353.459785 16.752154      NaN   -140.0   241 o    0    1.24 71.65783 -10.22636  1045.44  9656.38 3.93 3.74 -79.5 -0.453    17.09 17.16 02a57353o0435o 8388610   246.674594
57354.439157 16.492893      NaN   -468.0   306 o    0    1.18 71.65783 -10.22636  1049.13  9651.62 3.89 3.79 -86.1 -0.455    16.85 16.93 02a57354o0420o 8388610   310.488897
57354.448108 17.909502      NaN     -7.0    83 o    0    1.00 71.65783 -10.22636  9707.15  1046.80 4.20 3.74  24.8 -0.495    17.71 18.23 02a57354o0433o 8388610    98.266755
57354.457464 17.016042      NaN    -52.0   189 o    0    1.42 71.65783 -10.22636  1048.10  9657.92 3.75 3.61 -78.9 -0.468    17.14 17.16 02a57354o0446o 8388610   196.184493
57354.466889 17.150406      NaN   -184.0   167 o    0    1.09 71.65783 -10.22636  1045.80  9658.57 3.76 3.56 -74.7 -0.487    17.43 17.82 02a57354o0459o 8388610   175.089563
57356.446059 19.169763      NaN    -78.0    26 o    0    1.33 71.65783 -10.22636  1048.99  9653.53 3.76 3.60 -86.8 -0.449    18.93 20.23 02a57356o0347o       0    58.680109
57356.454304 19.401649      NaN   -100.0    21 o    0    1.98 71.65783 -10.22636  1050.77  9653.69 3.76 3.59 -84.5 -0.449    18.93 20.22 02a57356o0360o       0    56.642345
57356.462566 19.256669      NaN    -90.0    24 o    0    1.43 71.65783 -10.22636  1051.16  9654.32 3.83 3.64 -85.7 -0.441    18.91 20.22 02a57356o0373o       0    57.821754
57356.470816 19.302877      NaN   -102.0    23 o    0    1.74 71.65783 -10.22636  1052.10  9654.60 3.79 3.60 -84.0 -0.442    18.91 20.22 02a57356o0386o       0    57.413894
57357.429669 19.256669      NaN    -96.0    24 o    0    1.22 71.65783 -10.22636  9709.21  1339.27 3.69 3.34  31.9 -0.501    19.10 20.55 02a57357o0400o       0    57.821754
57357.432211 19.454622      NaN    -75.0    20 o    0    1.61 71.65783 -10.22636  9399.57  1338.72 3.61 3.34  31.8 -0.494    19.11 20.56 02a57357o0404o       0    56.279261
57357.449016 19.302877      NaN    -28.0    23 o    0    1.35 71.65783 -10.22636  1958.84  9953.02 3.67 3.63  38.6 -0.415    19.07 20.53 02a57357o0429o       0    57.413894
57357.460279 19.051202      NaN      0.0    29 o    0    1.55 71.65783 -10.22636  9747.80   239.33 3.77 3.35  12.7 -0.470    19.10 20.52 02a57357o0446o       0    60.069586
57357.470162 19.169763      NaN   -164.0    26 o    0    1.10 71.65783 -10.22636   480.14  9063.94 3.77 3.55 -84.0 -0.445    19.08 20.48 02a57357o0461o       0    58.680109
57357.470794 19.302877      NaN    -92.0    23 o    0    1.30 71.65783 -10.22636 10342.67  9105.16 3.63 3.37 -72.2 -0.436    19.06 20.47 02a57357o0462o       0    57.413894
57358.396815 19.256669      NaN   -134.0    24 o    0    1.33 71.65783 -10.22636  9413.58  1325.86 4.07 3.64  25.1 -0.505    19.20 20.89 02a57358o0367o       0    57.821754
57358.423895 18.878500      NaN    -88.0    34 o    0    1.06 71.65783 -10.22636  9119.77   746.02 3.89 3.42  19.7 -0.505    19.15 20.69 02a57358o0409o       0    62.636692
57358.439658 19.454622      NaN    -61.0    20 o    0    1.58 71.65783 -10.22636  9990.73  1927.55 3.75 3.47  54.4 -0.494    19.11 20.63 02a57358o0434o       0    56.279261
57358.463079 18.816441      NaN     10.0    36 o    0    1.03 71.65783 -10.22636  8272.62   837.90 4.06 3.52   7.2 -0.497    19.08 20.55 02a57358o0470o       0    63.744452
57359.404195 19.569016      NaN   -170.0    18 o    0    1.71 71.65783 -10.22636  9411.99  1330.23 4.02 3.54  23.5 -0.503    19.42 21.26 02a57359o0246o       0    55.599957
57359.431717 19.510313      NaN   -142.0    19 o    0    1.58 71.65783 -10.22636  9116.48   750.04 4.10 3.52  15.1 -0.507    19.35 21.11 02a57359o0288o       0    55.931701
57359.432321 19.128787      NaN   -201.0    27 o    0    1.29 71.65783 -10.22636  1313.55 10462.59 3.76 3.70 -54.7 -0.428    19.36 21.10 02a57359o0289o       0    59.129986
57359.447768 19.401649      NaN   -126.0    21 o    0    1.60 71.65783 -10.22636   771.80  8774.49 3.94 3.56 -72.5 -0.446    19.26 20.92 02a57359o0313o       0    56.642345
57359.471224 19.401649      NaN    -84.0    21 o    0    1.56 71.65783 -10.22636  8271.42   839.41 4.16 3.52   7.9 -0.495    19.24 20.87 02a57359o0349o       0    56.642345
57382.386011 18.226218      NaN    -38.0    62 o    0    1.00 71.65783 -10.22636  1349.08  9363.86 4.55 4.09 -66.8 -0.408    18.15 19.09 02a57382o0223o       2    81.310241
57382.402667 18.280067      NaN   -142.0    59 o    0    1.08 71.65783 -10.22636  1633.72  9952.26 4.33 3.95 -70.7 -0.409    18.21 19.09 02a57382o0247o    8192    79.046538
57382.410317 18.142010      NaN   -103.0    67 o    0    1.17 71.65783 -10.22636  9444.05   239.93 5.04 4.11  14.2 -0.474    18.16 19.05 02a57382o0258o       2    85.184243
57382.419345 17.809593      NaN   -185.0    91 o    0    1.15 71.65783 -10.22636   758.60  8774.32 4.89 4.24 -63.6 -0.408    18.10 19.06 02a57382o0271o       2   105.111156
57382.435490 15.383650      NaN   -775.0   850 o    0    1.07 71.65783 -10.22636  8260.14   842.07 5.19 4.36   7.2 -0.510    15.96 15.72 02a57382o0294o       2   851.626300
57383.385891 18.574166      NaN    -78.0    45 o    0    1.04 71.65783 -10.22636  1347.41  9363.59 4.26 3.91 -73.5 -0.427    18.42 19.51 02a57383o0199o       0    69.226839
57383.402628 18.574166      NaN     -2.0    45 o    0    1.32 71.65783 -10.22636  1630.10  9954.46 4.54 4.23 -68.0 -0.384    18.35 19.49 02a57383o0226o       0    69.226839
57383.407631 18.298627      NaN   -218.0    58 o    0    1.00 71.65783 -10.22636  9441.54   241.53 5.03 4.23  12.8 -0.457    18.32 19.46 02a57383o0234o       0    78.302971
57388.217906 18.910912      NaN   -152.0    33 o    0    1.26 71.65783 -10.22636  9424.42  1314.94 4.22 4.00  42.2 -0.485    18.79 20.37 02a57388o0063o       0    62.099559
57388.234674 19.051202      NaN   -148.0    29 o    0    1.38 71.65783 -10.22636  9139.11   727.69 4.10 3.84  28.4 -0.501    18.90 20.53 02a57388o0082o       0    60.069586
57388.250270 19.169763      NaN   -140.0    26 o    0    1.62 71.65783 -10.22636 10012.21  1911.26 4.34 3.83  36.2 -0.504    18.98 20.65 02a57388o0107o       0    58.680109
57388.255296 18.944322      NaN    -49.0    32 o    0    1.16 71.65783 -10.22636  1327.06 10449.60 4.04 3.72 -63.7 -0.492    19.03 20.69 02a57388o0115o       0    61.573982
57388.266617 18.878500      NaN   -134.0    34 o    0    1.26 71.65783 -10.22636 10322.60   146.89 4.64 3.73  22.0 -0.495    19.08 20.78 02a57388o0133o       0    62.636692
57388.279702 19.089302      NaN    -72.0    28 o    0    1.25 71.65783 -10.22636   154.50  1885.13 5.73 3.75 -35.4 -0.460    19.12 20.84 02a57388o0154o       0    59.593248
57388.289085 19.256669      NaN    -62.0    24 o    0    1.07 71.65783 -10.22636  2499.17  9856.29 3.97 3.72 -66.9 -0.460    19.16 20.89 02a57388o0169o       0    57.821754
57388.296588 18.910912      NaN   -239.0    33 o    0    1.30 71.65783 -10.22636   428.10   120.69 6.32 3.74 -31.4 -0.407    19.14 20.86 02a57388o0181o       0    62.099559
57389.249828 18.757738      NaN   -182.0    38 o    0    0.97 71.65783 -10.22636  1322.08 10451.29 4.91 3.92  -2.0 -0.418    18.93 20.75 02a57389o0005o       0    64.894955
57389.284341 19.302877      NaN     10.0    23 o    0    1.46 71.65783 -10.22636  2497.52  9856.76 4.11 3.78 -69.1 -0.449    19.09 20.77 02a57389o0021o    4096    57.413894
57389.289349 18.786693      NaN   -261.0    37 o    0    1.10 71.65783 -10.22636   429.30   119.22 6.97 4.05 -32.2 -0.416    19.05 20.75 02a57389o0029o       0    64.314502
57408.369207 18.376212      NaN   -210.0    54 o    0    1.11 71.65783 -10.22636   731.73  9944.59 4.30 3.72 -60.7 -0.448    18.29 19.11 02a57408o0303o    8192    75.388031
57408.386645 18.550302      NaN    -78.0    46 o    0    1.59 71.65783 -10.22636   453.97  9351.35 4.29 3.65 -60.3 -0.458    18.26 19.03 02a57408o0331o    8192    69.881008
57408.421835 17.675104      NaN    -48.0   103 o    0    1.20 71.65783 -10.22636  1638.30  8769.48 3.95 3.44 -67.8 -0.473    18.16 18.85 02a57408o0386o       2   115.656194
57439.231323 18.598565      NaN   -107.0    44 o    0    1.22 71.65783 -10.22636   825.38  9723.62 4.06 3.79 -58.8 -0.456    18.39 19.29 02a57439o0040o       0    68.581012
57439.244230 18.481707      NaN    -64.0    49 o    0    1.35 71.65783 -10.22636   522.92  9132.63 4.37 3.78 -60.6 -0.447    18.38 19.29 02a57439o0064o       0    71.891274
57439.257279 18.675237      NaN    -76.0    41 o    0    1.38 71.65783 -10.22636 10405.34  9154.37 4.27 3.35  75.6 -0.495    18.36 19.25 02a57439o0088o       0    66.695991
57439.261108 18.574166      NaN   -106.0    45 o    0    1.74 71.65783 -10.22636  1724.23  8552.86 4.21 3.64 -66.0 -0.465    18.36 19.28 02a57439o0095o       0    69.226839
57439.277058 18.550302      NaN    -52.0    46 o    0    1.24 71.65783 -10.22636  1606.34  8749.13 4.18 3.60 -63.6 -0.459    18.36 19.27 02a57439o0125o       0    69.881008
57444.301783 19.014394      NaN    -58.0    30 o    0    1.48 71.65783 -10.22636   983.86  9766.19 4.29 3.89 -60.8 -0.436    18.68 20.04 02a57444o0080o       0    60.558692
57444.325009 18.702047      NaN    -81.0    40 o    0    1.21 71.65783 -10.22636   702.54  9176.40 4.25 3.72 -60.0 -0.450    18.43 19.54 02a57444o0097o       0    66.085968
57444.367680 18.261819      NaN   -136.0    60 o    0    1.21 71.65783 -10.22636  1620.60  8751.83 3.98 3.65 -55.7 -0.458    18.13 19.01 02a57444o0128o       0    79.795709
57445.297031 19.128787      NaN   -165.0    27 o    0    1.20 71.65783 -10.22636   413.53 10041.85 4.40 3.79 -50.3 -0.438    19.08 20.68 02a57445o0193o       0    59.129986
57445.301537 18.847027      NaN    -30.0    35 o    0    1.09 71.65783 -10.22636  8231.65   345.02 4.93 3.74  11.3 -0.539    19.11 20.76 02a57445o0202o       0    63.185087
57445.302530 19.212347      NaN    -99.0    25 o    0    1.21 71.65783 -10.22636 10299.17 10085.57 4.30 3.55  78.1 -0.481    19.10 20.74 02a57445o0204o       0    58.243929
57445.310052 19.128787      NaN    -40.0    27 o    0    1.18 71.65783 -10.22636   145.41  9447.48 4.32 3.70 -54.2 -0.440    19.07 20.67 02a57445o0219o       0    59.129986
57445.317142 19.256669      NaN    -78.0    24 o    0    1.16 71.65783 -10.22636 10012.28  9492.76 4.14 3.27  80.9 -0.486    19.11 20.79 02a57445o0233o       0    57.821754
57445.327865 19.256669      NaN   -107.0    24 o    0    1.52 71.65783 -10.22636  1335.03  8864.78 4.02 3.56 -53.3 -0.450    18.98 20.52 02a57445o0254o       0    57.821754
57445.347854 18.944322      NaN    -62.0    32 o    0    1.43 71.65783 -10.22636  1606.46  8750.21 4.01 3.56 -55.0 -0.464    18.57 19.77 02a57445o0293o       0    61.573982
57464.281033 18.459772      NaN    -75.0    50 o    0    1.10 71.65783 -10.22636   467.45  9656.57 4.58 3.62 -55.5 -0.463    18.23 19.20 02a57464o0157o    8192    72.576547
57464.285052 18.481707      NaN   -176.0    49 o    0    1.11 71.65783 -10.22636 10359.16  9682.30 4.35 3.33  77.3 -0.558    18.24 19.24 02a57464o0165o    8192    71.891274
57464.297963 18.226218      NaN    -67.0    62 o    0    1.32 71.65783 -10.22636   195.26  9063.64 4.54 3.65 -54.7 -0.471    18.15 19.11 02a57464o0191o       2    81.310241
57464.301613 18.174913      NaN   -243.0    65 o    0    1.44 71.65783 -10.22636 10045.08  9092.83 4.39 3.15  79.4 -0.477    18.19 19.16 02a57464o0198o       2    83.620304
57464.313453 18.005163      NaN   -296.0    76 o    0    1.29 71.65783 -10.22636  1383.71  8485.66 4.16 3.38 -63.8 -0.506    18.04 18.95 02a57464o0222o       2    92.430272
57468.261407 17.976960      NaN    -68.0    78 o    0    1.31 71.65783 -10.22636  8691.39   491.49 5.01 3.86  12.3 -0.586    18.15 19.13 02a57468o0112o       2    94.081641
57468.275463 18.336727      NaN   -138.0    56 o    0    1.32 71.65783 -10.22636   904.34 10210.29 4.53 3.88 -57.3 -0.434    18.03 18.89 02a57468o0140o    8192    76.833295
57468.292892 18.079051      NaN    -76.0    71 o    0    0.99 71.65783 -10.22636   608.72  9598.24 4.81 3.92 -55.7 -0.459    17.89 18.69 02a57468o0175o       2    88.364898
57468.297843 18.034118      NaN    -30.0    74 o    0    1.01 71.65783 -10.22636 10475.72  9646.83 4.50 3.65  65.5 -0.519    17.95 18.76 02a57468o0185o       2    90.792925
57468.306715 11.905568      NaN   9950.0 17613 o    0    1.13 71.65783 -10.22636  1815.93  9015.09 5.00 4.62 -45.4 -0.445    13.51 13.90 02a57468o0203o       2 17613.078560
57476.258086 18.847027      NaN    -22.0    35 o    0    1.03 71.65783 -10.22636   813.73  9679.00 4.29 3.76 -55.5 -0.443    18.59 19.95 02a57476o0093o       0    63.185087
57476.279184 18.757738      NaN   -177.0    38 o    0    1.40 71.65783 -10.22636   535.88  9087.50 4.43 3.75 -55.2 -0.443    18.44 19.79 02a57476o0135o       0    64.894955
57476.292051 18.574166      NaN   -166.0    45 o    0    1.25 71.65783 -10.22636 10389.71  9117.20 4.79 3.64  82.3 -0.474    18.42 19.75 02a57476o0161o       0    69.226839
57492.238697 18.174913      NaN    -77.0    65 o    0    1.17 71.65783 -10.22636  1703.20  6294.11 4.64 4.05 -57.5 -0.461    17.83 18.74 02a57492o0058o 8388610    83.620304
57671.603988 18.720295      NaN     65.0    23 o    0    1.28 71.65783 -10.22636  1200.27  7799.06 3.18 3.05   1.0 -0.447    19.29 20.82 02a57671o0774o       0    57.413894
57671.619374 19.002397      NaN     38.0    23 o    0    1.38 71.65783 -10.22636  1181.39  7760.40 3.18 3.07  12.2 -0.469    19.24 20.72 02a57671o0804o       0    57.413894
57671.634408 18.967180      NaN     50.0    20 o    0    1.75 71.65783 -10.22636  1238.99  7838.07 3.21 3.08  12.6 -0.442    19.18 20.62 02a57671o0833o       0    56.279261
57671.649429 17.439172      NaN   -121.0   128 o    0    1.90 71.65783 -10.22636  1262.13  7722.53 3.21 3.08  30.9 -0.555    17.75 17.82 02a57671o0862o       2   138.388422
57675.547269 18.847027      NaN    -34.0    35 o    0    1.11 71.65783 -10.22636  8259.15  1510.33 3.77 3.43 -84.1 -0.441    18.55 19.44 02a57675o0707o       0    63.185087
57675.555207 17.958558      NaN    116.0    46 o    0    1.83 71.65783 -10.22636  2223.39  8891.68 3.44 3.04  -2.3 -0.458    18.55 19.47 02a57675o0721o       0    69.881008
57675.575233 18.757738      NaN     15.0    38 o    0    1.93 71.65783 -10.22636  2278.79  8976.67 3.40 3.04  -6.1 -0.462    18.57 19.51 02a57675o0761o       0    64.894955
57675.590113 18.519279      NaN     26.0    44 o    0    1.45 71.65783 -10.22636  2302.95  8859.80 3.70 3.34   3.9 -0.422    18.52 19.58 02a57675o0788o       0    68.581012
57675.604977 18.084160      NaN    114.0    38 o    0    1.36 71.65783 -10.22636  2264.71  8915.98 3.16 2.82  -2.2 -0.482    18.71 19.67 02a57675o0815o       0    64.894955
57676.531915 16.961884      NaN    162.0   150 o    0    1.19 71.65783 -10.22636  9205.14   492.25 3.78 3.39 -88.5 -0.463    17.52 17.90 02a57676o0693o       2   158.957086
57676.545480 18.417189      NaN    -74.0    52 o    0    1.20 71.65783 -10.22636  9214.20   533.39 3.75 3.30  87.6 -0.468    18.34 18.98 02a57676o0718o       0    73.968610
57676.549695 18.079051      NaN      3.0    71 o    0    1.01 71.65783 -10.22636  1405.56 10203.52 3.26 2.78  -4.0 -0.542    18.35 19.03 02a57676o0726o       2    88.364898
57676.561294 18.598565      NaN     -4.0    44 o    0    1.42 71.65783 -10.22636  1422.99 10244.42 3.33 2.76   1.7 -0.535    18.38 19.07 02a57676o0747o       0    68.581012
57676.567875 10.229697      NaN -72633.0 97949 o    0    1.97 71.65783 -10.22636  1352.31  9992.84 3.44 2.69  13.1 -0.442    16.91 17.65 02a57676o0759o       2 97949.014127
57676.577529 18.356290      NaN   -107.0    55 o    0    1.36 71.65783 -10.22636  9142.63   281.13 3.82 3.66  79.6 -0.448    18.29 19.13 02a57676o0778o       0    76.107524
57676.583033 18.180496      NaN     48.0    54 o    0    0.93 71.65783 -10.22636  1375.58  9874.14 3.40 2.98   3.7 -0.494    18.29 19.01 02a57676o0789o       0    75.388031
