         MJD         m       dm      uJy  duJy F  err  chi/N        RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57230.252342 18.029238      NaN     63.0    54 o    0   1.14 208.29162 9.74037  9772.49  9486.91  3.89 3.65 -72.8 -0.460    18.28 19.23 02a57230o0015o    8192    58.208034
57230.253818 18.459772      NaN     -9.0    50 o    0   1.17 208.29162 9.74037  9772.56  9486.67  3.93 3.73 -80.5 -0.449    18.35 19.37 02a57230o0017o    8192    54.517660
57444.605898 18.261819      NaN    -40.0    60 o    0   0.94 208.29162 9.74037  5300.15   144.70  4.72 3.36  -3.2 -0.500    18.34 19.15 02a57444o0299o    8192    63.813598
57444.656224 17.685696      NaN     56.0    84 o    0   0.56 208.29162 9.74037 10475.85  8676.54  4.02 3.28  82.3 -0.441    18.20 18.94 02a57444o0334o       2    86.765058
57445.614477 18.623526      NaN    -50.0    43 o    0   1.05 208.29162 9.74037  4733.40   418.46  4.78 3.33  -5.1 -0.501    18.58 19.57 02a57445o0790o       0    48.178577
57445.618847 18.467034      NaN     25.0    42 o    0   0.94 208.29162 9.74037  9038.07 10104.13  3.70 3.45  78.8 -0.466    18.46 19.34 02a57445o0798o       0    47.288215
57445.642472 18.675237      NaN    -29.0    41 o    0   0.98 208.29162 9.74037  8747.63  9512.63  3.77 3.35  83.3 -0.474    18.44 19.33 02a57445o0839o       0    46.402319
57445.656687 18.526952      NaN    -25.0    47 o    0   1.06 208.29162 9.74037   182.48  8930.96  4.12 3.69 -56.0 -0.424    18.37 19.28 02a57445o0864o       0    51.780066
57445.665864 17.266969      NaN   -264.0   150 o    0   1.25 208.29162 9.74037  9921.03  8943.95  3.96 3.24  85.3 -0.498    17.93 18.35 02a57445o0880o       2   151.565746
57464.562966 19.454622      NaN     -4.0    20 o    0   1.23 208.29162 9.74037  9090.26  9698.59  3.96 3.36  81.2 -0.481    19.30 21.05 02a57464o0707o       0    29.532613
57464.585564 19.401649      NaN    -58.0    21 o    0   1.08 208.29162 9.74037  8795.10  9108.31  3.88 3.25  83.6 -0.490    19.26 20.98 02a57464o0750o       0    30.218790
57464.595373 19.302877      NaN    -31.0    23 o    0   0.88 208.29162 9.74037   217.84  8527.23  4.26 3.51 -58.1 -0.446    19.24 20.96 02a57464o0769o       0    31.641354
57464.608231 19.256669      NaN      5.0    23 o    0   0.85 208.29162 9.74037  9950.64  8539.99  4.10 3.09  85.7 -0.468    19.28 21.03 02a57464o0793o       0    31.641354
57464.618470 18.606822      NaN     64.0    23 o    0   1.34 208.29162 9.74037   427.44  8801.68  4.18 3.54 -57.7 -0.447    19.25 20.97 02a57464o0812o       0    31.641354
57464.631244 19.302877      NaN     -4.0    23 o    0   0.87 208.29162 9.74037 10183.94  8821.96  4.13 3.14  86.0 -0.455    19.25 20.99 02a57464o0836o       0    31.641354
57471.310201 16.761202      NaN    179.0   180 o    0   1.14 208.29162 9.74037  6665.52   733.68  5.04 3.87   7.8 -0.520    17.12 17.39 02a57471o0017o 8388610   181.306854
