         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57248.273272 18.836735      NaN    39    23 c    0   1.31 208.29162 9.74037  9518.59  9685.47 4.43 3.98 -83.7 -0.434    19.22 21.08 02a57248o0051c    8192   27.839273
57250.278029 18.786693      NaN    -2    37 c    0   1.08 208.29162 9.74037  9514.09  9692.65 4.29 4.11  87.0 -0.427    18.88 20.71 02a57250o0029c    8192   40.187375
57400.661453 19.401649      NaN   -15    21 c    0   1.00 208.29162 9.74037 10267.37   562.01 4.36 3.84  22.7 -0.442    19.63 21.63 02a57400o0691c    8192   26.211164
57401.661725 19.169763      NaN    17    21 c    0   0.85 208.29162 9.74037 10253.17   704.84 4.10 3.70  27.1 -0.462    19.60 21.50 02a57401o0713c    8192   26.211164
57436.440214 17.729132      NaN   140    52 c    0   1.05 208.29162 9.74037  1592.25   878.66 5.34 4.07 -16.6 -0.415    18.31 19.40 02a57436o0376c       0   54.314134
57436.453172 18.526952      NaN   -19    47 c    0   0.75 208.29162 9.74037 10454.35  2044.99 4.73 4.12  40.3 -0.412    18.49 19.67 02a57436o0398c       0   49.548210
57436.453780 18.574166      NaN   -58    45 c    0   1.06 208.29162 9.74037  1883.77  1470.54 4.86 3.93 -19.4 -0.428    18.41 19.56 02a57436o0399c       0   47.655274
57436.466864 18.489118      NaN    16    44 c    0   0.87 208.29162 9.74037 10199.93  1857.28 4.49 3.84  38.0 -0.437    18.63 19.78 02a57436o0421c       0   46.712152
57436.467443 18.273950      NaN    60    40 c    0   0.98 208.29162 9.74037   724.37  2045.96 4.75 3.83 -26.2 -0.407    18.55 19.68 02a57436o0422c       0   42.965394
57436.481025 18.847027      NaN   -17    35 c    0   1.09 208.29162 9.74037   450.29  1848.72 5.03 4.01 -25.5 -0.394    18.56 19.77 02a57436o0445c       0   38.353945
57452.606369 19.510313      NaN    -3    19 c    0   0.93 208.29162 9.74037  4879.77   536.58 4.62 3.56  -3.1 -0.462    19.68 21.66 02a57452o0685c       0   24.637880
57452.612578 19.569016      NaN   -28    18 c    0   0.78 208.29162 9.74037  9186.61 10221.72 3.90 3.68  72.2 -0.420    19.66 21.60 02a57452o0697c       0   23.875199
