         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57396.527723 19.766969      NaN   -2    15 c    0   1.05 148.6885 55.44038  1519.49 10427.38 3.90 3.87 -68.4 -0.383    19.71 21.79 02a57396o0510c       0   21.562464
57396.528336 19.241693      NaN   31    17 c    0   1.19 148.6885 55.44038  2719.09   604.87 5.19 3.79 -19.5 -0.462    19.70 21.80 02a57396o0511c       0   22.998693
57396.532541 19.766969      NaN    5    15 c    0   1.02 148.6885 55.44038  1843.47  8671.36 3.96 3.70 -73.7 -0.415    19.70 21.78 02a57396o0517c       0   21.562464
57424.466633 19.696897      NaN   -6    16 c    0   0.88 148.6885 55.44038  1544.31  9157.97 4.05 3.87 -65.4 -0.413    19.69 21.80 02a57424o0443c       0   22.269707
57424.490173 19.454622      NaN    6    20 c    0   0.97 148.6885 55.44038  8558.15   720.00 4.71 3.81  15.0 -0.436    19.67 21.80 02a57424o0478c       0   25.297033
57424.503712 19.351140      NaN   -2    22 c    0   1.00 148.6885 55.44038  9841.36   195.02 4.85 3.77  24.3 -0.429    19.67 21.78 02a57424o0498c       0   26.906131
57424.504321 19.351140      NaN   27    16 c    0   0.96 148.6885 55.44038  8584.05 10019.15 4.22 3.91  76.5 -0.393    19.66 21.78 02a57424o0499c       0   22.269707
57424.531140 19.454622      NaN  -37    20 c    0   1.21 148.6885 55.44038  9966.21   122.77 4.95 3.86  24.5 -0.397    19.64 21.75 02a57424o0537c       0   25.297033
57424.531767 19.696897      NaN   -4    16 c    0   0.89 148.6885 55.44038  8685.67  9944.66 4.21 3.87  81.7 -0.391    19.66 21.76 02a57424o0538c       0   22.269707
57431.438982 19.454622      NaN  -12    20 c    0   0.77 148.6885 55.44038  1288.10  9485.25 4.89 4.55 -55.1 -0.371    19.41 21.65 02a57431o0423c    8192   25.297033
57448.430422 19.256669      NaN   27    18 c    0   0.86 148.6885 55.44038  9396.67  1358.75 4.36 3.71  35.5 -0.470    19.67 21.70 02a57448o0292c       0   23.747418
57448.451757 19.212347      NaN   18    22 c    0   0.99 148.6885 55.44038  9087.43   757.40 4.47 3.70  24.4 -0.461    19.42 21.19 02a57448o0334c       0   26.906131
57448.464339 19.569016      NaN   -5    18 c    0   0.96 148.6885 55.44038  8990.34 10039.16 4.12 3.69  73.9 -0.414    19.36 21.06 02a57448o0357c       0   23.747418
57448.464819 19.014394      NaN  -75    30 c    0   1.04 148.6885 55.44038 10340.99   232.48 4.76 3.71  31.7 -0.438    19.33 21.03 02a57448o0358c       0   33.762995
