         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57246.433295 19.183773      NaN    25    20 c    0     0.77 347.80127 -1.00297  8183.06 2440.27 3.86 3.66  27.9 -0.435    19.48 21.33 02a57246o0263c       0   23.994021
57246.468130 19.696897      NaN   -13    16 c    0     0.96 347.80127 -1.00297  8174.82 2448.30 3.95 3.76  31.5 -0.411    19.49 21.40 02a57246o0309c       0   20.777706
57246.480810 19.631075      NaN   -34    17 c    0     1.09 347.80127 -1.00297  9652.75  982.29 4.13 3.62  27.9 -0.455    19.50 21.38 02a57246o0325c       0   21.557205
57334.319187 19.401649      NaN    11    20 c    0     1.19 347.80127 -1.00297  2520.49 8179.65 4.20 3.97 -75.4 -0.387    19.19 21.05 02a57334o0206c       0   23.994021
57334.347683 19.089302      NaN    26    22 c    0     0.70 347.80127 -1.00297  2520.94 8180.32 4.17 3.93 -75.1 -0.380    19.33 21.19 02a57334o0247c       0   25.684880
57334.378149 19.454622      NaN   -19    20 c    0     0.95 347.80127 -1.00297  1047.68 9650.02 4.28 4.09 -68.1 -0.390    19.26 21.10 02a57334o0291c       0   23.994021
57334.409262 19.183773      NaN    19    22 c    0     0.89 347.80127 -1.00297  1050.70 9651.12 4.84 4.61 -57.6 -0.360    19.01 20.96 02a57334o0336c       0   25.684880
57398.211961 18.978793      NaN   -12    31 c    0     1.17 347.80127 -1.00297  2951.73 7837.29 3.94 3.80  84.8 -0.398    18.87 20.24 02a57398o0038c       0   33.715176
57398.219421 19.128787      NaN   -30    27 c    0     1.01 347.80127 -1.00297  3251.85 8420.97 3.81 3.74  69.4 -0.419    19.05 20.60 02a57398o0050c       0   30.078449
57398.233542 19.256669      NaN   -40    24 c    0     1.36 347.80127 -1.00297  2410.42 7252.70 3.99 3.74 -69.1 -0.410    19.08 20.66 02a57398o0072c       0   27.417386
57398.249756 19.302877      NaN     8    23 c    0     1.12 347.80127 -1.00297  2141.22 8999.80 3.85 3.73 -60.0 -0.433    18.97 20.51 02a57398o0087c       0   26.546432
57399.211171 18.978793      NaN     2    31 c    0     1.25 347.80127 -1.00297  2946.02 7834.84 3.93 3.76 -74.0 -0.406    18.75 20.06 02a57399o0037c       0   33.715176
57399.217907 19.142275      NaN    13    25 c    0     1.03 347.80127 -1.00297  3246.88 8420.17 4.00 3.86 -66.6 -0.422    18.94 20.47 02a57399o0048c       0   28.296874
57399.231188 19.256669      NaN   -14    24 c    0     0.92 347.80127 -1.00297  2404.94 7252.36 4.07 3.77 -58.3 -0.404    18.98 20.54 02a57399o0069c       0   27.417386
57399.245920 19.256669      NaN   -28    24 c    0     1.25 347.80127 -1.00297  2132.43 9000.83 3.94 3.74 -50.4 -0.426    18.95 20.48 02a57399o0093c       0   27.417386
57539.619431 17.935984      NaN    47    68 c    0     1.10 347.80127 -1.00297  9114.13 2083.31 4.21 3.62  38.7 -0.497    18.21 18.98 02a57539o0433c 8388610   69.279962
57540.618980 18.226218      NaN   -63    62 c    0     1.07 347.80127 -1.00297  6775.95 2652.30 4.08 3.77  11.5 -0.455    18.19 19.06 02a57540o0743c 8388610   63.401207
57574.589395 19.696897      NaN   -26    16 c    0     1.05 347.80127 -1.00297  9923.44 2396.14 4.47 3.73  42.3 -0.456    19.68 21.75 02a57574o0588c       0   20.777706
57574.601431 19.841877      NaN   -12    14 c    0     1.32 347.80127 -1.00297   192.38 2374.08 4.74 3.67 -30.3 -0.409    19.66 21.71 02a57574o0607c       0   19.279862
57574.606311 19.841877      NaN   -15    14 c    0     1.22 347.80127 -1.00297   623.15 8109.20 4.13 3.77 -42.5 -0.404    19.62 21.64 02a57574o0614c       0   19.279862
57574.618333 19.128787      NaN   -12    27 c    0     0.99 347.80127 -1.00297 10355.67 8130.98 4.22 3.68  76.3 -0.424    18.95 20.33 02a57574o0632c       0   30.078449
57574.623225 17.990970      NaN    -2    77 c    0     1.17 347.80127 -1.00297   677.89 8192.23 3.91 3.64 -60.6 -0.437    18.39 19.20 02a57574o0640c       2   78.132663
