         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57229.462716 18.208845      NaN    75    38 o    0    1.13 347.80127 -1.00297  8139.29  2454.51  3.56 3.36  78.8 -0.464    18.95 20.39 02a57229o0299o       0    44.291641
57229.495186 18.738855      NaN    32    28 o    0    0.91 347.80127 -1.00297  8148.83  2458.88  3.53 3.38  75.8 -0.460    19.23 20.90 02a57229o0338o       0    36.079765
57229.516863 19.401649      NaN   -17    21 o    0    0.91 347.80127 -1.00297  9632.14   989.40  3.66 3.39  54.5 -0.483    19.26 20.96 02a57229o0365o       0    30.963679
57229.533610 19.569016      NaN   -13    18 o    0    1.54 347.80127 -1.00297  9632.83   987.29  3.65 3.38  48.7 -0.493    19.30 20.98 02a57229o0388o       0    29.012918
57322.358525 17.368040      NaN    80   110 o    0    1.04 347.80127 -1.00297  2474.15  8165.06  4.53 3.54 -63.6 -0.491    17.81 18.40 02a57322o0347o 8388610   112.328756
57322.385109 17.509244      NaN  -135   120 o    0    1.20 347.80127 -1.00297  2473.13  8164.48  4.71 3.80 -60.6 -0.486    17.74 18.39 02a57322o0388o 8388610   122.138239
57322.417369 17.778234      NaN    29    84 o    0    1.07 347.80127 -1.00297   996.84  9634.12  5.48 4.16 -56.8 -0.403    17.67 18.31 02a57322o0437o 8388610    87.027291
57322.441650 17.506232      NaN    85    92 o    0    0.95 347.80127 -1.00297   999.93  9634.54  5.39 3.88 -56.7 -0.427    17.61 18.09 02a57322o0474o 8388610    94.772092
57326.319045 18.878500      NaN   -16    34 o    0    1.03 347.80127 -1.00297  2525.57  8180.40  4.61 3.42 -67.6 -0.458    18.74 20.19 02a57326o0239o    8192    40.911483
57326.342811 18.702047      NaN   -45    40 o    0    0.78 347.80127 -1.00297  2527.37  8177.65  4.74 3.52 -64.9 -0.465    18.64 20.04 02a57326o0276o    8192    46.019012
57330.312378 18.796518      NaN     5    35 o    0    1.24 347.80127 -1.00297  2520.05  8178.97  5.08 3.71 -66.3 -0.455    18.72 20.37 02a57330o0185o       0    41.746251
57330.336080 18.786693      NaN   -16    37 o    0    0.84 347.80127 -1.00297  2519.88  8180.85  5.25 4.07 -64.1 -0.450    18.71 20.40 02a57330o0222o       0    43.436729
57330.365231 18.410251      NaN    52    35 o    0    0.93 347.80127 -1.00297  1038.38  9651.75  5.78 3.99 -61.0 -0.441    18.79 20.47 02a57330o0267o       0    41.746251
57330.395864 18.720295      NaN    10    36 o    0    0.78 347.80127 -1.00297  1045.70  9653.46  5.92 4.14 -59.4 -0.419    18.74 20.49 02a57330o0314o       0    42.588137
57351.329890 17.527492      NaN    57    99 o    0    1.06 347.80127 -1.00297  2517.21  8188.44  3.89 3.77 -79.1 -0.422    18.08 18.80 02a57351o0065o 8388610   101.581246
57351.336363 17.610315      NaN    19   103 o    0    1.08 347.80127 -1.00297  2519.62  8187.64  3.83 3.67 -80.5 -0.429    18.09 18.76 02a57351o0075o 8388610   105.483408
57351.346091 17.236048      NaN   103   120 o    0    1.02 347.80127 -1.00297  2519.39  8188.01  3.81 3.58 -76.1 -0.443    18.05 18.66 02a57351o0090o 8388610   122.138239
