         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57314.572017 19.212347      NaN    13    20 c    0   0.89 112.22887 26.89703  9681.90  6480.19 4.32 3.58  81.7 -0.449    19.38 21.25 02a57314o0543c       0    24.448493
57314.606643 19.569016      NaN    -5    18 c    0   1.45 112.22887 26.89703  9680.04  6490.07 4.37 3.59  83.1 -0.447    19.36 21.23 02a57314o0590c       0    22.841384
57314.642975 19.169763      NaN   -20    26 c    0   0.88 112.22887 26.89703  1436.25  5034.32 4.57 3.63 -44.0 -0.471    19.03 20.54 02a57314o0631c       0    29.558904
57395.432841 19.674510      NaN    -1    16 c    0   1.45 112.22887 26.89703  1179.79  3719.41 4.33 3.71 -40.3 -0.414    19.60 21.52 02a57395o0373c       0    21.300911
57395.435489 19.436675      NaN    17    14 c    0   1.69 112.22887 26.89703  9025.74  6173.66 3.71 3.36  87.9 -0.425    19.58 21.50 02a57395o0377c       0    19.842601
57395.448281 19.696897      NaN    -3    16 c    0   1.17 112.22887 26.89703   614.23  3153.85 4.49 3.73 -37.1 -0.402    19.60 21.51 02a57395o0396c       0    21.300911
57395.464154 19.510313      NaN     7    16 c    0   1.17 112.22887 26.89703 10361.10  3166.67 3.83 3.54  66.7 -0.440    19.61 21.54 02a57395o0418c       0    21.300911
57395.483826 19.696897      NaN   -12    16 c    0   1.22 112.22887 26.89703 10088.70  4929.36 3.83 3.41  85.1 -0.432    19.60 21.52 02a57395o0445c       0    21.300911
57395.485056 19.766969      NaN    -7    15 c    0   1.34 112.22887 26.89703   385.19  4925.25 4.25 3.69 -49.6 -0.399    19.58 21.46 02a57395o0447c       0    20.560370
57402.437418 19.287255      NaN    20    16 c    0   1.11 112.22887 26.89703  1370.63  3880.56 4.39 3.67 -39.2 -0.425    19.59 21.54 02a57402o0392c       0    21.300911
57402.453234 19.454622      NaN    10    16 c    0   1.21 112.22887 26.89703  1661.52  4459.20 4.15 3.63 -44.6 -0.425    19.60 21.54 02a57402o0413c       0    21.300911
57402.459854 19.569016      NaN   -13    18 c    0   1.13 112.22887 26.89703   769.14  3305.76 4.60 3.67 -37.6 -0.406    19.60 21.54 02a57402o0422c       0    22.841384
57402.478639 18.220396      NaN    80    35 c    0   0.82 112.22887 26.89703 10511.85  3334.44 3.87 3.58  68.8 -0.454    19.57 21.52 02a57402o0446c       0    37.719078
57402.493343 19.472870      NaN     9    16 c    0   0.95 112.22887 26.89703 10199.70  5078.14 3.87 3.67  80.8 -0.429    19.54 21.49 02a57402o0466c       0    21.300911
57402.493943 19.318728      NaN    21    15 c    0   1.37 112.22887 26.89703   460.28  5060.89 4.26 3.65 -45.3 -0.398    19.57 21.46 02a57402o0467c       0    20.560370
57403.437669 19.589310      NaN     0    17 c    0   1.37 112.22887 26.89703  1370.63  3876.55 4.51 3.70 -40.5 -0.436    19.60 21.57 02a57403o0392c       0    22.061931
57403.451066 19.631075      NaN    -6    17 c    0   1.08 112.22887 26.89703  1658.68  4455.88 4.48 3.81 -41.6 -0.415    19.55 21.55 02a57403o0411c       0    22.061931
57403.457401 19.491430      NaN     8    16 c    0   1.25 112.22887 26.89703   770.96  3304.17 4.84 3.74 -39.4 -0.417    19.58 21.56 02a57403o0420c       0    21.300911
57403.477143 18.519279      NaN    65    25 c    0   1.95 112.22887 26.89703 10512.85  3332.37 3.96 3.62  59.2 -0.460    19.58 21.59 02a57403o0446c       0    28.683250
57403.491507 19.841877      NaN   -16    14 c    0   1.38 112.22887 26.89703 10201.49  5075.33 4.02 3.73  86.0 -0.437    19.51 21.55 02a57403o0465c       0    19.842601
57403.492111 19.696897      NaN     1    15 c    0   1.51 112.22887 26.89703   462.19  5057.88 4.61 3.72 -44.4 -0.395    19.54 21.53 02a57403o0466c       0    20.560370
57420.417579 19.766969      NaN   -10    15 c    0   1.28 112.22887 26.89703   933.31  4327.25 4.51 3.88 -41.4 -0.395    19.58 21.62 02a57420o0297c       0    20.560370
57420.443881 19.696897      NaN   -21    16 c    0   1.33 112.22887 26.89703   632.33  3751.76 4.62 3.88 -39.4 -0.381    19.57 21.60 02a57420o0337c       0    21.300911
57420.451119 19.841877      NaN   -17    14 c    0   1.42 112.22887 26.89703 10375.00  3775.49 4.05 3.86  55.7 -0.436    19.58 21.61 02a57420o0348c       0    19.842601
57420.454286 19.696897      NaN    -6    16 c    0   1.36 112.22887 26.89703  1818.99  3153.96 4.50 3.88 -33.7 -0.390    19.55 21.58 02a57420o0353c       0    21.300911
57420.481099 19.841877      NaN    -2    14 c    0   1.87 112.22887 26.89703  1642.20  3294.24 4.28 3.69 -35.0 -0.412    19.59 21.54 02a57420o0394c       0    19.842601
57427.402288 19.696897      NaN   -28    16 c    0   1.22 112.22887 26.89703   722.39  4266.65 4.50 3.72 -40.4 -0.409    19.57 21.50 02a57427o0337c       0    21.300911
57427.420450 19.609992      NaN     2    16 c    0   1.60 112.22887 26.89703   461.10  3698.58 4.60 3.67 -37.1 -0.407    19.60 21.52 02a57427o0365c       0    21.300911
57427.424815 19.766969      NaN   -14    15 c    0   1.29 112.22887 26.89703 10457.64  4298.63 3.91 3.52  71.3 -0.453    19.60 21.56 02a57427o0372c       0    20.560370
57427.430404 19.766969      NaN   -15    15 c    0   1.28 112.22887 26.89703 10174.87  3713.23 3.88 3.55  60.6 -0.452    19.61 21.55 02a57427o0381c       0    20.560370
57427.442698 19.472870      NaN     6    17 c    0   1.18 112.22887 26.89703  1684.29  3113.23 4.51 3.70 -29.9 -0.417    19.56 21.49 02a57427o0400c       0    22.061931
57427.457547 19.384550      NaN    14    16 c    0   1.10 112.22887 26.89703  1657.87  3179.99 4.45 3.65 -31.1 -0.426    19.56 21.48 02a57427o0424c       0    21.300911
57432.387103 19.401649      NaN    10    17 c    0   1.54 112.22887 26.89703   845.81  4292.87 4.49 3.69 -37.1 -0.416    19.31 21.03 02a57432o0321c       0    22.061931
57432.406923 19.197966      NaN    17    19 c    0   1.10 112.22887 26.89703   587.99  3723.65 4.75 3.80 -35.1 -0.395    19.40 21.27 02a57432o0350c       0    23.637445
57432.420445 19.569016      NaN    -4    18 c    0   1.00 112.22887 26.89703  1794.46  3135.20 4.54 3.68 -26.5 -0.407    19.52 21.44 02a57432o0371c       0    22.841384
57432.422900 19.719755      NaN     0    15 c    0   1.50 112.22887 26.89703 10312.52  3751.65 4.10 3.63  66.1 -0.441    19.55 21.49 02a57432o0375c       0    20.560370
57432.445066 19.674510      NaN    -1    16 c    0   1.32 112.22887 26.89703  1629.32  3172.41 4.52 3.64 -27.0 -0.419    19.51 21.41 02a57432o0410c       0    21.300911
57433.379851 18.748255      NaN    41    24 c    0   1.02 112.22887 26.89703   575.83  4021.63 4.63 3.72 -37.5 -0.417    19.09 20.59 02a57433o0308c       0    27.815981
57433.380466 19.183773      NaN     0    25 c    0   1.22 112.22887 26.89703 10271.83  4036.11 4.23 3.59  71.1 -0.479    19.12 20.65 02a57433o0309c       0    28.683250
57433.383550 19.256669      NaN    -3    24 c    0   1.11 112.22887 26.89703   286.22  3444.65 4.85 3.78 -34.7 -0.400    19.08 20.59 02a57433o0314c       0    27.815981
57433.402356 18.955691      NaN    21    24 c    0   1.30 112.22887 26.89703 10017.37  3459.27 4.32 3.85  61.1 -0.455    19.11 20.69 02a57433o0344c       0    27.815981
57433.411640 19.271854      NaN     0    23 c    0   1.15 112.22887 26.89703  1522.74  2858.75 4.80 3.82 -27.4 -0.423    19.10 20.66 02a57433o0359c       0    26.957908
57433.423665 19.334813      NaN    -1    22 c    0   1.26 112.22887 26.89703  1597.06  3161.23 4.62 3.73 -26.8 -0.426    19.13 20.70 02a57433o0377c       0    26.109937
57450.351968 19.051202      NaN    28    19 c    0   1.20 112.22887 26.89703   867.95  4384.87 4.44 3.65 -41.3 -0.443    19.59 21.57 02a57450o0298c       0    23.637445
57450.369551 19.766969      NaN    -9    15 c    0   1.41 112.22887 26.89703   569.54  3810.08 4.37 3.56 -38.5 -0.429    19.62 21.55 02a57450o0332c       0    20.560370
57450.380848 19.271854      NaN    21    16 c    0   1.33 112.22887 26.89703 10294.53  3832.54 4.06 3.44  68.9 -0.459    19.65 21.59 02a57450o0352c       0    21.300911
57450.388869 19.256669      NaN    25    15 c    0   1.31 112.22887 26.89703  1756.83  3214.94 4.19 3.53 -27.4 -0.434    19.59 21.50 02a57450o0364c       0    20.560370
57450.404991 19.549093      NaN     5    16 c    0   1.27 112.22887 26.89703  1602.16  3275.96 4.27 3.58 -28.7 -0.425    19.56 21.46 02a57450o0394c       0    21.300911
57451.343240 18.816441      NaN    49    19 c    0   0.97 112.22887 26.89703   641.88  4502.13 4.55 3.67 -41.2 -0.441    19.54 21.48 02a57451o0285c       0    23.637445
57451.354396 19.436675      NaN    14    15 c    0   2.23 112.22887 26.89703 10363.24  4529.73 4.34 3.49  75.2 -0.459    19.56 21.51 02a57451o0305c       0    20.560370
57451.361547 19.589310      NaN     0    17 c    0   1.17 112.22887 26.89703   343.05  3929.13 4.67 3.64 -38.4 -0.422    19.53 21.45 02a57451o0319c       0    22.061931
57451.369343 19.510313      NaN    -4    19 c    0   1.07 112.22887 26.89703 10066.70  3944.10 4.26 3.72  63.0 -0.475    19.56 21.52 02a57451o0332c       0    23.637445
57451.382631 19.569016      NaN   -14    18 c    0   1.02 112.22887 26.89703  1527.19  3332.91 4.47 3.59 -29.9 -0.445    19.54 21.44 02a57451o0356c       0    22.841384
57451.402843 19.766969      NaN   -18    15 c    0   1.40 112.22887 26.89703  1600.00  3275.86 4.43 3.60 -28.4 -0.438    19.50 21.39 02a57451o0393c       0    20.560370
57455.339538 18.657725      NaN    30    31 c    0   0.93 112.22887 26.89703   642.88  4349.14 4.48 3.71 -40.4 -0.443    18.97 20.86 02a57455o0251c       0    34.040106
57455.349955 18.796518      NaN     6    34 c    0   1.09 112.22887 26.89703 10382.20  4377.35 4.39 3.70  70.4 -0.465    18.92 20.85 02a57455o0271c       0    36.793054
57455.357234 18.867907      NaN    23    26 c    0   1.34 112.22887 26.89703   344.92  3771.48 4.78 3.71 -37.1 -0.402    19.05 20.92 02a57455o0285c       0    29.558904
