         MJD         m       dm    uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57283.253698 18.933071      NaN    7.0    31 c    0   1.03 232.6575 26.98247  5113.55  5691.87 4.35 3.96 -66.9 -0.477    18.97 20.74 02a57283o0011c    8192   35.116512
57283.268433 18.978793      NaN  -47.0    31 c    0   1.11 232.6575 26.98247  5109.43  5692.43 4.89 4.40 -59.3 -0.481    18.80 20.67 02a57283o0034c    8192   35.116512
57395.647125 19.766969      NaN  -27.0    15 c    0   1.13 232.6575 26.98247  3920.84  6675.46 3.63 3.49 -89.0 -0.407    19.51 21.36 02a57395o0688c    8192   22.297296
57395.662850 19.128787      NaN   36.0    16 c    0   1.13 232.6575 26.98247  3604.76  6092.38 3.67 3.48 -83.0 -0.405    19.40 21.13 02a57395o0713c    8192   22.981936
57395.678255 17.500233      NaN  -55.0   121 c    0   1.23 232.6575 26.98247  4459.25  7259.44 3.62 3.41  83.8 -0.448    17.91 18.28 02a57395o0738c       2  122.119488
57451.597863 19.922338      NaN   -4.0    13 c    0   1.19 232.6575 26.98247  4371.29  6083.46 3.65 3.49 -49.2 -0.415    19.61 21.50 02a57451o0720c       0   21.004033
57451.621052 19.696897      NaN    3.0    16 c    0   0.95 232.6575 26.98247  4662.87  6673.52 3.59 3.39 -74.7 -0.430    19.61 21.47 02a57451o0758c       0   22.981936
57451.644021 19.212347      NaN   30.0    16 c    0   0.95 232.6575 26.98247  7174.69  3439.22 3.70 3.55  43.8 -0.431    19.56 21.39 02a57451o0794c       0   22.981936
57451.667487 17.650782      NaN   31.0    96 c    0   0.85 232.6575 26.98247  7234.05  3365.94 3.60 3.47  58.1 -0.452    17.82 18.03 02a57451o0824c       2   97.407235
57455.598713 19.212347      NaN   18.0    20 c    0   0.98 232.6575 26.98247  4370.23  6247.15 3.71 3.52 -67.9 -0.409    19.35 21.39 02a57455o0690c       0   25.926230
57455.626812 19.569016      NaN  -54.0    18 c    0   0.91 232.6575 26.98247  4663.88  6832.94 3.61 3.42 -72.8 -0.422    19.48 21.49 02a57455o0732c       0   24.416580
57455.635734 19.102305      NaN   44.0    14 c    0   1.10 232.6575 26.98247  7174.76  3288.09 3.83 3.66  28.2 -0.410    19.71 21.82 02a57455o0748c       0   21.637223
