 MJDbin  Nclip  Ngood  Nexcluded    Mask          MJD           uJy          duJy       stdev       x2         m       dm
57240.5      0      1          0    8192 57240.276710    -43.500000     38.235155         NaN      NaN 18.751040      NaN
57640.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57641.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57642.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57643.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57644.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57645.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57646.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57647.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57648.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57649.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57650.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57651.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57652.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57653.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57654.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57655.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57656.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57657.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57658.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57659.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57660.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57661.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57662.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57663.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57664.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57665.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57666.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57667.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57668.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57669.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57670.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57671.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57672.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57673.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57674.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57675.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57676.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57677.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57678.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57679.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57680.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57681.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57682.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57683.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57684.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57685.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57686.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57687.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57688.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57689.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57690.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57691.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57692.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57693.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57694.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57695.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57696.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57697.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57698.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57699.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57700.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57701.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57702.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57703.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57704.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57705.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57706.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57707.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57708.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57709.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57710.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57711.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57712.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57713.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57714.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57715.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57716.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57717.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57718.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57719.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57720.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57721.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57722.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57723.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57724.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57725.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57726.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57727.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57728.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57729.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57730.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57731.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57732.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57733.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57734.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57735.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57736.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57737.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57738.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57739.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57740.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57741.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57742.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57743.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57744.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57745.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57746.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57747.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57748.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57749.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57750.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57751.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57752.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57753.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57754.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57755.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57756.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57757.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57758.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57759.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57760.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57761.5      0      2          0    8192 57761.657773     -8.676811     23.982968    2.828427 0.006900 19.257440      NaN
57762.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57763.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57764.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57765.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57766.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57767.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57768.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57769.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57770.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57771.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57772.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57773.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57774.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57775.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57776.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57777.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57778.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57779.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57780.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57781.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57782.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57783.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57784.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57785.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57786.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57787.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57788.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57789.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57790.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57791.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57792.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57793.5      0      5          0       0 57793.581844      1.317821     19.368355   19.044684 0.183619 19.465116      NaN
57794.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57795.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57796.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57797.5      0      4          1       0 57797.645815    -26.712879     21.594602   67.850325 2.621537 19.371334      NaN
57798.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57799.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57800.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57801.5      0      3          1       0 57801.640114     14.413391     20.505907    8.544004 0.058763 19.198951      NaN
57802.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57803.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57804.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57805.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57806.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57807.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57808.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57809.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57810.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57811.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57812.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57813.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57814.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57815.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57816.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57817.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57818.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57819.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57820.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57821.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57822.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57823.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57824.5      0      2          0    8192 57824.584686    -16.238849     44.607534  111.722871 3.133876 18.583676      NaN
57825.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57826.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57827.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57828.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57829.5      0      5          0       0 57829.595426     -5.626916     16.108836   21.267346 0.342564 19.689536      NaN
57830.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57831.5      0      1          1 8388608 57831.654520    144.500000    182.024523         NaN      NaN 16.801975      NaN
57832.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57833.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57834.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57835.5      0      1          0    8192 57835.645565    -62.500000     44.248470         NaN      NaN 18.592451      NaN
57836.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57837.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57838.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57839.5      0      1          1    8192 57839.635229    -15.500000     35.523613         NaN      NaN 18.830904      NaN
57840.5      0      0          1 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57841.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57842.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57843.5      0      2          0    8192 57843.629262     46.155575     25.516596    8.485281 0.054631 18.677841      NaN
57844.5      0      2          1    8192 57844.620360    -49.822635     24.222157   52.325902 2.330357 19.246665      NaN
57845.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57846.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57847.5      0      3          0       0 57847.617625    -17.506916     20.240975   35.851546 1.044778 19.441618      NaN
57848.5      0      4          0       0 57848.613347    -37.169012     17.293006   15.564382 0.189141 19.612521      NaN
57849.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57850.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57851.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57852.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57853.5      0      4          4 8388608 57853.483372     85.625757    116.461746  303.702020 1.785801 17.303749      NaN
57854.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57855.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57856.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57857.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57858.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57859.5      0      4          0       0 57859.589896    -34.891383     21.333879   15.758596 0.140773 19.384522      NaN
57860.5      0      4          0       0 57860.586668    -30.480302     20.449214   36.224991 0.735063 19.430505      NaN
57861.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57862.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57863.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57864.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57865.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57866.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57867.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57868.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57869.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57870.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57871.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57872.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57873.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57874.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57875.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57876.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57877.5      0      5          0       0 57877.505850     -6.127055     12.911302   11.058933 0.149819 19.929772      NaN
57878.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57879.5      0      4          0       0 57879.538482     15.040110     16.113408   13.598407 0.171189 19.395114      NaN
57880.5      0      4          0       0 57880.525976     16.650160     17.570940   33.665016 1.002840 19.297181      NaN
57881.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57882.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57883.5      1      3          0       0 57883.532112     35.428747     35.521755   43.508620 0.519091 18.519325      NaN
57884.5      0      4          0       0 57884.513051     34.166410     24.015186   62.409935 1.896683 18.834566      NaN
57885.5      0      2          1    8192 57885.516151     18.500000     23.800495   31.112698 0.854424 19.015583      NaN
57886.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57887.5      0      4          0       0 57887.508732    -12.884145     17.509291   39.903007 1.249380 19.599025      NaN
57888.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57889.5      0      2          0    8192 57889.453287     25.399501     23.335717   78.488853 5.550364 18.951053      NaN
57890.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57891.5      1      3          0       0 57891.492548      4.488218     19.298260    9.504385 0.079710 19.412334      NaN
57892.5      0      4          0       0 57892.491367     16.985886     14.967002   13.771952 0.210257 19.421003      NaN
57893.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57894.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57895.5      0      4          0       0 57895.487803    -22.739533     18.097126   27.097048 0.555291 19.563173      NaN
57896.5      0      4          0       0 57896.475565     27.034883     15.475218   18.553975 0.375419 19.234865      NaN
57897.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57898.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57899.5      0      4          0       0 57899.472645      7.505687     15.018759    8.906926 0.088172 19.598321      NaN
57900.5      0      4          0       0 57900.470825     12.418312     15.786832   14.106736 0.197323 19.458632      NaN
57901.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57902.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57903.5      0      4          0       0 57903.455614     -2.811837     14.965357    9.255629 0.093849 19.769479      NaN
57904.5      0      4          0       0 57904.457179      2.797473     15.723469   24.281337 0.593181 19.653273      NaN
57905.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57906.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57907.5      0      4          0       0 57907.451815    -11.011195     15.297150   23.414739 0.577356 19.745671      NaN
57908.5      0      4          4 8388608 57908.460359    -35.465507    146.892903  374.268509 0.609780 17.289695      NaN
57909.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57910.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57911.5      0      3          1       0 57911.450041     21.486618     21.666526    4.358899 0.013554 19.057633      NaN
57912.5      0      3          1       0 57912.455022     -7.176388     26.289211   54.012344 1.345464 19.157753      NaN
57913.5      0      8          1       0 57913.451643     -1.431662     13.953201   19.175412 0.237947 19.845512      NaN
57914.5      0      4          0       0 57914.502680     22.532137     25.786139   29.894258 0.261750 18.901189      NaN
57915.5      0      4          0       0 57915.448439     20.070210     17.387029   36.927858 1.168470 19.253186      NaN
57916.5      0      4          0       0 57916.424849      8.510686     16.116424   13.047988 0.163845 19.512984      NaN
57917.5      0      5          0       0 57917.428584     -4.929458     14.363608   20.415680 0.414737 19.814038      NaN
57918.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57919.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57920.5      0      4          0       0 57920.405431     12.594570     14.612871   13.140269 0.204403 19.521164      NaN
57921.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57922.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57923.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57924.5      0      4          0       0 57924.404775      7.257829     14.565185   12.500000 0.182993 19.632067      NaN
57925.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57926.5      0      2          0    8192 57926.395887     -1.594981     20.066607   12.727922 0.201136 19.451012      NaN
57927.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57928.5      0      4          0       0 57928.396511      2.481132     14.523900   23.359509 0.640039 19.741859      NaN
57929.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57930.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57931.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57932.5      0      4          0       0 57932.385006     16.000000     14.430238    7.549834 0.068433 19.467533      NaN
57933.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57934.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57935.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57936.5      0      4          0       0 57936.381965    -25.650681     15.598173   11.295279 0.129849 19.724513      NaN
57937.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57938.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57939.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57940.5      0      4          0       0 57940.374624      3.477556     16.897312   32.583227 0.896077 19.565613      NaN
57941.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57942.5      0      4          0       0 57942.374826      5.427852     16.606219   28.594871 0.761316 19.544238      NaN
57943.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57944.5      0      4          0       0 57944.362288     -3.576043     21.880075   26.030431 0.459904 19.357075      NaN
57945.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57946.5      0      4          0       0 57946.367436    -12.128039     14.912666   18.645822 0.394386 19.773309      NaN
57947.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57948.5      0      3          3 8388608 57948.348523  -2043.108391    307.536623 2859.640245 1.157367 16.487455      NaN
57949.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57950.5      0      4          0       0 57950.357901     -6.013659     15.189825   26.449638 0.712312 19.753315      NaN
57951.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57952.5      0      4          0       0 57952.348846      5.895868     17.317126   16.520190 0.253010 19.494293      NaN
57953.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57954.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
57955.5      0      0          0 8388608          NaN           NaN           NaN         NaN      NaN       NaN      NaN
