         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57229.260422 18.675237      NaN    -38    41 o    0   1.62 196.66427 -1.54845  5242.30  6909.19  3.67 3.43 -82.0 -0.440    18.45 19.47 02a57229o0036o    8192    58.245922
57229.285564 18.558199      NaN     32    42 o    0   1.42 196.66427 -1.54845  5232.87  6918.25  3.80 3.54 -72.0 -0.454    18.42 19.48 02a57229o0071o    8192    58.954113
57358.650908 18.796518      NaN     26    35 o    0   1.15 196.66427 -1.54845  5325.34  3823.60  4.18 3.74  -3.9 -0.384    18.40 19.58 02a57358o0761o    8192    54.190289
57358.666237 16.938457      NaN   -248   203 o    0   1.19 196.66427 -1.54845  5040.46  3243.39  4.33 3.70  -3.0 -0.399    17.01 16.91 02a57358o0786o       2   207.172844
57359.659580 18.526952      NaN    -25    47 o    0   1.32 196.66427 -1.54845  5327.33  3826.01  3.54 3.49 -59.9 -0.426    18.11 18.79 02a57359o0645o    8192    62.614594
57408.640761 19.454622      NaN    -52    20 o    0   1.04 196.66427 -1.54845  4854.48  7420.52  3.50 3.27  83.4 -0.454    19.15 20.64 02a57408o0707o       0    45.952012
57408.649828 19.302877      NaN     36    18 o    0   1.03 196.66427 -1.54845  4565.45  6838.92  3.47 3.24 -89.3 -0.449    19.17 20.67 02a57408o0722o       0    45.117485
57408.665456 19.454622      NaN     -1    20 o    0   0.88 196.66427 -1.54845  5432.01  8004.45  3.42 3.21  82.2 -0.469    19.10 20.51 02a57408o0747o       0    45.952012
57408.670316 19.256669      NaN   -128    24 o    0   1.08 196.66427 -1.54845  5725.55  6260.50  3.48 3.20  87.3 -0.447    18.89 20.11 02a57408o0755o       0    47.828730
57445.587945 18.910912      NaN    -51    33 o    0   1.87 196.66427 -1.54845  4516.09  7516.70  3.43 3.19 -80.5 -0.484    18.42 19.30 02a57445o0742o       0    52.920576
57445.610591 18.786693      NaN    -67    37 o    0   1.03 196.66427 -1.54845  4228.87  6937.70  3.50 3.18 -73.5 -0.483    18.39 19.26 02a57445o0783o       0    55.503040
57445.633962 18.786693      NaN    -28    37 o    0   1.22 196.66427 -1.54845  5390.63  6360.43  3.51 3.18 -77.3 -0.488    18.33 19.18 02a57445o0824o       0    55.503040
57445.657186 18.649074      NaN    -17    42 o    0   1.14 196.66427 -1.54845  5665.75  6245.33  3.61 3.26 -80.0 -0.481    18.22 19.02 02a57445o0865o       0    58.954113
57464.524909 19.631075      NaN    -22    17 o    0   1.49 196.66427 -1.54845  4552.30  7117.65  3.65 3.25 -77.3 -0.488    19.20 20.88 02a57464o0635o       0    44.727927
57464.547731 19.569016      NaN    -77    18 o    0   1.42 196.66427 -1.54845  4262.22  6538.08  3.63 3.30 -68.6 -0.482    19.24 20.97 02a57464o0678o       0    45.117485
57464.570250 19.472870      NaN     26    18 o    0   1.51 196.66427 -1.54845  5424.72  5962.59  3.56 3.29 -73.8 -0.500    19.17 20.85 02a57464o0721o       0    45.117485
57464.592805 19.631075      NaN    -65    17 o    0   1.42 196.66427 -1.54845  5657.45  6236.29  3.57 3.20 -81.3 -0.488    19.16 20.82 02a57464o0764o       0    44.727927
