         MJD         m       dm    uJy  duJy F  err  chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57303.505882 19.351140      NaN    -60    22 o    0   1.03 68.13022 -32.43066  5640.17  5214.93  3.88 3.45 -81.9 -0.486    18.98 20.66 02a57303o0333o       0    37.111905
57303.506524 19.169763      NaN      0    26 o    0   0.87 68.13022 -32.43066  7098.76  3779.71  3.89 3.83  67.2 -0.475    18.97 20.65 02a57303o0334o       0    39.614309
57303.518040 19.089302      NaN     24    24 o    0   1.05 68.13022 -32.43066  7094.58  3781.44  3.92 3.82  56.7 -0.470    18.97 20.64 02a57303o0352o       0    38.331364
57321.482901 18.317510      NaN    -38    57 o    0   0.93 68.13022 -32.43066  5658.97  5244.72  3.86 3.31 -75.5 -0.517    17.95 18.75 02a57321o0433o       0    64.360652
57321.505775 18.120615      NaN     70    49 o    0   1.16 68.13022 -32.43066  5648.31  5248.56  3.73 3.30 -73.6 -0.527    18.02 18.81 02a57321o0466o       0    57.395936
57321.528151 18.191747      NaN     36    56 o    0   1.00 68.13022 -32.43066  7103.43  3817.55  3.82 3.64   8.5 -0.536    17.96 18.63 02a57321o0498o       0    63.476716
57321.549706 18.336727      NaN    -74    56 o    0   0.99 68.13022 -32.43066  3534.34  6831.65  4.24 3.36 -66.9 -0.492    17.97 18.73 02a57321o0530o       0    63.476716
57329.495063 18.878500      NaN     -1    34 o    0   0.98 68.13022 -32.43066  5698.67  5271.54  4.24 3.76 -66.5 -0.488    18.63 20.20 02a57329o0455o       0    45.269123
57329.522720 18.438271      NaN    -31    51 o    0   1.04 68.13022 -32.43066  5040.09  5410.28  4.21 3.83 -54.6 -0.483    18.15 19.58 02a57329o0495o       0    59.112549
57329.551141 18.623526      NaN    -13    43 o    0   1.26 68.13022 -32.43066  3581.87  6848.64  4.48 3.60 -64.6 -0.484    18.31 19.66 02a57329o0536o       0    52.366912
57329.579314 18.191747      NaN     12    64 o    0   0.91 68.13022 -32.43066  3587.89  6848.99  4.49 3.64 -65.9 -0.480    17.97 19.28 02a57329o0577o       2    70.634931
57368.384589 19.212347      NaN    -50    25 o    0   0.94 68.13022 -32.43066  5424.03  5570.50  3.74 3.60 -60.2 -0.433    18.99 20.61 02a57368o0330o       0    38.965285
57368.402504 19.454622      NaN     -2    20 o    0   0.95 68.13022 -32.43066  5798.17  5460.47  3.67 3.41 -77.3 -0.451    19.18 20.87 02a57368o0356o       0    35.962390
57368.420422 19.401649      NaN    -26    21 o    0   0.86 68.13022 -32.43066  4950.71  4302.91  3.98 3.75 -42.0 -0.416    19.18 20.97 02a57368o0381o       0    36.527982
57368.432598 19.302877      NaN     11    23 o    0   0.78 68.13022 -32.43066  4654.53  6041.79  3.81 3.49 -68.3 -0.432    19.16 20.88 02a57368o0398o       0    37.713306
57369.388511 19.089302      NaN     27    23 o    0   0.99 68.13022 -32.43066  5425.26  5565.72  3.61 3.31 -86.6 -0.447    18.94 20.38 02a57369o0147o       0    37.713306
57369.406305 19.089302      NaN    -33    28 o    0   0.64 68.13022 -32.43066  5796.39  5460.66  3.64 3.39 -79.2 -0.466    18.97 20.45 02a57369o0173o       0    40.954773
57369.422714 19.256669      NaN     -5    24 o    0   0.99 68.13022 -32.43066  4943.61  4302.96  3.70 3.52 -45.3 -0.474    19.00 20.49 02a57369o0197o       0    38.331364
57369.442148 19.256669      NaN    -14    24 o    0   0.93 68.13022 -32.43066  4653.36  6044.18  3.81 3.45 -68.9 -0.458    19.00 20.57 02a57369o0227o       0    38.331364
