         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57319.657425 16.750654      NaN   184   184 o    0    1.10 150.03337 26.46071  7089.29  7365.09 3.85 2.76 -85.3 -0.504    17.16 17.09 02a57319o0685o 8388610  186.629894
57324.560965 18.336727      NaN   -11    56 o    0    0.95 150.03337 26.46071  7124.43  7364.13 4.38 3.54 -79.7 -0.473    17.99 19.03 02a57324o0588o       0   64.114875
57324.577627 18.452558      NaN    16    49 o    0    1.20 150.03337 26.46071  7125.56  7366.08 4.32 3.43 -82.2 -0.482    18.08 19.15 02a57324o0614o       0   58.100923
57324.595539 18.504094      NaN   -38    48 o    0    1.24 150.03337 26.46071  8585.41  5904.41 4.55 3.98  89.2 -0.465    18.14 19.29 02a57324o0642o       0   57.260084
57324.611009 18.459772      NaN   -38    50 o    0    0.76 150.03337 26.46071  8586.04  5906.68 4.38 3.81 -88.9 -0.479    18.24 19.37 02a57324o0666o       0   58.946732
57362.580579 19.287255      NaN    13    23 o    0    0.97 150.03337 26.46071  6888.47  7722.27 3.56 3.18  88.5 -0.459    19.06 20.57 02a57362o0549o       0   38.777793
57362.605504 19.401649      NaN   -27    21 o    0    1.07 150.03337 26.46071  6603.05  7142.84 3.57 3.17 -90.0 -0.459    19.08 20.61 02a57362o0585o       0   37.626018
57362.615503 18.684100      NaN    68    22 o    0    0.86 150.03337 26.46071  7498.69  8304.22 3.58 3.26  86.9 -0.456    19.08 20.60 02a57362o0597o       0   38.193157
57362.641378 19.569016      NaN   -29    18 o    0    1.39 150.03337 26.46071  7802.13  6553.50 3.54 3.14  86.4 -0.464    19.08 20.57 02a57362o0620o       0   36.037720
57363.584303 19.510313      NaN    10    19 o    0    0.95 150.03337 26.46071  6892.44  7723.40 3.53 3.42  85.9 -0.460    19.24 20.93 02a57363o0523o       0   36.547465
57363.609587 19.454622      NaN   -15    20 o    0    1.00 150.03337 26.46071  6607.89  7143.44 3.62 3.22 -87.7 -0.453    19.22 20.85 02a57363o0558o       0   37.077179
57363.622927 19.454622      NaN    -5    20 o    0    0.90 150.03337 26.46071  7499.26  8306.94 3.64 3.31  86.2 -0.454    19.17 20.76 02a57363o0570o       0   37.077179
57363.642198 19.696897      NaN    -1    16 o    0    1.40 150.03337 26.46071  7806.37  6556.85 3.59 3.21  88.1 -0.459    19.19 20.76 02a57363o0591o       0   35.081580
57384.496297 18.417189      NaN   -37    52 o    0    1.54 150.03337 26.46071  6843.94  7701.72 3.61 3.50  75.3 -0.429    18.21 19.05 02a57384o0443o    8192   60.652430
57384.517518 18.197417      NaN    47    52 o    0    1.45 150.03337 26.46071  6551.24  7123.77 3.60 3.33  82.7 -0.433    18.26 19.09 02a57384o0473o    8192   60.652430
57384.522050 18.110074      NaN   -25    69 o    0    1.13 150.03337 26.46071  7433.51  8289.13 3.57 3.42  81.2 -0.449    18.28 19.10 02a57384o0480o       2   75.734518
57384.557370 16.098565      NaN   -18   440 o    0    2.63 150.03337 26.46071  7730.30  6551.70 3.73 3.30  84.0 -0.433    16.62 16.59 02a57384o0536o       2  441.106243
57385.517032 18.467034      NaN    50    37 o    0    1.57 150.03337 26.46071  6844.79  7707.82 3.48 3.03 -88.8 -0.474    18.39 19.23 02a57385o0484o       0   48.411953
57385.536340 18.410251      NaN    52    39 o    0    1.21 150.03337 26.46071  6549.03  7136.00 3.48 3.06 -88.0 -0.472    18.41 19.24 02a57385o0511o       0   49.957154
57385.541649 18.649074      NaN   -13    42 o    0    1.68 150.03337 26.46071  7436.61  8297.65 3.50 3.14  87.3 -0.468    18.43 19.28 02a57385o0519o       0   52.332755
57385.558307 18.702047      NaN   -20    40 o    0    1.09 150.03337 26.46071  7736.84  6553.23 3.49 3.07  86.9 -0.471    18.39 19.22 02a57385o0543o       0   50.741672
57415.522720 19.051202      NaN   -33    29 o    0    1.00 150.03337 26.46071  3038.19  3656.16 3.71 3.47 -45.2 -0.448    18.82 19.97 02a57415o0521o       0   42.611234
57415.546405 18.944322      NaN   -46    32 o    0    0.86 150.03337 26.46071  2737.69  3077.18 3.96 3.45 -33.2 -0.448    18.79 19.91 02a57415o0558o       0   44.707015
57415.555182 18.550302      NaN    57    31 o    0    0.87 150.03337 26.46071  3918.44  2489.75 3.89 3.46 -20.1 -0.438    18.80 19.93 02a57415o0572o       0   43.996787
57415.581802 18.657725      NaN    38    33 o    0    0.91 150.03337 26.46071  4177.29  2417.04 4.33 3.92 -19.6 -0.390    18.63 19.90 02a57415o0613o       0   45.428155
57442.442714 18.649074      NaN    18    40 o    0    1.27 150.03337 26.46071  3092.79  3523.27 3.96 3.46 -31.9 -0.478    18.27 19.00 02a57442o0393o       0   50.741672
57442.455932 18.550302      NaN   -60    46 o    0    1.02 150.03337 26.46071  2796.08  2943.88 4.05 3.41 -26.0 -0.481    18.29 19.01 02a57442o0416o       0   55.594219
57442.474124 18.526952      NaN  -135    47 o    0    1.12 150.03337 26.46071  3972.77  2356.15 4.13 3.29 -11.4 -0.504    18.27 18.94 02a57442o0444o       0   56.424438
57442.499455 18.481707      NaN    -3    49 o    0    1.09 150.03337 26.46071  4142.60  2396.33 4.13 3.30  -8.9 -0.493    18.23 18.90 02a57442o0482o       0   58.100923
57443.433864 18.847027      NaN    15    34 o    0    1.06 150.03337 26.46071  3149.23  3755.74 4.03 3.49 -34.7 -0.477    18.57 19.61 02a57443o0436o       0   46.159693
57443.444996 18.878500      NaN    -6    34 o    0    1.30 150.03337 26.46071  2849.27  3174.86 4.24 3.47 -28.3 -0.488    18.58 19.61 02a57443o0454o       0   46.159693
57443.468233 18.816441      NaN    -2    36 o    0    1.10 150.03337 26.46071  4025.19  2589.35 4.24 3.36 -12.0 -0.504    18.55 19.56 02a57443o0487o       0   47.652043
57443.480223 18.582238      NaN    32    38 o    0    1.10 150.03337 26.46071  4145.53  2394.89 4.31 3.33 -11.2 -0.502    18.54 19.54 02a57443o0507o       0   49.180456
57463.393761 18.857417      NaN    41    25 o    0    1.02 150.03337 26.46071  3493.82  3759.32 3.95 3.37 -25.3 -0.519    19.01 20.57 02a57463o0254o       0   39.996465
57463.412405 18.900000      NaN    43    23 o    0    1.29 150.03337 26.46071  3196.33  3180.62 4.20 3.35 -19.1 -0.519    19.03 20.60 02a57463o0289o       0   38.777793
57463.431612 19.302877      NaN    -1    23 o    0    1.26 150.03337 26.46071  4374.92  2601.03 4.45 3.30  -6.7 -0.524    19.00 20.57 02a57463o0325o       0   38.777793
57463.452740 18.452558      NaN    85    26 o    0    1.07 150.03337 26.46071  4127.24  2389.82 4.27 3.37 -10.1 -0.508    19.02 20.56 02a57463o0362o       0   40.629020
57467.367500 18.073966      NaN    70    52 o    0    1.12 150.03337 26.46071  3352.49  3717.24 3.81 3.37 -29.2 -0.530    18.08 18.76 02a57467o0311o       0   60.652430
57467.393481 18.005163      NaN    72    56 o    0    0.96 150.03337 26.46071  3053.61  3141.38 4.33 3.42 -18.1 -0.512    18.08 18.80 02a57467o0358o       0   64.114875
57467.415983 18.336727      NaN   -10    56 o    0    1.10 150.03337 26.46071  4228.48  2559.29 4.22 3.34 -11.4 -0.518    18.08 18.80 02a57467o0401o       0   64.114875
57467.426839 18.417189      NaN   -34    52 o    0    1.03 150.03337 26.46071  4121.95  2382.25 4.25 3.30 -11.6 -0.530    18.11 18.82 02a57467o0419o       0   60.652430
57471.311973 18.598565      NaN     4    44 o    0    1.30 150.03337 26.46071  2167.29 10341.75 3.95 3.73   6.5 -0.442    18.29 19.18 02a57471o0020o       0   53.951063
57471.379836 18.550302      NaN  -114    46 o    0    0.89 150.03337 26.46071  2959.18  3416.41 4.03 3.46 -32.5 -0.519    18.29 19.14 02a57471o0139o       0   55.594219
57471.400143 18.574166      NaN  -166    45 o    0    1.18 150.03337 26.46071  2660.71  2837.41 4.15 3.39 -22.5 -0.528    18.28 19.10 02a57471o0177o       0   54.769674
57471.406528 18.362890      NaN    26    50 o    0    1.00 150.03337 26.46071  3842.73  2249.46 4.05 3.23 -13.1 -0.568    18.26 19.06 02a57471o0189o       0   58.946732
57471.429177 17.949472      NaN   -21    80 o    0    1.02 150.03337 26.46071  4115.40  2387.78 3.93 2.99  86.5 -0.445    17.71 18.43 02a57471o0231o       2   85.876174
57475.383240 19.169763      NaN   -34    26 o    0    0.95 150.03337 26.46071  3318.94  3569.73 4.09 3.54 -28.8 -0.458    18.86 20.31 02a57475o0291o       0   40.629020
57475.416759 18.857417      NaN    23    31 o    0    1.15 150.03337 26.46071  4203.14  2409.66 4.25 3.62 -14.7 -0.482    18.73 20.16 02a57475o0344o       0   43.996787
57475.437883 19.212347      NaN   -22    25 o    0    1.55 150.03337 26.46071  4114.60  2393.11 4.34 3.53 -11.0 -0.458    18.76 20.13 02a57475o0373o       0   39.996465
57498.286203 18.094452      NaN    78    48 o    0    1.01 150.03337 26.46071  3483.06  3255.92 4.04 3.36 -19.8 -0.520    18.23 18.98 02a57498o0155o       0   57.260084
57498.309038 18.267867      NaN    44    49 o    0    1.12 150.03337 26.46071  3475.25  3225.07 3.94 3.38 -23.4 -0.540    18.24 18.98 02a57498o0202o       0   58.100923
57498.318194 18.438271      NaN    11    51 o    0    1.00 150.03337 26.46071  3527.09  3300.57 3.95 3.36 -22.3 -0.550    18.24 18.97 02a57498o0221o       0   59.797301
