         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57395.498715 19.841877      NaN    -6    14 c    0   0.86 150.03337 26.46071  6851.95  7651.01 3.55 3.39  83.6 -0.436    19.69 21.66 02a57395o0466c       0  22.914318
57395.514522 19.922338      NaN   -22    13 c    0   1.04 150.03337 26.46071  6534.03  7068.52 3.55 3.34  85.2 -0.420    19.71 21.67 02a57395o0487c       0  22.317392
57395.547358 19.841877      NaN     1    12 c    0   1.37 150.03337 26.46071  7364.45  8215.52 3.51 3.39 -89.9 -0.455    19.71 21.67 02a57395o0534c       0  21.750080
57395.557547 19.841877      NaN   -21    14 c    0   1.04 150.03337 26.46071  2861.82  4015.36 3.88 3.67 -45.6 -0.397    19.69 21.65 02a57395o0549c       0  22.914318
57402.501475 19.841877      NaN   -10    14 c    0   1.29 150.03337 26.46071  6841.07  7725.40 4.12 3.84  17.8 -0.378    19.56 21.68 02a57402o0475c       0  22.914318
57402.531260 19.384550      NaN     8    17 c    0   0.91 150.03337 26.46071  4201.97  3571.20 4.31 3.79  -9.0 -0.376    19.55 21.63 02a57402o0514c       0  24.860933
57402.549355 19.128787      NaN    28    16 c    0   1.00 150.03337 26.46071  3309.61  2412.11 4.28 3.73 -22.4 -0.408    19.62 21.69 02a57402o0538c       0  24.188137
57402.565814 19.674510      NaN    -1    15 c    0   0.93 150.03337 26.46071  3005.97  4162.58 4.03 3.69 -42.4 -0.393    19.62 21.65 02a57402o0561c       0  23.538606
57403.498712 19.841877      NaN   -38    14 c    0   1.01 150.03337 26.46071  6841.54  7722.97 3.96 3.82  31.9 -0.391    19.59 21.73 02a57403o0474c       0  22.914318
57403.528669 19.766969      NaN   -16    15 c    0   0.88 150.03337 26.46071  4204.24  3568.84 3.94 3.67 -27.2 -0.395    19.65 21.67 02a57403o0513c       0  23.538606
57403.547719 19.696897      NaN   -24    16 c    0   0.87 150.03337 26.46071  3312.19  2409.87 4.22 3.65 -21.3 -0.432    19.66 21.70 02a57403o0538c       0  24.188137
57403.563222 19.791368      NaN    -3    14 c    0   1.03 150.03337 26.46071  3008.83  4159.77 4.03 3.67 -43.2 -0.403    19.65 21.70 02a57403o0560c       0  22.914318
57420.510839 19.367717      NaN    18    14 c    0   1.06 150.03337 26.46071  3477.57  3439.77 4.03 3.73 -40.9 -0.378    19.53 21.45 02a57420o0439c       0  22.914318
57420.525620 19.302877      NaN    16    16 c    0   1.07 150.03337 26.46071  3177.64  2858.81 4.19 3.75 -29.9 -0.385    19.49 21.35 02a57420o0462c       0  24.188137
57420.542299 19.589310      NaN     0    16 c    0   1.03 150.03337 26.46071  4354.81  2275.26 4.16 3.75 -14.9 -0.385    19.46 21.29 02a57420o0487c       0  24.188137
57420.572207 19.351140      NaN     7    18 c    0   0.94 150.03337 26.46071  4177.68  2414.71 4.00 3.61 -16.6 -0.397    19.44 21.18 02a57420o0531c       0  25.555156
57427.498651 19.841877      NaN   -21    14 c    0   1.06 150.03337 26.46071  3240.64  3372.69 4.16 3.67 -27.9 -0.400    19.66 21.66 02a57427o0489c       0  22.914318
57427.501745 19.696897      NaN   -30    16 c    0   1.03 150.03337 26.46071  2951.52  2794.31 4.35 3.74 -27.7 -0.405    19.64 21.67 02a57427o0494c       0  24.188137
57427.530636 19.183773      NaN    30    14 c    0   1.09 150.03337 26.46071  4183.24  2221.29 4.30 3.64 -13.4 -0.418    19.66 21.65 02a57427o0540c       0  22.914318
57427.557440 19.351140      NaN    19    14 c    0   1.47 150.03337 26.46071  4179.35  2299.59 4.32 3.68 -11.6 -0.404    19.60 21.59 02a57427o0582c       0  22.914318
57432.477312 19.472870      NaN     9    15 c    0   1.04 150.03337 26.46071  3353.28  3397.21 4.10 3.61 -23.1 -0.408    19.59 21.54 02a57432o0461c       0  23.538606
57432.499771 19.696897      NaN   -24    16 c    0   1.15 150.03337 26.46071  3101.08  2829.51 4.59 3.81 -21.1 -0.390    19.52 21.51 02a57432o0496c       0  24.188137
57432.522100 19.089302      NaN    31    16 c    0   1.12 150.03337 26.46071  4321.02  2256.06 4.63 3.81 -10.8 -0.407    19.50 21.47 02a57432o0530c       0  24.188137
57432.536690 19.674510      NaN    -4    16 c    0   1.10 150.03337 26.46071  4137.97  2284.15 4.47 3.70 -13.7 -0.414    19.52 21.43 02a57432o0553c       0  24.188137
57433.468160 19.569016      NaN   -15    18 c    0   0.95 150.03337 26.46071  3083.99  3125.21 5.09 3.97 -15.3 -0.379    19.43 21.53 02a57433o0448c       0  25.555156
57433.479630 19.631075      NaN    -6    17 c    0   0.94 150.03337 26.46071  2808.86  2548.03 4.77 3.85 -20.2 -0.393    19.49 21.50 02a57433o0466c       0  24.860933
57433.500467 19.569016      NaN   -49    18 c    0   0.93 150.03337 26.46071  4025.29  1973.86 4.79 3.90 -12.4 -0.402    19.48 21.47 02a57433o0498c       0  25.555156
57433.515331 19.674510      NaN    -4    16 c    0   1.02 150.03337 26.46071  4106.36  2273.06 4.64 3.86 -11.9 -0.399    19.50 21.50 02a57433o0522c       0  24.188137
57450.430694 19.384550      NaN    11    16 c    0   1.04 150.03337 26.46071  3412.32  3497.54 4.17 3.60 -17.2 -0.418    19.58 21.59 02a57450o0443c       0  24.188137
57450.444292 19.791368      NaN    -3    14 c    0   1.04 150.03337 26.46071  3115.96  2916.76 4.18 3.62 -23.2 -0.407    19.67 21.65 02a57450o0468c       0  22.914318
57450.468374 19.128787      NaN    31    15 c    0   1.15 150.03337 26.46071  4295.69  2332.84 4.05 3.49 -12.5 -0.434    19.67 21.61 02a57450o0512c       0  23.538606
57450.483671 19.510313      NaN     7    15 c    0   1.03 150.03337 26.46071  4137.16  2391.69 4.16 3.67 -17.3 -0.412    19.60 21.55 02a57450o0534c       0  23.538606
57451.418701 19.401649      NaN    13    15 c    0   1.08 150.03337 26.46071  3187.63  3613.43 4.20 3.67 -29.8 -0.423    19.64 21.64 02a57451o0423c       0  23.538606
57451.443175 19.841877      NaN   -15    14 c    0   1.18 150.03337 26.46071  2888.01  3036.22 4.29 3.61 -26.9 -0.415    19.64 21.62 02a57451o0468c       0  22.914318
57451.456759 19.766969      NaN    -8    15 c    0   1.33 150.03337 26.46071  4067.73  2451.35 4.50 3.57 -10.9 -0.441    19.64 21.65 02a57451o0493c       0  23.538606
57451.480505 19.652575 0.347436    45    16 c    0   0.97 150.03337 26.46071  4136.06  2392.88 4.27 3.54 -12.3 -0.425    19.65 21.61 02a57451o0531c       0  24.188137
