         MJD         m       dm   uJy  duJy F  err  chi/N      RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57274.298754 19.169763      NaN    18    21 c    0   0.95 4.92875 29.31686  7341.10   907.56 3.80 3.70  11.3 -0.434    19.43 21.36 02a57274o0012c    8192    25.477104
57275.294451 19.351140      NaN   -10    22 c    0   0.77 4.92875 29.31686  5924.05  2383.96 3.99 3.66 -11.6 -0.455    19.31 21.18 02a57275o0035c       0    26.307467
57275.304746 19.454622      NaN   -10    20 c    0   1.23 4.92875 29.31686  7347.61   911.54 4.43 3.70   7.0 -0.450    19.36 21.27 02a57275o0053c       0    24.659336
57275.313760 19.212347      NaN    18    20 c    0   1.02 4.92875 29.31686  7344.19   912.17 4.42 3.69   4.3 -0.451    19.40 21.32 02a57275o0068c       0    24.659336
57314.371986 19.510313      NaN    -4    19 c    0   1.20 4.92875 29.31686  9002.78  1766.74 5.19 4.03  22.7 -0.436    19.54 21.58 02a57314o0258c       0    23.855457
57314.389366 19.401649      NaN    12    18 c    0   1.07 4.92875 29.31686  1654.72  8881.88 4.53 3.76 -61.0 -0.441    19.52 21.55 02a57314o0282c       0    23.066921
57314.421143 19.631075      NaN    -4    17 c    0   0.96 4.92875 29.31686  9766.33 10405.58 4.85 4.09 -88.5 -0.387    19.50 21.55 02a57314o0327c       0    22.295355
57314.421783 19.569016      NaN    -8    18 c    0   1.27 4.92875 29.31686   359.31   615.77 6.62 3.91 -25.7 -0.417    19.52 21.56 02a57314o0328c       0    23.066921
57314.423056 19.454622      NaN   -26    20 c    0   0.91 4.92875 29.31686   184.95 10401.74 5.09 3.99 -54.2 -0.374    19.52 21.54 02a57314o0330c       0    24.659336
57314.436424 19.351140      NaN     9    20 c    0   0.85 4.92875 29.31686   176.58 10401.53 5.03 4.03 -54.7 -0.372    19.51 21.54 02a57314o0347c       0    24.659336
57314.438751 19.089302      NaN   -41    28 c    0   1.07 4.92875 29.31686 10405.12   641.75 6.11 4.12  29.7 -0.373    19.52 21.56 02a57314o0350c       0    31.497347
57314.452404 18.590371      NaN    34    34 c    0   0.67 4.92875 29.31686   353.75   616.72 6.49 3.95 -25.2 -0.407    19.29 21.27 02a57314o0370c       0    36.933492
57314.453046 18.921935      NaN     5    32 c    0   1.03 4.92875 29.31686 10403.58   643.96 6.33 4.07  29.0 -0.357    19.29 21.29 02a57314o0371c       0    35.101038
57314.453681 18.990530      NaN     8    29 c    0   0.71 4.92875 29.31686  9760.85 10407.47 4.80 4.05 -87.1 -0.387    19.10 21.07 02a57314o0372c       0    32.389548
57316.395924 18.944322      NaN     6    31 c    0   0.83 4.92875 29.31686   345.03   615.46 6.81 4.22 -27.4 -0.403    19.08 20.80 02a57316o0286c       0    34.191853
57316.406981 18.978793      NaN   -55    31 c    0   0.83 4.92875 29.31686   341.28   612.77 6.65 4.11 -28.4 -0.397    19.14 20.86 02a57316o0303c       0    34.191853
57316.409540 19.014394      NaN   -50    30 c    0   1.24 4.92875 29.31686 10393.98   641.01 6.21 4.25  28.4 -0.360    19.16 20.91 02a57316o0307c       0    33.287878
57316.424670 18.826541      NaN     8    34 c    0   0.80 4.92875 29.31686 10393.77   642.13 6.26 4.15  30.1 -0.351    19.28 21.11 02a57316o0329c       0    36.933492
57395.240080 19.454622      NaN   -39    20 c    0   0.76 4.92875 29.31686  2046.12  8512.39 4.05 3.82 -70.7 -0.415    19.49 21.42 02a57395o0080c       0    24.659336
57395.255406 19.652575      NaN     5    16 c    0   1.15 4.92875 29.31686  2357.39  9101.20 4.04 3.85 -70.5 -0.409    19.47 21.40 02a57395o0105c       0    21.542582
57395.270699 19.696897      NaN   -24    16 c    0   1.21 4.92875 29.31686  1528.82  7954.71 4.01 3.68 -66.5 -0.412    19.50 21.39 02a57395o0130c       0    21.542582
57395.286053 19.212347      NaN    24    18 c    0   0.96 4.92875 29.31686  1248.51  9732.65 4.14 3.93 -64.6 -0.407    19.42 21.32 02a57395o0155c       0    23.066921
57402.239462 19.351140      NaN   -15    22 c    0   1.29 4.92875 29.31686  2034.02  8620.64 4.07 3.78 -69.2 -0.431    19.12 20.71 02a57402o0083c       0    26.307467
57402.255142 19.169763      NaN    -8    26 c    0   0.73 4.92875 29.31686  2317.60  9200.79 4.02 3.74 -68.5 -0.443    19.08 20.65 02a57402o0109c       0    29.733531
57402.271475 19.226921      NaN     5    24 c    0   1.00 4.92875 29.31686  1460.76  8046.32 4.10 3.60 -65.8 -0.458    19.06 20.59 02a57402o0136c       0    28.001479
57402.287325 19.169763      NaN   -24    26 c    0   1.05 4.92875 29.31686  1158.86  9816.88 4.13 3.81 -55.5 -0.438    18.99 20.48 02a57402o0162c       0    29.733531
57402.289734 18.598565      NaN     0    44 c    0   0.99 4.92875 29.31686  1388.31    51.03 6.25 3.81 -20.3 -0.500    19.01 20.56 02a57402o0166c       0    46.304242
57403.239518 18.878500      NaN    18    29 c    0   1.02 4.92875 29.31686  2037.45  8617.48 4.10 3.70 -73.9 -0.457    18.92 20.32 02a57403o0083c       0    32.389548
57403.255266 19.051202      NaN    -1    29 c    0   1.08 4.92875 29.31686  2322.03  9197.62 4.07 3.72 -67.7 -0.467    18.88 20.25 02a57403o0109c       0    32.389548
57403.271718 18.978793      NaN   -22    31 c    0   1.07 4.92875 29.31686  1465.05  8042.93 4.28 3.64 -64.7 -0.470    18.82 20.19 02a57403o0136c       0    34.191853
57403.287589 18.816441      NaN   -21    36 c    0   0.85 4.92875 29.31686  1163.03  9812.82 4.20 3.77 -58.5 -0.455    18.75 20.05 02a57403o0162c       0    38.782507
57403.290080 14.544956      NaN  2125  1133 c    0   0.08 4.92875 29.31686  1392.13    47.38 6.36 3.82 -20.0 -0.508    18.78 20.12 02a57403o0166c       2  1133.091825
57573.610683 19.841877      NaN   -23    14 c    0   1.39 4.92875 29.31686  1256.66  2541.48 4.48 3.72 -24.0 -0.430    19.50 21.41 02a57573o0190c    8192    20.101812
57606.530395 19.841877      NaN   -10    14 c    0   0.96 4.92875 29.31686  9087.82  2848.57 4.28 3.84  46.2 -0.458    19.78 21.92 02a57606o0342c       0    20.101812
57606.550884 19.652575      NaN    11    14 c    0   1.16 4.92875 29.31686  9103.50  2891.75 4.32 3.85  44.7 -0.454    19.79 21.95 02a57606o0369c       0    20.101812
57606.568651 19.076453      NaN    43    15 c    0   1.22 4.92875 29.31686  1495.44  7684.74 4.42 3.85 -34.2 -0.413    19.75 22.00 02a57606o0392c       0    20.810642
57606.582431 19.241693      NaN    34    14 c    0   1.04 4.92875 29.31686  1514.95  7567.39 4.20 3.65 -54.2 -0.440    19.81 22.02 02a57606o0410c       0    20.101812
57606.591351 19.841877      NaN    -1    14 c    0   1.03 4.92875 29.31686  1475.64  7627.04 4.21 3.65 -53.1 -0.444    19.82 22.03 02a57606o0421c       0    20.101812
57626.503393 19.038793      NaN    37    18 c    0   1.04 4.92875 29.31686  1686.29  9139.18 4.46 3.96 -18.0 -0.391    19.45 21.44 02a57626o0492c       0    23.066921
57626.535441 19.454622      NaN     9    18 c    0   1.05 4.92875 29.31686  9321.83  9133.71 4.47 4.39  28.9 -0.382    19.41 21.39 02a57626o0548c       0    23.066921
57626.556351 19.696897      NaN    -9    16 c    0   0.96 4.92875 29.31686  9374.23  9217.43 4.36 3.72 -89.7 -0.418    19.51 21.38 02a57626o0585c       0    21.542582
57626.562069 19.287255      NaN    19    18 c    0   1.09 4.92875 29.31686  9392.05  9101.20 4.34 3.69  86.4 -0.421    19.51 21.39 02a57626o0596c       0    23.066921
57626.578179 18.990530      NaN    41    18 c    0   0.78 4.92875 29.31686  9351.63  9159.06 4.31 3.60  88.6 -0.422    19.50 21.34 02a57626o0624c       0    23.066921
57633.503898 17.593889      NaN  -141   111 c    0   0.71 4.92875 29.31686   599.87  7729.29 4.03 3.68  44.3 -0.419    16.28 18.21 02a57633o0412c 8388610   111.933386
57633.505976 14.956271      NaN  -347  1260 c    0   1.05 4.92875 29.31686 10148.77  7755.85 3.87 3.69 -39.7 -0.384    17.51 19.49 02a57633o0416c 8388610  1260.082570
57633.516058 15.409502      NaN  -954   830 c    0   1.32 4.92875 29.31686   581.38  7689.47 4.13 3.79  37.2 -0.435    13.91 15.85 02a57633o0433c 8388610   830.125342
57633.558458 15.441359      NaN  -958   806 c    0   1.16 4.92875 29.31686   617.32  7708.66 3.64 3.45  41.4 -0.483    15.87 17.70 02a57633o0506c 8388610   806.129073
57633.558984 15.167052      NaN  1097   673 c    0   0.99 4.92875 29.31686 10199.87  7684.49 3.85 3.46  88.5 -0.454    14.16 16.01 02a57633o0507c 8388610   673.154576
57637.473512 19.841877      NaN   -45    14 c    0   1.05 4.92875 29.31686   802.90   868.75 4.09 4.04  78.9 -0.386    19.62 21.64 02a57637o0434c       0    20.101812
57637.507277 19.631075      NaN     6    16 c    0   0.93 4.92875 29.31686   784.78   833.16 4.15 4.13   3.9 -0.385    19.56 21.56 02a57637o0492c       0    21.542582
57637.508772 19.302877      NaN    24    16 c    0   0.76 4.92875 29.31686   838.61   911.64 4.16 3.86  84.9 -0.390    19.61 21.56 02a57637o0495c       0    21.542582
57637.528719 19.841877      NaN    -6    14 c    0   1.19 4.92875 29.31686   855.93   793.38 4.17 3.87  81.7 -0.384    19.61 21.52 02a57637o0529c       0    20.101812
57637.549819 19.631075      NaN    -3    17 c    0   0.79 4.92875 29.31686   822.65   852.30 4.15 3.81  82.3 -0.395    19.60 21.52 02a57637o0567c       0    22.295355
57661.444051 19.569016      NaN    -3    18 c    0   0.83 4.92875 29.31686  3764.04   848.56 3.97 3.76 -80.8 -0.406    19.50 21.47 02a57661o0426c       0    23.066921
57661.455457 19.631075      NaN    -6    17 c    0   1.09 4.92875 29.31686  3728.18   808.52 4.00 3.79 -81.0 -0.406    19.42 21.38 02a57661o0446c       0    22.295355
57661.456963 18.847027      NaN    48    20 c    0   0.99 4.92875 29.31686  3797.31   886.91 3.93 3.71 -81.4 -0.410    19.14 21.05 02a57661o0449c       0    24.659336
57661.474456 18.598565      NaN   -40    44 c    0   0.86 4.92875 29.31686  3479.65 10511.10 3.55 3.01  -5.3 -0.466    19.31 21.25 02a57661o0480c       0    46.304242
57661.479693 19.351140      NaN   -18    22 c    0   1.17 4.92875 29.31686  3816.32   770.69 4.01 3.75 -83.9 -0.407    19.13 21.04 02a57661o0490c       0    26.307467
57661.497159 18.900000      NaN    40    21 c    0   0.88 4.92875 29.31686  3785.29   827.72 3.98 3.77 -78.7 -0.411    19.28 21.18 02a57661o0521c       0    25.477104
57669.414701 19.529530      NaN     8    17 c    0   0.80 4.92875 29.31686  2558.90  8348.75 3.57 3.32   4.3 -0.403    19.69 21.66 02a57669o0386c       0    22.295355
57669.427696 19.419021      NaN    14    17 c    0   0.78 4.92875 29.31686  2541.22  8309.77 3.60 3.35   9.3 -0.408    19.63 21.60 02a57669o0409c       0    22.295355
57669.447247 19.631075      NaN   -16    17 c    0   0.84 4.92875 29.31686  2607.85  8389.15 3.56 3.37   2.5 -0.409    19.65 21.62 02a57669o0443c       0    22.295355
57669.452879 19.696897      NaN     3    16 c    0   0.97 4.92875 29.31686  2625.47  8270.31 3.57 3.36   5.1 -0.405    19.66 21.62 02a57669o0454c       0    21.542582
57669.467961 19.142275      NaN    20    21 c    0   1.01 4.92875 29.31686  2577.14  8327.33 3.57 3.39  11.6 -0.402    19.35 21.25 02a57669o0479c       0    25.477104
57685.384739 19.510313      NaN    -3    19 c    0   1.10 4.92875 29.31686  9353.25  9703.72 5.59 4.18   1.9 -0.367    19.38 21.69 02a57685o0364c       0    23.855457
57685.396376 19.351140      NaN    -5    22 c    0   0.95 4.92875 29.31686  9336.29  9663.40 5.80 4.34   2.7 -0.355    19.26 21.56 02a57685o0384c       0    26.307467
57685.415614 18.417189      NaN    60    33 c    0   1.00 4.92875 29.31686  9388.13  9747.57 3.90 3.63 -65.1 -0.404    18.80 20.73 02a57685o0417c       0    36.015036
57685.421630 18.356290      NaN   -21    55 c    0   0.87 4.92875 29.31686  9403.91  9628.32 3.76 3.45 -59.2 -0.420    18.27 20.10 02a57685o0429c       0    56.860204
57685.436143 19.271854      NaN     5    23 c    0   1.11 4.92875 29.31686  9370.44  9689.20 4.09 3.99 -86.1 -0.408    19.09 21.08 02a57685o0454c       0    27.149270
57689.365682 19.256669      NaN   -28    24 c    0   0.83 4.92875 29.31686   578.24  8484.32 4.44 3.79  10.2 -0.426    19.19 21.13 02a57689o0347c       0    28.001479
57689.377903 19.609992      NaN     4    17 c    0   1.14 4.92875 29.31686   562.78  8443.91 4.08 3.68  23.1 -0.427    19.44 21.36 02a57689o0367c       0    22.295355
57689.388548 19.696897      NaN   -24    16 c    0   1.10 4.92875 29.31686 10138.05  8515.61 3.74 3.27 -65.3 -0.430    19.44 21.31 02a57689o0384c       0    21.542582
57689.397904 19.569016      NaN    -5    18 c    0   1.11 4.92875 29.31686   613.85  8522.41 3.90 3.52  28.6 -0.429    19.49 21.37 02a57689o0400c       0    23.066921
57689.400016 19.631075      NaN    -7    17 c    0   1.00 4.92875 29.31686 10119.95  8475.19 3.81 3.32 -66.7 -0.423    19.51 21.43 02a57689o0404c       0    22.295355
57689.403143 19.631075      NaN    -2    17 c    0   1.12 4.92875 29.31686 10172.13  8555.36 3.83 3.31 -75.0 -0.425    19.53 21.43 02a57689o0410c       0    22.295355
57689.404163 19.549093      NaN     4    18 c    0   0.89 4.92875 29.31686   631.85  8404.00 3.85 3.47  31.7 -0.427    19.49 21.36 02a57689o0412c       0    23.066921
57689.419657 18.826541      NaN    26    28 c    0   0.80 4.92875 29.31686 10188.90  8441.15 3.70 3.07 -74.5 -0.448    19.10 20.88 02a57689o0439c       0    31.497347
57689.428041 19.510313      NaN    -4    19 c    0   0.95 4.92875 29.31686   597.58  8461.88 3.80 3.48  29.5 -0.433    19.44 21.29 02a57689o0454c       0    23.855457
