         MJD         m       dm     uJy  duJy F  err   chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57319.532135 18.847027      NaN   -18.0    35 o    0    0.89 105.8277 23.02908  7128.73  4194.99 3.81 3.73 -23.2 -0.512    18.59 19.86 02a57319o0514o       0   41.019032
57319.549776 18.944322      NaN   -24.0    32 o    0    0.84 105.8277 23.02908  7127.71  4200.22 3.77 3.70  -5.0 -0.513    18.73 20.08 02a57319o0539o       0   38.491051
57319.580343 18.816441      NaN    26.0    28 o    0    1.12 105.8277 23.02908  8583.30  2744.58 4.45 3.87  21.6 -0.510    19.01 20.61 02a57319o0583o       0   35.235791
57319.605521 18.978793      NaN    -3.0    31 o    0    0.80 105.8277 23.02908  8584.21  2751.65 4.42 3.78  20.9 -0.519    19.01 20.61 02a57319o0616o       0   37.663789
57323.574825 18.403357      NaN    40.0    40 o    0    1.07 105.8277 23.02908  7151.14  4218.09 3.65 3.60  -9.2 -0.520    18.31 19.15 02a57323o0594o    8192   45.360346
57323.613213 18.438271      NaN    32.0    41 o    0    0.99 105.8277 23.02908  7154.38  4229.22 3.75 3.62  -8.7 -0.501    18.36 19.25 02a57323o0648o    8192   46.244578
57362.493126 19.510313      NaN    -7.0    19 o    0    1.13 105.8277 23.02908  6932.31  4550.33 3.47 3.33  81.8 -0.450    19.19 20.78 02a57362o0425o       0   28.610505
57362.519474 19.401649      NaN     2.0    21 o    0    0.89 105.8277 23.02908  6657.75  3968.79 3.52 3.49 -24.1 -0.440    19.19 20.80 02a57362o0462o       0   29.976007
57362.532096 19.401649      NaN    -4.0    21 o    0    0.93 105.8277 23.02908  3463.42  5368.60 3.72 3.39 -64.3 -0.433    19.19 20.79 02a57362o0480o       0   29.976007
57362.544573 18.921935      NaN    34.0    22 o    0    0.92 105.8277 23.02908  3169.45  7118.16 3.70 3.36 -73.4 -0.444    19.15 20.72 02a57362o0497o       0   30.684866
57363.495263 19.569016      NaN   -19.0    18 o    0    0.86 105.8277 23.02908  6932.13  4554.77 3.55 3.35  87.3 -0.440    19.31 21.01 02a57363o0402o       0   27.956413
57363.499826 19.569016      NaN    -2.0    18 o    0    1.03 105.8277 23.02908  6655.49  3972.61 3.51 3.48 -87.6 -0.436    19.30 21.00 02a57363o0408o       0   27.956413
57363.537070 19.696897      NaN   -13.0    16 o    0    1.29 105.8277 23.02908  3464.96  5370.95 3.69 3.33 -61.4 -0.440    19.32 21.00 02a57363o0460o       0   26.712563
