         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57232.337099 17.217448      NaN   -224   157 o    0   1.13 252.53055 34.81884  9161.66  1312.66 3.70 3.54  78.0 -0.525    16.72 17.55 02a57232o0114o 8388610   157.915906
57232.346437 16.223982 0.342524   1185   371 o    0   0.51 252.53055 34.81884  9152.16  1315.97 3.76 3.25  88.8 -0.484    17.54 18.15 02a57232o0126o 8388610   371.388521
57240.320765 19.063754      NaN     23    24 o    0   0.81 252.53055 34.81884  2775.70  9748.58 3.55 3.40 -42.8 -0.454    19.24 20.89 02a57240o0040o    8192    29.401246
57302.250476 18.757738      NaN    -86    38 o    0   1.04 252.53055 34.81884  8985.41  1530.93 5.16 4.30  19.6 -0.477    18.84 20.52 02a57302o0102o    8192    41.622509
57442.655588 18.836735      NaN     10    35 o    0   1.38 252.53055 34.81884   544.87 10362.70 4.03 3.80 -40.1 -0.442    18.63 19.70 02a57442o0705o    8192    38.902870
57443.650239 18.640491      NaN     22    38 o    0   0.73 252.53055 34.81884   503.37 10105.11 4.02 3.66 -53.8 -0.462    18.76 19.90 02a57443o0754o    8192    41.622509
57463.591928 19.454622      NaN    -35    20 o    0   1.01 252.53055 34.81884 10216.56 10110.66 4.10 3.52  82.1 -0.446    19.38 21.21 02a57463o0596o       0    26.238012
57463.592412 19.256669      NaN    -11    24 o    0   1.13 252.53055 34.81884  7855.06   418.82 4.75 3.58  10.3 -0.517    19.35 21.21 02a57463o0597o       0    29.401246
57463.612501 19.051202      NaN     24    24 o    0   0.88 252.53055 34.81884   110.13 10078.85 4.08 3.78 -53.1 -0.456    19.44 21.31 02a57463o0632o       0    29.401246
57463.627752 18.921935      NaN     41    22 o    0   0.98 252.53055 34.81884  8125.52  1016.79 4.37 3.45  12.7 -0.516    19.46 21.31 02a57463o0654o       0    27.792684
57463.644762 19.401649      NaN    -11    21 o    0   0.94 252.53055 34.81884  6989.66  1603.33 4.20 3.47   6.6 -0.505    19.37 21.20 02a57463o0673o       0    27.008023
57467.558073 19.014394      NaN    -35    30 o    0   1.25 252.53055 34.81884 10358.72 10130.59 4.35 3.48  79.4 -0.440    18.75 20.00 02a57467o0651o    8192    34.473661
57471.568487 18.550302      NaN     -3    46 o    0   1.09 252.53055 34.81884   633.85 10438.37 3.99 3.69 -33.4 -0.461    18.48 19.39 02a57471o0481o       0    49.035021
57471.578716 18.396507      NaN    -25    53 o    0   1.03 252.53055 34.81884  8340.65   759.23 4.44 3.25  15.4 -0.525    18.49 19.39 02a57471o0499o       0    55.654589
57471.599555 18.649074      NaN     -2    42 o    0   1.09 252.53055 34.81884  8628.69  1347.78 4.13 3.31  19.6 -0.550    18.51 19.58 02a57471o0537o       0    45.303789
57471.608757 18.649074      NaN     -3    42 o    0   1.21 252.53055 34.81884  7489.13  1960.13 3.57 3.08  87.5 -0.543    18.28 19.48 02a57471o0554o       0    45.303789
57471.627464 17.718109      NaN   -105    99 o    0   0.89 252.53055 34.81884  7218.59  1834.60 3.68 2.45   4.6 -0.451    17.52 18.79 02a57471o0587o       2   100.446171
57475.580571 18.606822      NaN     56    28 o    0   1.27 252.53055 34.81884 10377.62 10309.18 4.16 3.40  82.0 -0.476    18.83 20.12 02a57475o0590o       0    32.748027
57475.592108 18.816441      NaN    -63    36 o    0   1.27 252.53055 34.81884  7992.14   622.18 4.71 3.40  10.7 -0.515    18.78 20.07 02a57475o0607o       0    39.804940
57475.592722 18.847027      NaN     12    34 o    0   1.14 252.53055 34.81884   262.83 10299.29 4.27 3.77 -47.2 -0.457    18.83 20.12 02a57475o0608o       0    38.005701
57475.617828 18.910912      NaN    -72    33 o    0   1.08 252.53055 34.81884  8284.79  1205.93 4.49 3.37  13.4 -0.532    18.80 20.08 02a57475o0647o       0    37.113788
57475.636459 19.089302      NaN     -5    28 o    0   1.08 252.53055 34.81884  3498.51  8873.54 3.65 3.39 -73.4 -0.482    18.79 20.02 02a57475o0675o       0    32.748027
57524.450740 18.125925      NaN     30    61 o    0   1.04 252.53055 34.81884  6809.40  1219.54 4.04 3.35   7.4 -0.546    18.04 18.93 02a57524o0340o       2    63.320086
57524.460523 17.600430      NaN    118    74 o    0   1.02 252.53055 34.81884  6822.09  1258.25 4.12 3.42   5.2 -0.562    17.59 18.69 02a57524o0359o       2    75.923865
57524.480746 18.702047      NaN    -11    40 o    0   1.03 252.53055 34.81884  6756.95  1176.88 4.27 3.51   6.6 -0.526    18.44 19.74 02a57524o0397o    8192    43.456108
57524.494421 17.976960      NaN   -527    78 o    0   4.37 252.53055 34.81884  3796.49  9244.26 3.70 3.62 -38.3 -0.465    18.28 19.56 02a57524o0423o       2    79.827522
57524.507540 17.809593      NaN   -102    91 o    0   1.13 252.53055 34.81884  3750.95  9309.11 3.62 3.54 -55.9 -0.474    17.33 18.54 02a57524o0449o       2    92.571234
57528.447871 18.005163      NaN     51    62 o    0   0.97 252.53055 34.81884  1095.16  9187.93 4.15 3.71 -56.5 -0.464    18.36 19.22 02a57528o0429o       2    64.284005
57528.461615 17.944957      NaN     70    60 o    0   1.19 252.53055 34.81884  1111.50  9226.31 4.35 3.95 -54.6 -0.439    18.28 19.21 02a57528o0454o       0    62.357303
57528.475546 18.376212      NaN    -28    54 o    0   1.22 252.53055 34.81884  1048.46  9138.76 4.13 3.76 -55.6 -0.454    18.34 19.23 02a57528o0480o       0    56.607714
57528.482080 18.343209      NaN     11    55 o    0   0.96 252.53055 34.81884  9489.06  1272.09 4.86 3.89  28.1 -0.510    18.31 19.24 02a57528o0493o       0    57.562429
57528.501239 18.255804      NaN     34    52 o    0   0.97 252.53055 34.81884  9465.06  1337.03 4.60 3.71  30.2 -0.531    18.36 19.27 02a57528o0530o       0    54.703138
57532.435132 18.816441      NaN    -14    36 o    0   1.06 252.53055 34.81884  9828.88  8756.79 4.38 3.18  84.6 -0.479    18.65 19.80 02a57532o0360o       0    39.804940
57532.441705 18.574166      NaN     24    40 o    0   1.07 252.53055 34.81884   681.92  1744.73 5.15 3.56 -27.7 -0.499    18.63 19.74 02a57532o0373o       0    43.456108
57532.456972 18.474346      NaN     58    33 o    0   1.00 252.53055 34.81884  9774.72  8715.02 4.22 3.18  85.5 -0.489    18.67 19.80 02a57532o0402o       0    37.113788
57532.480450 18.702047      NaN    -10    40 o    0   0.98 252.53055 34.81884   768.93  1716.46 5.11 3.55 -26.0 -0.501    18.64 19.76 02a57532o0443o       0    43.456108
57532.495245 18.649074      NaN    -61    42 o    0   0.86 252.53055 34.81884   726.33  1776.95 4.96 3.59 -26.8 -0.511    18.62 19.72 02a57532o0466o       0    45.303789
57565.381750 18.910912      NaN      1    33 o    0   1.25 252.53055 34.81884  3128.13  9680.59 3.92 3.73 -44.2 -0.472    18.75 20.54 02a57565o0259o       0    37.113788
57565.394012 18.816441      NaN      5    36 o    0   0.88 252.53055 34.81884  3115.29  9644.17 3.89 3.69 -46.5 -0.459    18.63 20.25 02a57565o0281o       0    39.804940
57565.414121 19.051202      NaN    -39    29 o    0   1.11 252.53055 34.81884  3165.38  9722.81 3.89 3.71 -45.6 -0.439    18.85 20.35 02a57565o0319o       0    33.607042
57565.427624 19.256669      NaN    -35    24 o    0   1.41 252.53055 34.81884  3181.86  9604.07 3.80 3.64 -43.7 -0.450    19.04 20.55 02a57565o0345o       0    29.401246
57565.428592 19.351140      NaN    -29    22 o    0   1.24 252.53055 34.81884  3149.61  9663.05 3.78 3.60 -31.1 -0.434    19.01 20.56 02a57565o0347o       0    27.792684
57569.391260 15.054509      NaN   -749  1151 o    0   0.98 252.53055 34.81884  3243.53  9403.87 3.69 3.61 -46.2 -0.444    15.21 16.78 02a57569o0299o 8388610  1151.125290
57598.325032 19.241693      NaN     10    24 o    0   0.98 252.53055 34.81884  1725.03   225.05 6.13 3.74 -11.9 -0.452    19.23 21.24 02a57598o0182o       0    29.401246
57598.333361 19.351140      NaN    -14    22 o    0   1.33 252.53055 34.81884  1709.09   184.61 5.32 3.70 -17.6 -0.480    19.30 21.19 02a57598o0199o       0    27.792684
57598.350073 19.226921      NaN     11    24 o    0   0.96 252.53055 34.81884  1760.15   266.06 5.43 3.96 -17.3 -0.456    19.25 21.19 02a57598o0233o       0    29.401246
57598.361176 19.256669      NaN    -19    24 o    0   1.16 252.53055 34.81884  1793.17   142.37 5.59 4.16 -16.3 -0.437    19.22 21.18 02a57598o0256o       0    29.401246
57598.369284 19.212347      NaN    -28    25 o    0   0.88 252.53055 34.81884  1748.88   206.86 5.44 4.01 -18.2 -0.457    19.25 21.20 02a57598o0272o       0    30.223059
57610.312590 19.115465      NaN     13    26 o    0   0.82 252.53055 34.81884  2607.61  9620.98 3.94 3.56 -38.5 -0.472    19.08 21.01 02a57610o0154o       0    31.055326
57610.323756 19.256669      NaN     -8    24 o    0   1.36 252.53055 34.81884  2576.74  9581.27 3.93 3.50 -41.3 -0.479    19.02 20.88 02a57610o0173o       0    29.401246
57610.342111 19.302877      NaN    -70    23 o    0   1.14 252.53055 34.81884  2639.96  9657.14 4.00 3.50 -42.1 -0.480    19.05 20.95 02a57610o0206o       0    28.590790
57610.345101 19.212347      NaN    -19    25 o    0   1.19 252.53055 34.81884  2656.98  9538.52 3.96 3.52 -41.9 -0.479    19.06 21.00 02a57610o0212o       0    30.223059
57610.362131 19.155932      NaN     22    22 o    0   1.54 252.53055 34.81884  2625.34  9597.14 3.96 3.51 -41.8 -0.477    19.05 20.96 02a57610o0242o       0    27.792684
57613.322500 18.445391      NaN     35    42 o    0   0.99 252.53055 34.81884  9407.72    67.68 3.77 3.33  75.7 -0.502    18.88 20.55 02a57613o0180o    8192    45.303789
57618.339709 17.610315      NaN     91    82 o    0   1.28 252.53055 34.81884  4351.11  9563.77 3.89 3.65 -47.3 -0.481    18.22 19.45 02a57618o0255o 8388610    83.740273
57618.343357 17.647352      NaN    113    71 o    0   1.35 252.53055 34.81884  4373.91  9443.51 3.82 3.60 -46.9 -0.487    18.22 19.42 02a57618o0262o 8388610    73.002968
57618.359367 17.858399      NaN    -29    87 o    0   1.14 252.53055 34.81884  4343.61  9501.06 3.94 3.63 -50.8 -0.468    18.16 19.33 02a57618o0291o 8388610    88.642164
57620.242813 18.978793      NaN     -6    31 o    0   1.22 252.53055 34.81884  8922.35   172.50 5.25 3.72  12.0 -0.471    18.92 20.90 02a57620o0020o       0    35.347324
57620.257212 19.051202      NaN     -3    29 o    0   1.26 252.53055 34.81884  8907.79   130.40 4.02 3.53  34.4 -0.518    19.08 20.92 02a57620o0047o       0    33.607042
57620.258758 18.878500      NaN    -10    34 o    0   1.08 252.53055 34.81884  8954.71   210.91 4.85 3.67  18.5 -0.510    18.98 20.89 02a57620o0050o       0    38.005701
57620.281333 18.729535      NaN     -2    39 o    0   0.90 252.53055 34.81884  8987.60    91.00 4.45 3.72  26.8 -0.543    18.81 20.55 02a57620o0093o       0    42.537434
57620.290494 18.649074      NaN    -11    42 o    0   1.10 252.53055 34.81884  8935.36   149.74 4.39 3.69  23.4 -0.529    18.72 20.44 02a57620o0110o       0    45.303789
57622.298595 19.510313      NaN    -22    19 o    0   1.14 252.53055 34.81884  2786.04  9934.76 3.67 3.53 -12.6 -0.453    19.42 21.53 02a57622o0043o       0    25.483981
57622.308968 19.063754      NaN     29    22 o    0   0.74 252.53055 34.81884  3776.41  9880.42 3.70 3.58 -31.1 -0.450    19.42 21.55 02a57622o0062o       0    27.792684
57622.319745 19.169763      NaN      1    26 o    0   0.86 252.53055 34.81884  3840.30  9956.99 4.04 3.85 -42.3 -0.434    19.12 21.15 02a57622o0081o       0    31.055326
57622.333277 19.051202      NaN      2    29 o    0   1.05 252.53055 34.81884  3859.35  9837.19 3.81 3.61 -36.5 -0.451    18.94 20.72 02a57622o0104o       0    33.607042
57622.344870 19.014394      NaN    -23    30 o    0   0.81 252.53055 34.81884  3828.88  9895.74 3.72 3.53 -33.5 -0.457    18.86 20.54 02a57622o0124o       0    34.473661
57641.270918 18.826541      NaN     44    24 o    0   1.36 252.53055 34.81884  3330.12  8518.34 4.12 3.98  50.7 -0.401    18.80 20.34 02a57641o0060o       0    29.401246
57641.277242 19.051202      NaN    -15    29 o    0   0.86 252.53055 34.81884  3314.22  8478.85 4.16 4.14  36.6 -0.394    18.77 20.31 02a57641o0072o       0    33.607042
57641.296244 18.944322      NaN    -28    32 o    0   0.89 252.53055 34.81884  3357.83  8554.79 4.24 4.12  58.2 -0.392    18.76 20.31 02a57641o0109o       0    36.227521
57641.306203 19.089302      NaN    -14    28 o    0   0.85 252.53055 34.81884  3389.40  8436.50 4.06 4.00  38.3 -0.399    18.77 20.31 02a57641o0128o       0    32.748027
57652.240031 19.169763      NaN    -74    26 o    0   1.02 252.53055 34.81884    93.29   646.94 3.85 3.61 -79.5 -0.449    19.15 20.71 02a57652o0049o       0    31.055326
