         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57247.253166 18.125925      NaN    14    65 c    0   1.09 238.75806 16.30449  2360.22  3084.17 4.05 3.79 -60.1 -0.432    18.07 19.75 02a57247o0031c       2  66.385364
57247.280962 16.445453      NaN   358   202 c    0   1.39 238.75806 16.30449  2349.67  3084.34 4.14 3.81 -45.8 -0.413    16.73 18.46 02a57247o0070c       2 202.450035
57247.303839 19.197966      NaN    21    20 c    0   0.93 238.75806 16.30449   875.38  4551.17 4.20 3.79 -52.2 -0.413    19.40 21.44 02a57247o0101c    8192  24.125019
57248.274656 19.569016      NaN     1    18 c    0   0.77 238.75806 16.30449  2340.98  3071.49 4.32 3.88 -40.8 -0.426    19.55 21.61 02a57248o0053c       0  22.494811
57248.281747 18.921935      NaN    46    19 c    0   0.78 238.75806 16.30449  2342.97  3071.27 4.31 3.84 -41.3 -0.425    19.56 21.64 02a57248o0063c       0  23.302715
57248.301514 19.384550      NaN    15    18 c    0   0.88 238.75806 16.30449   865.08  4537.38 4.33 3.85 -46.5 -0.410    19.55 21.66 02a57248o0090c       0  22.494811
57248.324550 19.569016      NaN   -12    18 c    0   0.79 238.75806 16.30449   869.06  4538.00 4.16 3.69 -47.7 -0.418    19.58 21.64 02a57248o0121c       0  22.494811
57250.279399 19.128787      NaN     8    26 c    0   0.89 238.75806 16.30449  2331.98  3080.76 4.24 3.91 -51.8 -0.420    19.31 21.32 02a57250o0031c       0  29.291919
57250.286336 19.302877      NaN     8    22 c    0   0.96 238.75806 16.30449  2332.66  3080.69 4.17 3.85 -51.6 -0.424    19.33 21.31 02a57250o0041c       0  25.807296
57250.304862 18.857417      NaN    37    24 c    0   0.88 238.75806 16.30449   855.50  4546.57 4.31 3.88 -58.7 -0.418    19.11 21.11 02a57250o0067c       0  27.532100
57277.222553 18.110074      NaN   -40    69 c    0   1.30 238.75806 16.30449  7936.05  9099.03 4.17 3.99 -84.5 -0.440    18.40 19.46 02a57277o0041c       2  70.306590
57277.231449 19.128787      NaN   -16    27 c    0   1.02 238.75806 16.30449  7938.73  9100.01 4.17 3.83 -85.5 -0.429    19.29 21.13 02a57277o0054c    8192  30.183050
57283.250572 18.847027      NaN    20    30 c    0   0.78 238.75806 16.30449   865.67  4553.01 4.43 3.85 -51.9 -0.448    19.02 20.70 02a57283o0006c    8192  32.894020
57451.602309 19.841877      NaN    -7    14 c    0   0.98 238.75806 16.30449  8594.96  7237.33 3.83 3.26  84.0 -0.446    19.58 21.43 02a57451o0727c       0  19.442647
57451.624778 19.922338      NaN   -14    13 c    0   1.30 238.75806 16.30449  8894.01  7822.00 3.86 3.26  84.7 -0.448    19.58 21.41 02a57451o0765c       0  18.735435
57451.649769 19.367717      NaN    28    14 c    0   1.13 238.75806 16.30449  7715.89  8420.18 3.75 3.34  84.7 -0.445    19.53 21.30 02a57451o0802c       0  19.442647
57455.606423 19.128787      NaN    29    19 c    0   0.80 238.75806 16.30449  8575.62  7399.84 4.04 3.58  77.3 -0.430    19.32 21.38 02a57455o0701c       0  23.302715
57455.620931 19.631075      NaN   -28    17 c    0   0.66 238.75806 16.30449  8874.69  7984.86 3.90 3.49  81.0 -0.456    19.66 21.72 02a57455o0725c       0  21.702915
57455.643795 19.766969      NaN    -3    15 c    0   0.99 238.75806 16.30449  2960.78  2118.00 4.33 3.61 -17.9 -0.439    19.74 22.10 02a57455o0760c       0  20.174651
57487.505845 19.841877      NaN   -22    14 c    0   1.14 238.75806 16.30449  8429.97  7327.17 3.95 3.37  84.4 -0.437    19.63 21.60 02a57487o0566c       0  19.442647
57487.522083 19.287255      NaN    27    16 c    0   0.82 238.75806 16.30449  8707.85  7916.33 4.09 3.54  81.5 -0.422    19.60 21.57 02a57487o0594c       0  20.928844
57487.545057 19.841877      NaN   -21    14 c    0   1.26 238.75806 16.30449  7532.51  8510.60 3.90 3.44  89.6 -0.424    19.57 21.64 02a57487o0636c       0  19.442647
57487.554160 19.766969      NaN     4    15 c    0   0.93 238.75806 16.30449  7607.92  8491.87 3.85 3.51  85.5 -0.422    19.61 21.53 02a57487o0652c       0  20.174651
57537.422316 19.631075      NaN    -9    17 c    0   0.85 238.75806 16.30449  1124.04  3300.88 4.37 3.70 -31.4 -0.439    19.69 21.79 02a57537o0373c       0  21.702915
57537.432291 19.696897      NaN   -11    16 c    0   0.96 238.75806 16.30449  1106.47  3259.56 4.44 3.66 -30.7 -0.433    19.69 21.79 02a57537o0391c       0  20.928844
57537.456687 19.631075      NaN   -22    17 c    0   1.02 238.75806 16.30449  1185.25  3219.46 4.50 3.69 -31.3 -0.422    19.50 21.44 02a57537o0432c       0  21.702915
57537.471425 19.510313      NaN   -19    19 c    0   1.05 238.75806 16.30449  1149.98  3277.53 4.40 3.63 -31.1 -0.432    19.38 21.16 02a57537o0460c       0  23.302715
57543.407537 19.302877      NaN    17    19 c    0   0.75 238.75806 16.30449  1122.92  1945.93 4.78 3.73 -25.1 -0.446    19.55 21.65 02a57543o0360c       0  23.302715
57543.424511 18.955691      NaN    16    28 c    0   1.08 238.75806 16.30449  1107.94  1911.23 4.67 3.68 -23.8 -0.461    19.03 20.99 02a57543o0392c       0  31.080806
57543.441748 19.631075      NaN   -27    17 c    0   1.16 238.75806 16.30449  1168.96  1992.15 4.70 3.67 -22.1 -0.449    19.60 21.68 02a57543o0427c       0  21.702915
57543.452026 19.510313      NaN   -33    19 c    0   0.93 238.75806 16.30449  1189.00  1872.69 4.72 3.65 -22.0 -0.441    19.58 21.65 02a57543o0448c       0  23.302715
57543.452997 19.510313      NaN     4    19 c    0   0.84 238.75806 16.30449  1151.32  1930.65 4.66 3.61 -23.3 -0.449    19.53 21.57 02a57543o0450c       0  23.302715
57547.407130 19.696897      NaN    -7    16 c    0   0.72 238.75806 16.30449  3666.10  1961.93 4.50 3.75 -11.8 -0.442    19.71 21.85 02a57547o0313c       0  20.928844
57547.424889 19.318728      NaN    19    18 c    0   0.81 238.75806 16.30449  3741.60  2043.39 4.55 3.78 -11.4 -0.436    19.65 21.75 02a57547o0349c       0  22.494811
57547.454233 19.696897      NaN     5    16 c    0   1.07 238.75806 16.30449  3729.65  1985.27 4.32 3.57 -10.6 -0.444    19.67 21.68 02a57547o0404c       0  20.928844
57606.285959 19.631075      NaN    14    14 c    0   0.84 238.75806 16.30449  2142.14  1859.47 4.15 3.69 -18.6 -0.428    19.72 21.72 02a57606o0023c       0  19.442647
57606.297921 19.841877      NaN   -18    14 c    0   0.93 238.75806 16.30449  2122.46  1821.49 4.16 3.62 -19.1 -0.436    19.74 21.75 02a57606o0039c       0  19.442647
57606.321090 19.841877      NaN   -12    14 c    0   0.95 238.75806 16.30449  2219.61  1779.10 4.36 3.69 -18.1 -0.436    19.73 21.80 02a57606o0070c       0  19.442647
57606.333375 19.766969      NaN     8    14 c    0   0.98 238.75806 16.30449  2163.26  1836.66 4.45 3.75 -18.2 -0.432    19.69 21.78 02a57606o0086c       0  19.442647
57626.245098 19.696897      NaN   -27    16 c    0   1.00 238.75806 16.30449  2392.40  3351.25 4.02 3.69 -30.8 -0.423    19.56 21.55 02a57626o0032c       0  20.928844
57626.251378 19.696897      NaN   -29    16 c    0   0.74 238.75806 16.30449   424.45  3343.76 4.32 3.83 -37.2 -0.396    19.61 21.69 02a57626o0044c       0  20.928844
57626.260220 19.696897      NaN   -23    16 c    0   0.90 238.75806 16.30449   499.74  3420.30 4.19 3.72 -37.3 -0.413    19.65 21.73 02a57626o0061c       0  20.928844
57626.261273 19.696897      NaN   -18    16 c    0   1.00 238.75806 16.30449 10182.36  3355.99 4.35 3.65  71.2 -0.446    19.69 21.79 02a57626o0063c       0  20.928844
57626.272182 19.256669      NaN    23    18 c    0   0.89 238.75806 16.30449 10237.46  3434.39 4.41 3.72  68.3 -0.463    19.66 21.76 02a57626o0084c       0  22.494811
57626.282045 19.696897      NaN   -13    16 c    0   0.86 238.75806 16.30449   464.18  3360.70 4.28 3.83 -34.0 -0.393    19.58 21.66 02a57626o0103c       0  20.928844
57626.283080 19.631075      NaN    -5    17 c    0   1.20 238.75806 16.30449 10257.26  3317.74 4.52 3.87  65.3 -0.454    19.62 21.73 02a57626o0105c       0  21.702915
57626.293673 19.569016      NaN    -3    18 c    0   1.15 238.75806 16.30449 10220.07  3375.35 4.62 4.01  62.3 -0.441    19.58 21.69 02a57626o0125c       0  22.494811
57637.240413 19.454622      NaN     8    19 c    0   0.88 238.75806 16.30449  1313.15  4809.82 3.96 3.67  65.3 -0.402    19.34 21.05 02a57637o0004c       0  23.302715
57637.243890 19.696897      NaN    -8    16 c    0   1.05 238.75806 16.30449  1300.16  4768.87 4.01 3.70  66.9 -0.396    19.34 21.09 02a57637o0011c       0  20.928844
57637.249988 19.454622      NaN     8    19 c    0   0.87 238.75806 16.30449  1356.07  4845.40 3.98 3.67  67.7 -0.400    19.34 21.07 02a57637o0023c       0  23.302715
57637.258981 19.051202      NaN    38    18 c    0   1.08 238.75806 16.30449  1371.74  4728.61 3.92 3.62  69.5 -0.402    19.33 21.03 02a57637o0041c       0  22.494811
57637.270470 19.569016      NaN     0    18 c    0   1.12 238.75806 16.30449  1332.81  4785.87 3.93 3.68  68.9 -0.399    19.28 20.98 02a57637o0064c       0  22.494811
57809.627274 15.856290      NaN   542   371 c    0   0.97 238.75806 16.30449  8511.11  8182.51 3.63 3.25 -78.4 -0.380    16.30 18.01 02a57809o0728c 8388610 371.245224
57809.647423 17.729132      NaN   -43    98 c    0   0.87 238.75806 16.30449  1963.20  2222.47 3.93 3.73  76.7 -0.396    17.66 19.43 02a57809o0755c 8388610  98.924297
57809.666282 16.293561      NaN   121   329 c    0   1.23 238.75806 16.30449  8473.22  8145.78 3.62 3.30 -74.4 -0.437    16.51 17.58 02a57809o0781c 8388610 329.276505
57817.598497 19.696897      NaN    11    14 c    0   1.02 238.75806 16.30449  7926.83  8632.28 3.74 3.53  89.6 -0.444    19.79 21.92 02a57817o0602c       0  19.442647
57817.620701 19.841877      NaN   -11    14 c    0   0.91 238.75806 16.30449  7970.39  8667.18 3.62 3.36 -75.3 -0.453    19.78 21.87 02a57817o0642c       0  19.442647
57817.625277 19.609992      NaN     9    16 c    0   0.86 238.75806 16.30449  7891.31  8593.23 3.75 3.48 -83.0 -0.447    19.76 21.86 02a57817o0649c       0  20.928844
57817.651497 19.609992      NaN    12    15 c    0   0.97 238.75806 16.30449  7871.54  8711.03 3.70 3.47 -84.7 -0.451    19.63 21.59 02a57817o0688c       0  20.174651
57833.574422 19.454622      NaN   -19    20 c    0   1.21 238.75806 16.30449  8406.14  9099.28 3.37 2.99 -51.2 -0.454    18.86 20.42 02a57833o0622c       0  24.125019
57833.592355 19.169763      NaN    17    22 c    0   0.89 238.75806 16.30449  2061.79  1316.56 4.01 3.81  85.7 -0.393    18.81 20.41 02a57833o0653c       0  25.807296
57833.610054 19.510313      NaN   -52    19 c    0   1.02 238.75806 16.30449  2118.52  1399.19 4.07 3.93  82.5 -0.386    18.78 20.41 02a57833o0680c       0  23.302715
57833.627994 19.351140      NaN   -27    22 c    0   0.88 238.75806 16.30449  2130.76  1273.03 4.03 3.96 -76.3 -0.388    18.77 20.38 02a57833o0706c       0  25.807296
57833.645367 19.256669      NaN   -25    24 c    0   1.13 238.75806 16.30449  2096.73  1337.18 4.04 3.95  -1.9 -0.399    18.58 19.96 02a57833o0732c       0  27.532100
57837.571590 19.631075      NaN   -13    17 c    0   0.88 238.75806 16.30449  1338.99  2462.16 3.98 3.69  74.5 -0.395    19.15 21.14 02a57837o0545c    8192  21.702915
57837.576154 19.169763      NaN    23    20 c    0   0.71 238.75806 16.30449  9173.80  8025.19 3.60 3.21 -69.1 -0.411    19.14 21.16 02a57837o0553c    8192  24.125019
57841.545216 19.142275      NaN    28    19 c    0   0.90 238.75806 16.30449  9176.56  6639.97 3.80 3.34 -79.4 -0.434    19.05 20.93 02a57841o0582c       0  23.302715
57841.569715 19.454622      NaN   -10    20 c    0   0.84 238.75806 16.30449  9190.77  6683.64 3.84 3.37 -83.9 -0.435    19.05 20.97 02a57841o0623c       0  24.125019
57841.584399 19.696897      NaN   -32    16 c    0   1.09 238.75806 16.30449  1361.42  3846.65 4.03 3.77  67.5 -0.400    19.04 20.96 02a57841o0648c       0  20.928844
57841.604657 19.766969      NaN    -8    15 c    0   1.18 238.75806 16.30449  1378.73  3730.01 4.05 3.79  66.6 -0.395    19.02 20.95 02a57841o0678c       0  20.174651
57841.622972 19.766969      NaN    -2    15 c    0   1.16 238.75806 16.30449  1346.29  3792.81 4.02 3.72  67.0 -0.399    19.03 20.94 02a57841o0705c       0  20.174651
57893.448036 20.321591      NaN   -11     9 c    0   0.82 238.75806 16.30449   903.16  4711.38 2.86 2.37   7.0 -0.476    19.80 21.73 02a57893o0381c       0  16.217784
57893.466007 20.321591      NaN   -12     9 c    0   1.30 238.75806 16.30449   884.16  4669.42 2.75 2.21   7.4 -0.487    19.80 21.67 02a57893o0413c       0  16.217784
57893.488130 20.449472      NaN    -1     8 c    0   1.25 238.75806 16.30449   939.86  4747.02 2.80 2.27   5.4 -0.489    19.81 21.62 02a57893o0452c       0  15.684914
57893.495354 17.464922      NaN  -104   125 c    0   1.22 238.75806 16.30449   962.11  4659.76 5.46 3.32  89.7 -0.473    16.42 19.17 02a57893o0464c       2 125.725958
57893.510732 20.207197      NaN     3    10 c    0   1.21 238.75806 16.30449   925.67  4689.82 2.84 2.20   6.1 -0.488    19.66 21.35 02a57893o0490c       0  16.793348
57901.428614 20.207197      NaN    11     8 c    0   1.18 238.75806 16.30449  1973.53  3184.25 2.78 2.53  30.2 -0.465    19.82 21.77 02a57901o0287c       0  15.684914
57901.446079 20.449472      NaN    -9     8 c    0   1.23 238.75806 16.30449  1953.29  3142.58 2.54 2.33  24.2 -0.459    19.87 21.77 02a57901o0319c       0  15.684914
57901.467652 19.696897      NaN    23    10 c    0   0.77 238.75806 16.30449  2010.55  3220.38 2.59 2.39  22.9 -0.469    19.87 21.73 02a57901o0358c       0  16.793348
57901.474486 20.594452      NaN    -2     7 c    0   1.27 238.75806 16.30449  2031.90  3108.79 2.59 2.35  26.2 -0.470    19.86 21.71 02a57901o0370c       0  15.199228
57901.498467 20.321591      NaN     2     9 c    0   0.91 238.75806 16.30449  1995.40  3167.41 2.58 2.32  22.1 -0.466    19.89 21.65 02a57901o0411c       0  16.217784
57983.278982 20.449472      NaN     4     8 c    0   0.84 238.75806 16.30449  1891.83  2969.14 2.39 2.25  53.5 -0.427    19.85 21.76 02a57983o0094c       0  15.684914
57983.287782 20.594452      NaN    -2     7 c    0   1.21 238.75806 16.30449  1874.61  2928.63 2.40 2.25  58.6 -0.425    19.87 21.73 02a57983o0111c       0  15.199228
57983.296565 20.449472      NaN    -8     8 c    0   0.87 238.75806 16.30449  1931.19  3005.49 2.39 2.25  52.3 -0.435    19.85 21.69 02a57983o0128c       0  15.684914
57983.305916 20.594452      NaN     0     7 c    0   1.41 238.75806 16.30449  1950.29  2887.82 2.43 2.31  59.2 -0.422    19.79 21.65 02a57983o0145c       0  15.199228
57987.267354 18.910912      NaN    -3    33 c    0   0.89 238.75806 16.30449  1498.15  3148.20 2.59 2.48  48.8 -0.412    17.74 19.45 02a57987o0050c    8192  35.651319
57987.275984 17.362757      NaN    96   107 c    0   0.79 238.75806 16.30449  1480.15  3107.57 2.54 2.42  54.3 -0.427    17.39 18.94 02a57987o0067c       2 107.847191
57987.284748 20.103715      NaN   -18    11 c    0   1.11 238.75806 16.30449  1536.73  3164.35 2.67 2.52  52.4 -0.417    19.42 21.18 02a57987o0084c    8192  17.407370
57987.293599 18.048890      NaN   -18    73 c    0   1.83 238.75806 16.30449  1556.33  3046.74 2.66 2.51  48.3 -0.410    17.72 19.38 02a57987o0101c       2  74.236221
58227.561724 19.529530      NaN    19    14 c    0   1.42 238.75806 16.30449  6565.24  6438.30 2.64 2.56 -63.6 -0.417    19.17 21.01 02a58227o0520c    8192  19.442647
58227.575930 17.159109      NaN   142   120 c    0   1.09 238.75806 16.30449  6543.50  6398.83 2.64 2.56 -65.5 -0.439    17.54 19.32 02a58227o0549c       2 120.756021
58227.583829 17.759085      NaN    99    64 c    0   0.99 238.75806 16.30449  6601.86  6477.00 2.63 2.56 -54.9 -0.418    17.67 19.30 02a58227o0564c       2  65.406548
58227.595345 18.261819      NaN    -4    60 c    0   0.73 238.75806 16.30449  6620.01  6360.38 2.67 2.60 -47.3 -0.430    17.99 19.79 02a58227o0587c    8192  61.498102
58258.347447 19.868040      NaN     7    13 c    0   0.88 238.75806 16.30449  4855.00  2674.22 3.88 3.30   8.4 -0.379    19.21 21.31 02a58258o0003c    8192  18.735435
58259.478353 20.543943      NaN     9     6 c    0   1.53 238.75806 16.30449  7213.01  7391.30 2.53 2.49  18.3 -0.445    19.82 21.85 02a58259o0273c       0  14.765383
58259.492477 20.137125      NaN    13     8 c    0   1.34 238.75806 16.30449  7192.39  7351.53 2.55 2.55  18.6 -0.426    19.80 21.84 02a58259o0302c       0  15.684914
58259.500815 19.950541      NaN    22     7 c    0   1.07 238.75806 16.30449  7250.78  7430.61 2.63 2.59  -7.6 -0.435    19.74 21.86 02a58259o0318c       0  15.199228
58259.512795 20.594452      NaN     1     7 c    0   1.01 238.75806 16.30449  7266.64  7313.52 2.58 2.53 -16.5 -0.435    19.80 21.78 02a58259o0342c       0  15.199228
58279.466102 20.039830      NaN     7    11 c    0   0.92 238.75806 16.30449  7136.97  7251.84 2.64 2.50 -50.2 -0.410    19.55 21.37 02a58279o0463c       0  17.407370
58279.470833 20.009244      NaN   -11    12 c    0   0.95 238.75806 16.30449  7117.79  7213.41 2.63 2.49 -44.1 -0.416    19.55 21.36 02a58279o0473c       0  18.055928
58279.482224 19.816329      NaN    15    11 c    0   0.94 238.75806 16.30449  7172.82  7292.07 2.63 2.49 -38.8 -0.412    19.56 21.30 02a58279o0496c       0  17.407370
58279.492716 19.841877      NaN     1    14 c    0   0.78 238.75806 16.30449  7192.55  7175.58 2.61 2.45 -46.6 -0.412    19.31 21.06 02a58279o0516c       0  19.442647
58287.431033 20.594452      NaN    -6     7 c    0   1.49 238.75806 16.30449  4425.77  7397.80 2.58 2.44 -40.8 -0.423    19.78 21.76 02a58287o0381c       0  15.199228
58287.443339 20.449472      NaN    -6     8 c    0   1.19 238.75806 16.30449  4407.28  7359.88 2.57 2.39 -43.6 -0.422    19.81 21.76 02a58287o0405c       0  15.684914
58287.453821 20.207197      NaN     8     9 c    0   0.98 238.75806 16.30449  4465.40  7436.39 2.60 2.40 -46.7 -0.419    19.80 21.77 02a58287o0426c       0  16.217784
58287.464024 20.171596      NaN    12     8 c    0   1.29 238.75806 16.30449  4483.92  7320.15 2.58 2.38 -41.2 -0.422    19.78 21.76 02a58287o0448c       0  15.684914
58307.410718 20.321591      NaN    -3     9 c    0   1.11 238.75806 16.30449  5054.80  7273.68 2.60 2.41 -50.1 -0.419    19.75 21.69 02a58307o0274c       0  16.217784
58307.421327 20.449472      NaN     3     8 c    0   1.45 238.75806 16.30449  5036.28  7234.60 2.57 2.40 -46.6 -0.422    19.73 21.68 02a58307o0296c       0  15.684914
58307.432785 20.207197      NaN     8     9 c    0   1.10 238.75806 16.30449  5092.23  7311.60 2.75 2.57 -41.5 -0.421    19.69 21.66 02a58307o0319c       0  16.217784
58307.443413 20.207197      NaN     1    10 c    0   1.04 238.75806 16.30449  5112.53  7194.94 2.63 2.49 -40.5 -0.433    19.69 21.63 02a58307o0341c       0  16.793348
58311.409148 20.207197      NaN    -9    10 c    0   1.51 238.75806 16.30449  4018.11  9648.99 2.71 2.56 -30.7 -0.424    19.69 21.61 02a58311o0344c       0  16.793348
58311.422872 20.207197      NaN     2    10 c    0   1.09 238.75806 16.30449  3981.01  9607.97 2.80 2.60 -41.9 -0.410    19.65 21.56 02a58311o0370c       0  16.793348
58311.434680 20.103715      NaN    -7    11 c    0   1.05 238.75806 16.30449  4055.47  9686.89 2.84 2.67 -38.4 -0.410    19.64 21.49 02a58311o0394c       0  17.407370
58311.445807 20.207197      NaN     0    10 c    0   1.02 238.75806 16.30449  4077.46  9567.41 2.84 2.67 -35.1 -0.415    19.56 21.42 02a58311o0417c       0  16.793348
58315.388447 20.321591      NaN     2     9 c    0   1.17 238.75806 16.30449  5968.18  6618.20 2.74 2.53 -52.2 -0.437    19.56 21.57 02a58315o0307c       0  16.217784
58315.400327 19.791368      NaN    22     9 c    0   1.03 238.75806 16.30449  5950.09  6579.06 2.66 2.48 -52.2 -0.416    19.67 21.64 02a58315o0329c       0  16.217784
58315.411625 20.449472      NaN    -6     8 c    0   1.70 238.75806 16.30449  6006.36  6656.12 2.70 2.50 -47.0 -0.406    19.69 21.55 02a58315o0352c       0  15.684914
