         MJD         m       dm    uJy  duJy F  err   chi/N      RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57300.372441 17.303777      NaN  -1316   145 o    0    1.34 7.48767 32.89375  3115.68  4528.37 3.59 3.11 -51.8 -0.495    19.00 20.74 02a57300o0497o 8388610   153.796500
57300.395716 16.540028      NaN   -815   293 o    0    0.72 7.48767 32.89375  3120.11  4534.61 3.67 3.28 -46.6 -0.571    18.87 20.72 02a57300o0563o 8388610   297.451447
57302.371275 19.401649      NaN      8    21 o    0    1.18 7.48767 32.89375  3131.55  4528.90 4.16 3.52 -42.8 -0.484    19.17 20.98 02a57302o0286o       0    55.401837
57302.380939 19.351140      NaN     43    22 o    0    4.60 7.48767 32.89375  3133.44  4536.46 4.16 3.53 -37.4 -0.466    19.18 20.98 02a57302o0301o       0    55.788561
57302.408855 19.454622      NaN     19    20 o    0    1.41 7.48767 32.89375  4587.28  3102.04 4.21 3.55 -17.8 -0.478    19.19 20.96 02a57302o0343o       0    55.030569
57302.431742 19.510313      NaN    -49    19 o    0    1.05 7.48767 32.89375  6011.85  7518.17 4.21 3.44 -72.9 -0.459    19.16 20.94 02a57302o0378o       0    54.675073
57319.297848 18.729535      NaN      6    39 o    0    1.42 7.48767 32.89375  3143.31  4540.17 4.28 3.43 -52.7 -0.524    18.32 19.41 02a57319o0181o       0    64.415554
57319.324955 18.598565      NaN     -9    44 o    0    1.08 7.48767 32.89375  3145.19  4546.24 4.34 3.49 -52.2 -0.514    18.35 19.50 02a57319o0221o       0    67.560074
57319.325597 18.623526      NaN     45    43 o    0    1.04 7.48767 32.89375  4595.63  3111.44 4.65 3.78 -22.5 -0.529    18.36 19.53 02a57319o0222o       0    66.913105
57319.363136 18.702047      NaN    -58    40 o    0    1.13 7.48767 32.89375  6075.05  7525.71 4.04 2.95 -82.4 -0.454    18.38 19.50 02a57319o0276o       0    65.025868
57324.334586 18.649074      NaN    -24    42 o    0    1.17 7.48767 32.89375  3177.97  4562.70 4.63 3.82 -40.2 -0.505    18.35 19.50 02a57324o0253o       0    66.274909
57324.359272 18.702047      NaN    -66    40 o    0    1.23 7.48767 32.89375  7551.31  6102.91 4.39 3.66 -86.7 -0.487    18.31 19.44 02a57324o0288o       0    65.025868
57324.382360 18.649074      NaN     -5    42 o    0    1.08 7.48767 32.89375  6090.05  7538.40 4.02 3.19 -83.3 -0.454    18.37 19.44 02a57324o0323o       0    66.274909
