         MJD         m       dm     uJy   duJy F  err   chi/N     RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask      duJy_new
57922.594865 15.089984      NaN     193   1048 o    0    0.93 7.8065 85.00886  9655.67  3134.08  2.27 2.11 -78.7 -0.523    15.20 15.48 02a57922o0718o 8388610   1048.462292
57922.614682 15.531187      NaN   -2130    742 o    0    1.82 7.8065 85.00886  3071.09  3712.35  2.25 2.10 -68.4 -0.499    15.52 16.05 02a57922o0754o 8388610    742.652798
57922.615188 16.069351      NaN     -74    452 o    0    1.23 7.8065 85.00886  9586.80  3208.21  2.38 2.22 -56.6 -0.484    16.40 16.94 02a57922o0755o 8388610    453.070832
57925.583873 19.766969      NaN     -13     15 o    0    1.43 7.8065 85.00886  1204.01  7462.89  3.57 3.07 -60.2 -0.431    19.19 20.78 01a57925o0692o       0     34.556888
57925.593990 19.766969      NaN      -9     15 o    0    1.18 7.8065 85.00886  1200.51  7390.21  3.41 3.03 -51.0 -0.443    19.22 20.81 01a57925o0710o       0     34.556888
57925.604482 19.631075      NaN     -41     17 o    0    1.37 7.8065 85.00886  1269.81  7410.07  3.49 3.04 -58.0 -0.439    19.09 20.54 01a57925o0729o       0     35.470812
57925.606177 19.549093 0.335591      50     17 o    0    1.55 7.8065 85.00886  7506.06  7127.60  3.54 3.19 -48.1 -0.432    19.00 20.30 01a57925o0732o       0     35.470812
57925.614359 18.079051      NaN      -6     71 o    0    1.12 7.8065 85.00886  1290.65  7243.34  3.48 2.97 -49.6 -0.451    18.29 19.02 01a57925o0747o       2     77.525341
57925.615837 17.584152      NaN    -144    112 o    0    1.33 7.8065 85.00886  7521.51  7056.23  3.46 3.30 -44.8 -0.471    17.91 18.50 01a57925o0750o       2    116.246198
57927.597939 19.894850      NaN      -1     12 o    0    1.28 7.8065 85.00886  4385.97  3738.60  2.41 2.21 -83.9 -0.433    19.36 20.38 02a57927o0696o       0     33.364330
