         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57416.609531 18.675237      NaN    -2    41 o    0   1.02 219.87769 -27.85839  1390.20  5555.45  4.27 3.78 -38.5 -0.432    18.43 19.54 02a57416o0653o       0   46.743286
57416.623659 18.729535      NaN   -10    39 o    0   1.07 219.87769 -27.85839  1676.47  6133.65  3.89 3.53 -54.6 -0.481    18.53 19.58 02a57416o0676o       0   44.999275
57416.627970 18.675237      NaN    -2    41 o    0   0.93 219.87769 -27.85839 10129.35  6769.75  3.85 3.22  83.9 -0.478    18.58 19.62 02a57416o0683o       0   46.743286
57416.637800 18.574166      NaN    25    38 o    0   1.07 219.87769 -27.85839   494.54  6743.21  4.10 3.48 -61.7 -0.450    18.58 19.63 02a57416o0699o       0   44.135414
57416.641482 18.878500      NaN   -34    34 o    0   1.10 219.87769 -27.85839 10400.80  6995.43  3.79 3.16  86.2 -0.474    18.61 19.64 02a57416o0705o       0   40.742297
57416.648859 18.657725      NaN     9    40 o    0   1.04 219.87769 -27.85839   764.49  6952.64  4.02 3.43 -67.3 -0.465    18.61 19.66 02a57416o0717o       0   45.868669
57417.610551 18.847027      NaN     4    35 o    0   1.08 219.87769 -27.85839  1783.82  5992.56  4.05 3.65 -63.9 -0.448    18.49 19.60 02a57417o0637o       0   41.580461
57417.626002 18.944322      NaN    -1    32 o    0   1.18 219.87769 -27.85839  2065.89  6571.76  4.03 3.57 -70.7 -0.456    18.53 19.67 02a57417o0661o       0   39.088806
57417.641412 18.702047      NaN   -32    40 o    0   0.92 219.87769 -27.85839   902.39  7181.64  4.05 3.50 -67.2 -0.474    18.61 19.72 02a57417o0686o       0   45.868669
57417.646353 18.757738      NaN   -14    38 o    0   1.15 219.87769 -27.85839 10396.45  6997.45  4.07 3.34  81.7 -0.464    18.60 19.72 02a57417o0694o       0   44.135414
57417.653644 18.786693      NaN    -3    37 o    0   0.90 219.87769 -27.85839   760.55  6955.28  4.13 3.51 -64.1 -0.480    18.62 19.73 02a57417o0705o       0   43.277416
57438.646966 19.128787      NaN   -19    27 o    0   0.88 219.87769 -27.85839   334.49  3710.70  4.37 3.56 -43.5 -0.430    19.03 20.50 02a57438o0734o    8192   35.113171
57438.667958 18.438271      NaN     0    51 o    0   1.20 219.87769 -27.85839   278.88  3689.26  4.23 3.59 -46.1 -0.436    18.13 18.69 02a57438o0765o    8192   55.721941
57439.620460 18.445391      NaN    42    38 o    0   1.36 219.87769 -27.85839  1482.82  5989.38  4.28 3.65 -58.9 -0.467    18.35 19.37 02a57439o0706o       0   44.135414
57439.639557 18.878500      NaN   -10    34 o    0   1.50 219.87769 -27.85839  8860.93  4125.61  3.89 3.39  71.3 -0.492    18.47 19.42 02a57439o0736o       0   40.742297
57439.646676 18.649074      NaN    -5    42 o    0   1.16 219.87769 -27.85839   380.53  3481.45  4.87 3.55 -41.1 -0.456    18.50 19.46 02a57439o0747o       0   47.622839
57439.658864 18.757738      NaN   -30    38 o    0   1.07 219.87769 -27.85839 10021.32  3520.21  3.98 3.29  70.2 -0.514    18.58 19.59 02a57439o0767o       0   44.135414
57439.664909 18.403357      NaN    30    44 o    0   0.98 219.87769 -27.85839   281.47  3692.71  4.76 3.43 -41.4 -0.468    18.45 19.33 02a57439o0777o       0   49.395696
57446.639080 18.459772      NaN   -47    50 o    0   0.85 219.87769 -27.85839   256.22  3803.73  4.62 3.46 -43.2 -0.463    18.39 19.31 02a57446o0377o       0   54.808163
57446.651964 18.649074      NaN   -89    42 o    0   1.33 219.87769 -27.85839  9889.44  3832.07  3.97 3.30  70.8 -0.512    18.34 19.25 02a57446o0401o       0   47.622839
57446.655968 18.504094      NaN     2    48 o    0   0.92 219.87769 -27.85839   280.43  3686.42  4.67 3.39 -41.2 -0.474    18.34 19.18 02a57446o0408o       0   52.989950
57447.605469 18.467034      NaN    42    37 o    0   1.19 219.87769 -27.85839  9198.08  5135.39  3.87 3.09  81.6 -0.500    18.47 19.48 02a57447o0769o       0   43.277416
57447.625943 18.729535      NaN   -28    39 o    0   1.32 219.87769 -27.85839  8907.38  4560.40  3.86 3.25  75.8 -0.513    18.46 19.45 02a57447o0804o       0   44.999275
57447.630431 18.623526      NaN   -17    43 o    0   0.88 219.87769 -27.85839   433.74  3940.35  4.62 3.46 -43.1 -0.455    18.53 19.53 02a57447o0811o       0   48.507059
57447.647517 17.194637      NaN    95   130 o    0   0.69 219.87769 -27.85839 10068.62  3959.44  4.04 3.26  73.3 -0.506    18.46 19.44 02a57447o0839o       2  131.923973
57447.651933 18.649074      NaN    -3    42 o    0   1.03 219.87769 -27.85839   278.59  3685.97  4.86 3.48 -41.4 -0.442    18.51 19.48 02a57447o0846o       0   47.622839
57447.669222 16.758178      NaN   222   167 o    0   1.30 219.87769 -27.85839  9915.71  3732.75  3.92 3.22  71.5 -0.575    17.20 16.93 02a57447o0874o       2  168.502032
57465.545570 19.038793      NaN    11    27 o    0   1.24 219.87769 -27.85839  1400.17  5931.87  4.22 3.46 -58.0 -0.500    18.81 20.26 02a57465o0672o       0   35.113171
57465.565519 19.351140      NaN     2    22 o    0   1.24 219.87769 -27.85839  8903.95  4169.22  3.87 3.31  75.6 -0.499    19.06 20.60 02a57465o0707o       0   31.431429
57465.572225 19.076453      NaN    11    26 o    0   1.01 219.87769 -27.85839   445.10  3546.28  5.04 3.68 -40.0 -0.454    19.02 20.63 02a57465o0718o       0   34.350178
57465.586566 19.089302      NaN   -19    28 o    0   0.84 219.87769 -27.85839 10090.90  3561.84  4.10 3.40  70.9 -0.487    19.08 20.65 02a57465o0742o       0   35.887808
57465.591821 19.128787      NaN   -36    27 o    0   0.96 219.87769 -27.85839   254.88  3675.50  5.06 3.55 -42.4 -0.458    19.04 20.61 02a57465o0750o       0   35.113171
57465.602133 18.748255      NaN    29    30 o    0   0.86 219.87769 -27.85839  9898.47  3724.87  4.08 3.37  71.2 -0.490    19.04 20.55 02a57465o0770o       0   37.469117
57469.427605 17.623637      NaN    94    78 o    0   0.99 219.87769 -27.85839  1382.53  5892.50  4.29 3.39 -54.2 -0.540    17.86 18.47 02a57469o0448o 8388610   81.166094
57469.438772 17.279100      NaN   137   104 o    0   1.38 219.87769 -27.85839 10123.65  7085.25  4.77 2.96  84.2 -0.490    18.03 18.80 02a57469o0471o 8388610  106.395182
57469.439738 17.584152      NaN   136    68 o    0   0.99 219.87769 -27.85839  1650.85  6469.95  4.25 3.51 -54.3 -0.522    17.97 18.77 02a57469o0473o 8388610   71.609600
57469.449905 17.503229      NaN    84    94 o    0   0.99 219.87769 -27.85839 10362.66  6978.85  4.72 3.01  83.6 -0.496    18.09 18.85 02a57469o0494o 8388610   96.643338
57469.450386 17.883650      NaN    58    67 o    0   1.35 219.87769 -27.85839   487.41  7079.81  4.72 3.66 -57.1 -0.454    17.99 18.87 02a57469o0495o 8388610   70.660702
57469.461929 18.019544      NaN   -81    75 o    0   1.26 219.87769 -27.85839   724.96  6940.49  4.45 3.35 -59.7 -0.488    17.95 18.67 02a57469o0516o 8388610   78.287513
57477.513629 18.410251      NaN    74    29 o    0   1.15 219.87769 -27.85839  1398.50  5945.47  4.04 3.38 -58.0 -0.499    18.74 20.05 02a57477o0623o       0   36.673352
57477.533434 19.014394      NaN   -17    30 o    0   1.02 219.87769 -27.85839  8901.14  4141.13  3.95 3.39  74.9 -0.501    18.72 19.94 02a57477o0658o       0   37.469117
57477.537482 18.767304      NaN    18    33 o    0   1.09 219.87769 -27.85839   425.23  3498.43  4.75 3.48 -40.3 -0.473    18.77 20.00 02a57477o0665o       0   39.911587
57477.553301 18.847027      NaN   -28    35 o    0   1.02 219.87769 -27.85839 10066.49  3534.53  4.14 3.39  70.4 -0.506    18.72 19.92 02a57477o0693o       0   41.580461
57477.557394 18.910912      NaN     4    33 o    0   1.22 219.87769 -27.85839   253.38  3672.34  4.78 3.52 -42.9 -0.454    18.73 19.96 02a57477o0700o       0   39.911587
57477.573156 18.631975      NaN    30    34 o    0   1.34 219.87769 -27.85839  9891.91  3718.95  4.06 3.28  74.3 -0.500    18.69 19.84 02a57477o0728o       0   40.742297
57494.487843 18.356290      NaN    61    36 o    0   0.82 219.87769 -27.85839  9269.65  4606.64  4.09 3.48  78.9 -0.479    18.63 19.84 02a57494o0552o       0   42.425638
57494.501994 18.826541      NaN    12    33 o    0   0.93 219.87769 -27.85839  9249.99  4575.49  4.02 3.29  78.5 -0.490    18.68 19.85 02a57494o0580o       0   39.911587
57494.516855 17.809593      NaN    91    62 o    0   1.30 219.87769 -27.85839  9299.10  4661.38  3.79 3.17  78.8 -0.517    17.73 18.75 02a57494o0608o       2   65.938871
57494.538337 18.978793      NaN    -3    31 o    0   0.96 219.87769 -27.85839  9331.04  4543.81  4.05 3.50  77.3 -0.489    18.82 20.19 02a57494o0647o       0   38.274466
57497.488656 16.503590      NaN   -21   303 o    0   0.73 219.87769 -27.85839  9264.91  4612.63  4.39 3.54  79.4 -0.500    16.62 16.87 02a57497o0470o       2  303.830438
57497.502287 15.627522      NaN    22   673 o    0   0.74 219.87769 -27.85839  9245.40  4580.44  4.18 3.40  78.3 -0.520    16.04 16.02 02a57497o0498o       2  673.374290
57497.517167 18.142010      NaN    16    63 o    0   0.88 219.87769 -27.85839  9292.98  4662.68  4.12 3.22  81.4 -0.513    18.11 18.83 02a57497o0527o       2   66.880003
57497.533640 18.396507      NaN   -20    53 o    0   0.79 219.87769 -27.85839  9323.83  4546.50  4.10 3.28  81.9 -0.517    18.26 19.07 02a57497o0556o    8192   57.558099
57505.520276 17.311291      NaN   -95   144 o    0   0.10 219.87769 -27.85839  9254.76  4627.34  4.21 3.68  74.9 -0.476    18.33 19.36 02a57505o0583o       2  145.739270
57505.532370 18.598565      NaN   -56    44 o    0   1.29 219.87769 -27.85839  9290.72  4587.70  4.03 3.51  74.9 -0.495    18.37 19.30 02a57505o0607o       0   49.395696
57505.543908 17.833722      NaN   115    52 o    0   1.08 219.87769 -27.85839  9239.91  4568.65  3.95 3.33  78.3 -0.489    18.37 19.28 02a57505o0630o       0   56.638633
57505.553979 18.574166      NaN   -10    45 o    0   0.97 219.87769 -27.85839  9325.40  4644.18  3.99 3.39  76.7 -0.499    18.33 19.23 02a57505o0650o       0   50.288515
57526.378563 18.142010      NaN   -94    67 o    0   1.20 219.87769 -27.85839  1353.93  6753.08  4.57 3.74 -61.1 -0.487    18.00 18.80 02a57526o0308o 8388610   70.660702
57526.385804 18.019544      NaN     3    75 o    0   1.16 219.87769 -27.85839  9135.60  3720.43  4.52 4.05  72.0 -0.475    17.77 18.42 02a57526o0322o 8388610   78.287513
57526.393387 17.729132      NaN  -328    98 o    0   0.93 219.87769 -27.85839  1323.60  6707.50  4.37 3.58 -61.8 -0.500    17.86 18.44 02a57526o0336o 8388610  100.538225
57526.407209 18.063866      NaN  -168    72 o    0   0.83 219.87769 -27.85839  9217.40  3690.32  4.63 4.15  66.9 -0.463    17.90 18.64 02a57526o0363o 8388610   75.418398
57526.424048 18.243872      NaN   -36    61 o    0   1.00 219.87769 -27.85839  9180.92  3758.19  4.43 3.93  68.4 -0.485    18.00 18.76 02a57526o0394o 8388610   64.999498
57799.640668 18.640491      NaN    32    33 o    0   1.49 219.87769 -27.85839  9241.02  3699.47  3.83 3.40  83.2 -0.437    18.53 19.45 02a57799o0814o    8192   39.911587
57799.656657 18.467034      NaN    45    36 o    0   0.97 219.87769 -27.85839  9224.00  3662.52  3.68 3.14  87.1 -0.458    18.57 19.40 02a57799o0845o    8192   42.425638
57799.671010 18.005163      NaN   -16    76 o    0   1.12 219.87769 -27.85839  9279.24  3739.75  3.77 3.31  86.5 -0.451    17.81 17.98 02a57799o0872o       2   79.246039
57819.608589 18.598565      NaN    31    35 o    0   1.04 219.87769 -27.85839    61.77  5425.40  3.66 3.36  80.5 -0.433    19.22 20.83 02a57819o0631o       0   41.580461
