         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57277.599227 18.978793      NaN    37    21 c    0    2.20 103.76969 12.63416  1791.46  9555.07 4.21 3.70 -54.3 -0.431    19.20 20.91 02a57277o0537c       0   30.253318
57277.618293 18.910912      NaN    28    26 c    0    1.26 103.76969 12.63416  1785.96  9556.78 4.14 3.68 -50.6 -0.435    19.24 20.93 02a57277o0558c       0   33.915531
57277.637422 18.336727      NaN  -137    56 c    0    0.72 103.76969 12.63416  7721.37   166.12 4.60 3.54  12.8 -0.475    18.68 19.82 02a57277o0583c       0   60.085466
57277.648452 15.309593      NaN   -85   910 c    0    0.39 103.76969 12.63416  7725.74   169.29 4.59 3.53   9.6 -0.591    17.12 16.71 02a57277o0598c       2  910.260547
57313.603117 19.089302      NaN   -83    28 c    0    1.45 103.76969 12.63416  2243.21  4979.98 4.65 3.82 -43.5 -0.447    19.32 21.25 02a57313o0498c       0   35.472007
57313.625845 19.169763      NaN   -47    26 c    0    1.95 103.76969 12.63416  2240.46  4983.79 4.69 3.93 -43.0 -0.431    19.27 21.19 02a57313o0529c       0   33.915531
57313.645776 18.910912      NaN   -75    33 c    0    1.69 103.76969 12.63416  3702.66  3550.34 4.43 3.78 -25.2 -0.439    18.73 19.98 02a57313o0558c       0   39.538124
57334.632946 19.401649      NaN     3    21 c    0    0.99 103.76969 12.63416  8517.59  5671.53 4.07 3.82  84.3 -0.392    19.28 21.10 02a57334o0619c    8192   30.253318
57342.550908 19.401649      NaN   -95    21 c    0    2.12 103.76969 12.63416  2247.14  5026.44 4.25 3.76 -46.4 -0.411    19.47 21.35 02a57342o0455c       0   30.253318
57342.576180 19.169763      NaN   -61    26 c    0    1.32 103.76969 12.63416  2248.94  5032.77 4.15 3.70 -51.3 -0.412    19.45 21.28 02a57342o0492c       0   33.915531
57342.597428 19.510313      NaN    -4    19 c    0    1.34 103.76969 12.63416  7057.55  7111.24 3.75 3.47  87.0 -0.414    19.40 21.18 02a57342o0524c       0   28.900922
57342.619644 18.944322      NaN    37    22 c    0    1.00 103.76969 12.63416  7048.66  7113.66 3.84 3.57  86.7 -0.408    19.35 21.14 02a57342o0558c       0   30.955828
57390.399070 19.256669      NaN   -22    24 c    0    1.29 103.76969 12.63416  1962.93  5315.69 4.16 3.62 -51.9 -0.420    19.60 21.56 02a57390o0324c       0   32.407766
57390.426912 19.401649      NaN   -24    21 c    0    1.46 103.76969 12.63416  1681.08  4742.03 4.32 3.69 -49.7 -0.441    19.61 21.60 02a57390o0368c       0   30.253318
57390.439993 19.454622      NaN   -46    20 c    0    1.42 103.76969 12.63416  2547.90  5912.83 4.03 3.63 -62.0 -0.420    19.62 21.62 02a57390o0388c       0   29.567943
57390.443181 19.631075      NaN    -9    17 c    0    1.69 103.76969 12.63416  2837.63  4176.26 4.10 3.70 -44.8 -0.414    19.62 21.63 02a57390o0391c       0   27.627220
57391.394136 19.351140      NaN   -42    22 c    0    1.31 103.76969 12.63416  1962.74  5315.29 4.22 3.67 -51.3 -0.431    19.58 21.55 02a57391o0321c       0   30.955828
57391.428878 19.351140      NaN   -47    22 c    0    1.62 103.76969 12.63416  2548.78  5910.33 4.06 3.63 -59.7 -0.418    19.62 21.63 02a57391o0360c       0   30.955828
57391.453878 19.609992      NaN     8    17 c    0    1.36 103.76969 12.63416  7923.63  6539.79 3.80 3.43  81.0 -0.417    19.63 21.64 02a57391o0397c       0   27.627220
57392.386717 19.212347      NaN   -69    25 c    0    1.54 103.76969 12.63416  1943.51  5211.33 4.98 4.34 -53.5 -0.415    19.34 21.44 02a57392o0215c       0   33.155139
57392.403988 19.302877      NaN   -89    23 c    0    2.58 103.76969 12.63416  1637.08  4617.77 5.10 4.35 -50.3 -0.410    19.36 21.48 02a57392o0242c       0   31.674331
57392.420593 19.510313      NaN   -50    19 c    0    1.79 103.76969 12.63416  2482.51  5782.63 4.25 3.66 -58.5 -0.429    19.54 21.52 02a57392o0268c       0   28.900922
57392.433657 18.748255      NaN    59    21 c    0    2.81 103.76969 12.63416  2752.09  4033.12 4.25 3.72 -40.4 -0.426    19.58 21.57 02a57392o0289c    4096   30.253318
