         MJD         m       dm    uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57396.595280 19.696897      NaN  -29.5    16 c    0   1.09 212.4245 55.49114   158.05  9647.44 4.15 3.88 -66.5 -0.405    19.53 21.49 02a57396o0619c       0  22.356511
57396.595885 19.631075      NaN  -15.5    17 c    0   0.87 212.4245 55.49114 10189.37  9110.68 3.90 3.69  82.8 -0.422    19.58 21.55 02a57396o0620c       0  23.082755
57396.614233 19.510313      NaN   -3.5    19 c    0   1.19 212.4245 55.49114  9886.80   435.03 4.43 3.61  17.4 -0.440    19.60 21.56 02a57396o0650c       0  24.592958
57396.623431 19.631075      NaN   -7.5    17 c    0   1.02 212.4245 55.49114   730.55 10279.21 3.97 3.81 -64.5 -0.411    19.56 21.47 02a57396o0665c       0  23.082755
57396.627103 19.510313      NaN  -15.5    19 c    0   1.09 212.4245 55.49114   935.26   416.70 5.70 3.76 -26.7 -0.453    19.58 21.53 02a57396o0671c       0  24.592958
57396.636297 19.696897      NaN   -6.5    16 c    0   0.85 212.4245 55.49114  1031.63  8527.26 4.03 3.65 -65.0 -0.429    19.58 21.52 02a57396o0686c       0  22.356511
57424.605935 19.197966      NaN   31.5    17 c    0   1.10 212.4245 55.49114   698.64  9015.24 4.30 3.93 -55.7 -0.407    19.64 21.75 02a57424o0644c       0  23.082755
57424.620716 19.841877      NaN   -4.5    14 c    0   1.01 212.4245 55.49114 10083.49 10216.92 4.11 3.98  65.2 -0.383    19.65 21.75 02a57424o0666c       0  20.971733
57424.621336 19.302877      NaN   -5.5    23 c    0   0.87 212.4245 55.49114  8986.33   402.45 4.73 3.76  14.2 -0.429    19.70 21.79 02a57424o0667c       0  27.799525
57424.624945 19.631075      NaN   -3.5    17 c    0   1.02 212.4245 55.49114   965.58  9618.28 4.11 3.85 -59.5 -0.409    19.69 21.75 02a57424o0672c       0  23.082755
57424.632387 19.841877      NaN    2.5    14 c    0   1.02 212.4245 55.49114  9994.08 10314.65 3.96 3.90  52.7 -0.387    19.69 21.76 02a57424o0683c       0  20.971733
57424.633626 18.757738      NaN   45.5    25 c    0   1.07 212.4245 55.49114  8910.54   499.72 4.66 3.67  13.9 -0.429    19.70 21.79 02a57424o0685c       0  29.475644
57424.634249 18.878500      NaN    6.5    34 c    0   0.96 212.4245 55.49114    45.53   241.03 6.54 3.88 -29.7 -0.424    19.71 21.80 02a57424o0686c       0  37.414083
57448.544535 19.401649      NaN  -22.5    21 c    0   0.99 212.4245 55.49114   324.95  9171.02 4.30 3.94 -53.4 -0.392    19.13 20.71 02a57448o0499c       0  26.168943
57448.565924 18.978793      NaN  -11.5    31 c    0   0.90 212.4245 55.49114  8699.44   617.88 4.95 4.00   8.0 -0.412    19.09 20.75 02a57448o0536c       0  34.710425
57448.566445 19.256669      NaN  -13.5    24 c    0   1.00 212.4245 55.49114  9771.14 10423.74 4.26 4.09  49.2 -0.420    18.98 20.58 02a57448o0537c       0  28.632387
57448.567403 19.115465      NaN   22.5    22 c    0   1.07 212.4245 55.49114   630.07  9780.88 4.30 4.07 -45.1 -0.403    19.12 20.71 02a57448o0539c       0  26.978020
57448.577743 19.631075      NaN    3.5    17 c    0   1.30 212.4245 55.49114 10025.06 10316.73 4.29 3.95  68.7 -0.403    19.16 20.74 02a57448o0558c       0  23.082755
57448.596475 19.401649      NaN  -11.5    21 c    0   0.93 212.4245 55.49114  1733.50 10191.58 4.10 3.93 -50.4 -0.397    19.20 20.80 02a57448o0592c       0  26.168943
57449.539323 19.696897      NaN   -3.5    16 c    0   1.40 212.4245 55.49114   583.76  9141.76 3.94 3.67 -53.8 -0.422    19.39 21.05 02a57449o0652c       0  22.356511
57449.557592 19.631075      NaN  -43.5    17 c    0   1.07 212.4245 55.49114 10042.95 10369.63 4.14 3.81  72.2 -0.409    19.34 21.02 02a57449o0686c       0  23.082755
57449.558557 18.711133      NaN   41.5    28 c    0   0.87 212.4245 55.49114  8938.34   564.61 4.42 3.66  18.0 -0.459    19.39 21.07 02a57449o0688c       0  32.059532
57449.560004 19.271854      NaN   14.5    21 c    0   0.95 212.4245 55.49114   899.40  9755.15 3.94 3.78 -44.8 -0.423    19.35 21.01 02a57449o0691c       0  26.168943
57449.570520 19.051202      NaN  -10.5    29 c    0   0.89 212.4245 55.49114  8920.99   503.69 4.41 3.58  18.5 -0.473    19.39 21.06 02a57449o0709c       0  32.936508
57449.571735 19.155932      NaN   25.5    20 c    0   0.73 212.4245 55.49114 10023.22 10312.25 4.08 3.71  74.1 -0.417    19.34 21.00 02a57449o0711c       0  25.373482
57458.514223 19.766969      NaN   -4.5    15 c    0   1.39 212.4245 55.49114   674.92  8993.00 4.24 3.88 -55.1 -0.406    19.61 21.65 02a57458o0615c       0  21.652104
57458.536888 19.256669      NaN  -21.5    24 c    0   0.95 212.4245 55.49114  9021.12   401.70 4.70 3.91  13.7 -0.431    19.60 21.68 02a57458o0653c       0  28.632387
57458.537368 19.766969      NaN  -11.5    15 c    0   1.07 212.4245 55.49114 10136.30 10205.70 4.20 3.84  72.3 -0.402    19.61 21.63 02a57458o0654c       0  21.652104
57458.538335 19.226921      NaN   32.5    16 c    0   1.05 212.4245 55.49114   983.30  9600.20 4.12 3.90 -45.8 -0.414    19.62 21.64 02a57458o0656c       0  22.356511
57458.558366 19.014394      NaN   -5.5    30 c    0   0.87 212.4245 55.49114    49.71   245.79 4.60 3.90  -9.9 -0.428    19.34 21.47 02a57458o0691c       0  33.820313
57458.567283 19.631075      NaN  -20.5    17 c    0   1.23 212.4245 55.49114   632.38   385.36 5.24 3.82 -20.9 -0.444    19.50 21.55 02a57458o0707c       0  23.082755
57458.567769 19.719755      NaN    8.5    15 c    0   0.97 212.4245 55.49114  1729.77 10189.61 4.09 3.93 -52.9 -0.397    19.64 21.68 02a57458o0708c       0  21.652104
57488.443133 19.384550      NaN   19.5    17 c    0   1.00 212.4245 55.49114   807.62  9094.92 4.30 3.77 -49.3 -0.419    19.56 21.56 02a57488o0403c       0  23.082755
57488.463943 19.318728      NaN   20.5    18 c    0   1.14 212.4245 55.49114  1129.83  9700.71 4.37 3.85 -46.3 -0.409    19.54 21.52 02a57488o0440c       0  23.828839
57488.465376 18.857417      NaN   56.5    18 c    0   0.91 212.4245 55.49114 10281.24 10287.60 4.42 3.82  77.7 -0.390    19.53 21.51 02a57488o0443c       0  23.828839
57488.465855 19.351140      NaN   -3.5    22 c    0   1.06 212.4245 55.49114  9157.00   480.43 4.93 3.79  20.2 -0.465    19.57 21.56 02a57488o0444c       0  26.978020
57488.472967 19.183773      NaN   17.5    22 c    0   0.94 212.4245 55.49114   617.99   379.99 5.42 3.72 -23.9 -0.468    19.52 21.50 02a57488o0456c       0  26.978020
57488.474702 19.351140      NaN   -1.5    22 c    0   0.84 212.4245 55.49114   182.29   340.47 6.01 3.81 -25.1 -0.448    19.57 21.58 02a57488o0459c       0  26.978020
57488.475297 19.631075      NaN  -14.5    17 c    0   1.08 212.4245 55.49114  1715.87 10181.29 4.33 3.94 -50.0 -0.402    19.55 21.54 02a57488o0460c       0  23.082755
57512.373986 19.491430      NaN   10.5    18 c    0   1.12 212.4245 55.49114  2179.84   433.34 5.30 3.83 -17.8 -0.470    19.58 21.60 02a57512o0328c       0  23.828839
57512.382423 19.841877      NaN  -25.5    14 c    0   1.24 212.4245 55.49114  2129.20 10277.41 4.37 4.10 -48.0 -0.375    19.51 21.55 02a57512o0345c       0  20.971733
57512.383392 19.401649      NaN  -34.5    21 c    0   0.94 212.4245 55.49114  2199.32   470.47 5.34 3.95 -18.1 -0.457    19.54 21.60 02a57512o0347c       0  26.168943
57512.388945 19.510313      NaN  -13.5    19 c    0   1.15 212.4245 55.49114  2135.57   394.76 5.45 3.88 -16.9 -0.456    19.57 21.61 02a57512o0358c       0  24.592958
57512.391590 19.401649      NaN   15.5    18 c    0   0.84 212.4245 55.49114  2157.86 10311.71 4.33 4.09 -44.0 -0.391    19.51 21.54 02a57512o0363c       0  23.828839
57512.398484 19.569016      NaN  -14.5    18 c    0   1.12 212.4245 55.49114   919.50  1218.30 5.14 3.90 -24.8 -0.445    19.51 21.56 02a57512o0377c       0  23.828839
57512.405375 19.569016      NaN   -2.5    18 c    0   0.94 212.4245 55.49114  2084.59 10227.84 4.31 4.05 -44.6 -0.373    19.54 21.56 02a57512o0391c       0  23.828839
57512.407432 19.631075      NaN   -8.5    17 c    0   1.01 212.4245 55.49114  8400.11 10047.79 4.53 4.00  84.0 -0.382    19.54 21.62 02a57512o0395c       0  23.082755
57512.408404 19.212347      NaN  -25.5    25 c    0   1.18 212.4245 55.49114  8411.82   205.43 5.08 4.13  21.0 -0.432    19.50 21.58 02a57512o0397c       0  29.475644
57515.371866 19.674510      NaN    7.5    16 c    0   1.10 212.4245 55.49114   393.16  2883.43 5.03 3.75 -35.4 -0.431    19.58 21.68 02a57515o0321c       0  22.356511
57515.374441 19.841877      NaN  -23.5    14 c    0   1.04 212.4245 55.49114 10127.28  7718.91 4.46 3.47  81.3 -0.451    19.60 21.66 02a57515o0326c       0  20.971733
57515.385734 19.696897      NaN   -8.5    16 c    0   0.85 212.4245 55.49114 10058.07  7641.94 4.30 3.39  81.0 -0.442    19.61 21.65 02a57515o0348c       0  22.356511
57515.402098 19.631075      NaN    0.5    17 c    0   1.12 212.4245 55.49114   471.85  2807.45 4.82 3.66 -33.9 -0.434    19.58 21.64 02a57515o0380c       0  23.082755
57515.409082 19.142275      NaN   35.5    17 c    0   1.03 212.4245 55.49114   423.87  2870.44 4.84 3.68 -32.0 -0.424    19.58 21.61 02a57515o0393c       0  23.082755
57545.345896 19.454622      NaN   -2.5    20 c    0   0.88 212.4245 55.49114  8508.12 10442.14 4.39 3.97  79.2 -0.406    19.64 21.77 02a57545o0224c       0  25.373482
57545.348798 19.401649      NaN  -13.5    21 c    0   1.05 212.4245 55.49114  8557.03   590.32 4.66 3.87  24.7 -0.465    19.62 21.74 02a57545o0230c       0  26.168943
57545.356559 19.569016      NaN  -45.5    18 c    0   0.98 212.4245 55.49114  8496.31 10404.18 4.50 3.96  82.9 -0.402    19.64 21.79 02a57545o0246c       0  23.828839
57545.357043 18.566153      NaN   64.5    26 c    0   1.00 212.4245 55.49114  8534.84   551.53 4.77 3.94  23.8 -0.462    19.61 21.73 02a57545o0247c       0  30.328429
57545.358980 19.128787      NaN  -35.5    27 c    0   0.81 212.4245 55.49114  8551.47 10485.68 4.49 3.99  82.2 -0.401    19.64 21.79 02a57545o0251c       0  31.189960
57545.373999 18.598565      NaN  -39.5    44 c    0   1.03 212.4245 55.49114  8601.11   633.69 4.96 4.09  24.2 -0.443    18.84 20.88 02a57545o0282c       0  46.688474
57545.379331 18.481707      NaN -111.5    49 c    0   0.94 212.4245 55.49114  8614.59   516.33 4.96 3.97  22.5 -0.456    18.86 20.87 02a57545o0293c       0  51.427751
57545.380784 19.510313      NaN   -5.5    19 c    0   1.04 212.4245 55.49114  8563.09 10371.34 4.53 4.01  80.7 -0.402    19.41 21.51 02a57545o0296c       0  24.592958
57545.390661 19.287255      NaN   19.5    19 c    0   0.89 212.4245 55.49114  8526.53 10432.38 4.73 4.12  80.7 -0.388    19.52 21.66 02a57545o0315c       0  24.592958
57545.391630 19.197966      NaN    7.5    25 c    0   0.77 212.4245 55.49114  8579.77   579.90 5.22 4.21  21.6 -0.432    19.47 21.61 02a57545o0317c       0  29.475644
57549.351074 19.454622      NaN    6.5    20 c    0   1.11 212.4245 55.49114  9970.37  2244.95 4.77 3.98  48.4 -0.456    19.43 21.37 02a57549o0117c       0  25.373482
57549.362227 19.454622      NaN   -7.5    20 c    0   0.99 212.4245 55.49114  9961.47  2206.21 4.72 3.93  49.8 -0.462    19.46 21.39 02a57549o0140c       0  25.373482
57549.364163 19.491430      NaN   10.5    18 c    0   1.04 212.4245 55.49114 10016.96  2287.95 4.70 3.92  49.6 -0.461    19.47 21.40 02a57549o0144c       0  23.828839
57549.378258 19.318728      NaN   17.5    19 c    0   1.09 212.4245 55.49114 10042.58  2175.85 4.72 3.89  46.7 -0.474    19.55 21.53 02a57549o0173c       0  24.592958
57549.386002 19.212347      NaN   27.5    18 c    0   1.01 212.4245 55.49114  9998.41  2232.84 4.80 4.00  45.5 -0.452    19.58 21.63 02a57549o0189c       0  23.828839
57581.293250 19.256669      NaN  -12.5    24 c    0   1.15 212.4245 55.49114  2106.45  9260.97 4.35 4.02 -63.5 -0.425    19.01 20.64 02a57581o0088c       0  28.632387
57581.304631 18.889197      NaN   32.5    25 c    0   1.05 212.4245 55.49114  2094.12  9219.36 4.34 3.99 -48.1 -0.429    19.01 20.65 02a57581o0111c       0  29.475644
57581.321240 19.302877      NaN    4.5    23 c    0   1.26 212.4245 55.49114  2147.65  9293.06 4.19 3.88 -45.7 -0.434    19.00 20.58 02a57581o0145c       0  27.799525
57581.328019 19.128787      NaN   15.5    24 c    0   1.17 212.4245 55.49114  2160.25  9174.09 4.12 3.84 -55.2 -0.434    19.00 20.57 02a57581o0159c       0  28.632387
57581.338880 19.089302      NaN  -42.5    28 c    0   0.92 212.4245 55.49114  2127.84  9234.44 4.19 3.87 -50.2 -0.430    18.93 20.48 02a57581o0181c       0  32.059532
57605.257770 18.757738      NaN  -49.5    38 c    0   0.98 212.4245 55.49114  2362.79  9329.49 4.45 3.96  32.1 -0.373    18.85 21.71 02a57605o0052c       0  41.083009
57605.266058 18.816441      NaN -107.5    36 c    0   1.40 212.4245 55.49114  2340.51  9289.04 4.63 4.31  27.4 -0.348    18.84 21.70 02a57605o0066c       0  39.240459
57605.277177 18.702047      NaN    4.5    40 c    0   1.19 212.4245 55.49114  2394.99  9361.53 5.43 5.43 -68.9 -0.330    18.70 21.72 02a57605o0085c       0  42.939651
57605.290850 19.142275      NaN   26.5    20 c    0   0.93 212.4245 55.49114  2418.83  9243.67 5.00 4.72 -54.9 -0.357    19.19 21.41 02a57605o0109c       0  25.373482
57605.303123 19.569016      NaN    6.5    18 c    0   0.94 212.4245 55.49114  2374.20  9301.02 4.33 4.07 -47.2 -0.400    19.35 21.41 02a57605o0133c       0  23.828839
57609.277256 17.896499 0.107712  258.5    25 c    0   1.47 212.4245 55.49114  8756.10  2561.75 4.38 3.86  45.9 -0.459    19.22 20.95 02a57609o0091c 8392704  29.475644
57609.280069 17.850111 0.107335  269.5    26 c    0   1.64 212.4245 55.49114  8734.44  2520.59 4.43 3.90  42.5 -0.450    19.21 20.95 02a57609o0096c 8392704  30.328429
57609.298289 19.169763      NaN  -41.5    26 c    0   1.81 212.4245 55.49114  8797.02  2600.61 4.57 4.01  43.2 -0.454    19.16 20.91 02a57609o0128c 8392704  30.328429
57609.306107 18.582238 0.194460  140.5    24 c    0   2.46 212.4245 55.49114  8808.19  2481.87 4.47 3.94  42.2 -0.456    19.18 20.91 02a57609o0142c 8388608  28.632387
57609.331617 19.089302      NaN  -26.5    28 c    0   0.97 212.4245 55.49114  8772.83  2538.64 4.67 4.13  36.4 -0.434    19.05 20.81 02a57609o0180c 8392704  32.059532
57746.624435 19.436675      NaN   19.5    16 c    0   0.96 212.4245 55.49114  2214.19  9963.99 4.05 3.78  19.7 -0.391    19.56 21.56 02a57746o0839c       0  22.356511
57746.627011 19.183773      NaN   38.5    15 c    0   1.16 212.4245 55.49114  2220.82    95.83 4.36 4.18 -22.3 -0.371    19.54 21.57 02a57746o0844c       0  21.652104
57746.635831 19.419021      NaN   11.5    19 c    0   0.96 212.4245 55.49114  2235.96 10004.72 4.30 4.17  30.7 -0.383    19.38 21.43 02a57746o0861c       0  24.592958
57746.638445 19.696897      NaN    6.5    16 c    0   1.04 212.4245 55.49114  2233.57   136.53 4.38 4.24 -20.1 -0.369    19.56 21.60 02a57746o0866c       0  22.356511
57746.647232 19.696897      NaN    2.5    16 c    0   1.08 212.4245 55.49114  2169.26  9924.21 4.04 3.79  23.0 -0.399    19.58 21.59 02a57746o0883c       0  22.356511
57746.650355 19.256669      NaN  -22.5    24 c    0   0.74 212.4245 55.49114  2177.04    54.69 4.21 4.07 -24.2 -0.374    19.60 21.59 02a57746o0889c       0  28.632387
