         MJD         m       dm   uJy  duJy F  err  chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57227.575136 19.510313      NaN   -15    19 o    0   1.18 25.48146 -3.28961  3853.47  1979.67  3.79 3.54 -31.3 -0.429    19.16 20.80 02a57227o0342o    8192   28.614875
57229.550176 18.910912      NaN   -12    33 o    0   0.93 25.48146 -3.28961  3592.98  6859.56  3.62 3.42 -68.4 -0.460    19.10 20.72 02a57229o0411o       0   39.329519
57229.570450 19.002397      NaN    16    25 o    0   0.88 25.48146 -3.28961  3598.41  6861.31  3.54 3.30 -70.9 -0.458    19.18 20.78 02a57229o0439o       0   32.906095
57229.598028 19.401649      NaN   -56    21 o    0   1.13 25.48146 -3.28961  5057.76  5417.38  3.55 3.31 -78.3 -0.566    19.25 20.90 02a57229o0466o       0   29.980178
57229.617563 19.401649      NaN   -21    21 o    0   0.92 25.48146 -3.28961  5059.15  5418.35  3.59 3.36 -77.1 -0.472    19.19 20.79 02a57229o0493o       0   29.980178
57318.309591 18.311179      NaN    61    37 o    0   1.22 25.48146 -3.28961  3652.10  6866.08  4.04 2.80 -76.2 -0.478    18.44 19.64 02a57318o0179o       0   42.741210
57318.335389 18.590371      NaN    22    37 o    0   0.94 25.48146 -3.28961  3648.55  6870.49  4.16 2.98 -73.4 -0.444    18.51 19.77 02a57318o0219o       0   42.741210
57318.361819 18.417189      NaN    51    35 o    0   0.92 25.48146 -3.28961  5098.59  5427.95  4.14 3.56 -67.5 -0.502    18.53 19.87 02a57318o0260o       0   41.022080
57318.388202 18.910912      NaN   -31    33 o    0   0.96 25.48146 -3.28961  5093.09  5434.21  4.08 3.56 -68.3 -0.520    18.59 19.93 02a57318o0301o       0   39.329519
57353.337933 18.158337      NaN    36    54 o    0   0.99 25.48146 -3.28961  7070.56  3773.31  3.70 3.60  67.9 -0.434    18.06 18.75 02a57353o0260o       0   58.084517
57353.346225 18.120615      NaN    52    51 o    0   0.97 25.48146 -3.28961  7070.59  3775.42  3.58 3.46  80.2 -0.441    18.15 18.81 02a57353o0273o       0   55.306519
57353.354516 18.089294      NaN    28    61 o    0   1.06 25.48146 -3.28961  7070.12  3776.23  3.66 3.57  74.9 -0.433    17.93 18.52 02a57353o0286o       2   64.643724
57353.362846 18.249822      NaN    20    54 o    0   1.00 25.48146 -3.28961  7070.53  3777.12  3.55 3.45  78.0 -0.443    18.00 18.59 02a57353o0299o       0   58.084517
57354.351854 18.009935      NaN    38    63 o    0   1.13 25.48146 -3.28961  7069.12  3778.46  3.55 3.45  76.2 -0.439    17.87 18.54 02a57354o0284o       2   66.534285
57354.360162 18.317510      NaN   -69    57 o    0   1.14 25.48146 -3.28961  7069.42  3779.30  3.52 3.37  77.7 -0.445    17.94 18.53 02a57354o0297o    8192   60.883586
57354.368436 18.208845      NaN  -120    63 o    0   1.15 25.48146 -3.28961  7068.64  3779.81  3.59 3.50  83.2 -0.433    17.79 18.36 02a57354o0310o       2   66.534285
57354.376785 18.043943      NaN    40    60 o    0   1.15 25.48146 -3.28961  7069.15  3779.85  3.55 3.40  79.8 -0.440    17.89 18.49 02a57354o0323o    8192   63.700950
57356.359301 19.038793      NaN    28    20 o    0   1.34 25.48146 -3.28961  7068.04  3779.57  3.82 3.79  65.3 -0.401    18.94 20.43 02a57356o0211o       0   29.288412
