         MJD         m       dm    uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57246.521617 19.491430      NaN   15.0    16 c    0   1.50 25.48146 -3.28961  3634.83  6842.76 3.76 3.50 -64.4 -0.403    19.46 21.27 02a57246o0377c       0  20.952636
57246.550729 19.766969      NaN   -1.0    15 c    0   1.04 25.48146 -3.28961  3630.29  6846.56 3.81 3.56 -63.4 -0.402    19.52 21.40 02a57246o0416c       0  20.199330
57246.561296 19.766969      NaN  -27.0    15 c    0   0.91 25.48146 -3.28961  5073.69  5402.75 3.71 3.54 -56.7 -0.404    19.54 21.45 02a57246o0431c       0  20.199330
57246.597945 19.766969      NaN   -1.0    15 c    0   0.72 25.48146 -3.28961  5068.79  5410.81 3.66 3.53 -64.8 -0.405    19.62 21.60 02a57246o0481c       0  20.199330
57334.421698 19.696897      NaN   -5.0    16 c    0   1.01 25.48146 -3.28961  7067.49  3778.70 4.10 4.07  24.8 -0.361    19.38 21.32 02a57334o0354c       0  20.952636
57334.452968 19.454622      NaN   17.0    16 c    0   1.08 25.48146 -3.28961  7068.31  3779.77 4.00 3.98  -0.9 -0.365    19.36 21.23 02a57334o0399c       0  20.952636
57334.521079 19.318728      NaN   19.0    18 c    0   1.00 25.48146 -3.28961  5620.60  5229.92 4.04 3.95 -73.9 -0.363    19.20 21.04 02a57334o0458c       0  22.516948
57370.205131 19.302877      NaN    8.0    22 c    0   0.97 25.48146 -3.28961  1071.29  4807.52 4.65 3.99 -51.7 -0.450    19.30 21.18 02a57370o0044c       0  25.826594
57370.205739 19.089302      NaN   20.0    23 c    0   0.83 25.48146 -3.28961  1071.84  4807.23 4.75 4.07 -53.1 -0.432    19.30 21.20 02a57370o0045c       0  26.683571
57370.206341 19.212347      NaN   11.0    23 c    0   0.95 25.48146 -3.28961  1072.30  4806.94 4.76 4.08 -54.2 -0.435    19.32 21.23 02a57370o0046c       0  26.683571
57374.192677 17.536732      NaN -157.0   117 c    0   1.21 25.48146 -3.28961  3866.26  4817.13 5.10 3.40  15.5 -0.387    17.03 18.55 02a57374o0020c       2 117.779510
57374.193287 17.439172      NaN -289.0   128 c    0   0.95 25.48146 -3.28961  3866.57  4816.55 5.24 3.75  14.9 -0.368    17.08 18.63 02a57374o0021c       2 128.712909
57374.193889 17.633737      NaN -243.0   107 c    0   1.15 25.48146 -3.28961  3866.91  4816.50 5.23 3.75  15.7 -0.381    17.16 18.71 02a57374o0022c       2 107.851810
