         MJD         m       dm   uJy  duJy F  err  chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57241.270449 18.847027      NaN    56    23 c    0   1.04 235.5906 -22.67057  2115.61  4842.04 4.09 3.92  87.3 -0.417    19.26 21.07 02a57241o0038c       0   35.662841
57241.271787 18.623526      NaN     0    43 c    0   0.96 235.5906 -22.67057  2115.33  4842.20 4.36 4.16  87.9 -0.402    18.57 20.41 02a57241o0040c       0   50.910099
57241.290095 19.169763      NaN    32    22 c    0   1.16 235.5906 -22.67057   657.33  6274.43 4.13 3.92 -89.6 -0.419    19.25 21.08 02a57241o0062c       0   35.026250
57241.294997 18.598565      NaN   -61    44 c    0   1.06 235.5906 -22.67057 10209.34  6275.31 4.20 3.62  84.5 -0.442    18.51 20.30 02a57241o0069c       0   51.757494
57241.310355 19.351140      NaN     6    22 c    0   1.11 235.5906 -22.67057   656.87  6267.81 4.09 3.89 -81.8 -0.413    19.25 21.10 02a57241o0091c       0   35.026250
57241.313171 19.256669      NaN   -62    24 c    0   0.88 235.5906 -22.67057 10207.80  6275.58 4.24 3.80  88.6 -0.437    19.26 21.13 02a57241o0095c       0   36.315812
57243.265647 19.318728      NaN    31    19 c    0   1.18 235.5906 -22.67057  2101.69  4842.61 4.05 3.76 -51.4 -0.412    19.28 21.06 02a57243o0044c       0   33.224061
57243.267712 19.454622      NaN     9    20 c    0   1.07 235.5906 -22.67057  2101.53  4842.65 4.15 3.85 -49.0 -0.400    19.26 21.06 02a57243o0047c       0   33.805890
57243.285423 19.256669      NaN   -10    24 c    0   0.97 235.5906 -22.67057   641.09  6273.10 4.24 3.89 -55.7 -0.390    19.22 21.03 02a57243o0069c       0   36.315812
57243.290361 19.351140      NaN   -38    22 c    0   1.14 235.5906 -22.67057 10193.00  6278.97 4.12 3.65  84.5 -0.456    19.27 21.06 02a57243o0076c       0   35.026250
57243.305704 19.256669      NaN   -22    24 c    0   0.92 235.5906 -22.67057   642.97  6267.54 4.07 3.75 -57.8 -0.403    19.24 20.99 02a57243o0098c       0   36.315812
57243.307800 19.401649      NaN   -29    21 c    0   1.14 235.5906 -22.67057 10194.69  6275.01 4.16 3.70  83.7 -0.451    19.25 21.03 02a57243o0101c       0   34.406950
57244.243259 17.841885      NaN   129    52 c    0   1.15 235.5906 -22.67057  2152.46  4849.81 3.95 3.75 -68.5 -0.414    18.32 19.13 02a57244o0003c       0   58.709779
57244.291402 19.302877      NaN     7    23 c    0   0.99 235.5906 -22.67057   691.72  6276.45 3.91 3.64 -58.6 -0.416    19.25 20.93 02a57244o0040c       0   35.662841
57244.305581 19.302877      NaN   -12    23 c    0   1.10 235.5906 -22.67057 10242.48  6275.82 3.97 3.50  84.3 -0.454    19.25 20.93 02a57244o0060c       0   35.662841
57244.309115 19.302877      NaN   -44    23 c    0   0.91 235.5906 -22.67057   691.30  6269.78 3.98 3.69 -54.2 -0.406    19.20 20.87 02a57244o0065c       0   35.662841
57244.309965 19.302877      NaN   -13    23 c    0   0.99 235.5906 -22.67057 10240.36  6276.08 3.99 3.50  83.5 -0.455    19.24 20.93 02a57244o0066c       0   35.662841
57245.263254 18.990530      NaN    46    22 c    0   0.95 235.5906 -22.67057  2142.33  4844.66 4.02 3.80 -57.8 -0.410    19.19 20.90 02a57245o0035c       0   35.026250
57245.265322 19.351140      NaN     6    22 c    0   1.00 235.5906 -22.67057  2142.59  4844.31 4.10 3.83 -49.2 -0.401    19.19 20.90 02a57245o0038c       0   35.026250
57245.279281 19.302877      NaN   -31    23 c    0   1.10 235.5906 -22.67057   681.60  6275.05 4.04 3.80 -56.7 -0.409    19.20 20.90 02a57245o0058c       0   35.662841
57245.294953 19.302877      NaN     5    23 c    0   1.04 235.5906 -22.67057 10234.83  6277.31 4.11 3.61  83.1 -0.445    19.20 20.91 02a57245o0080c       0   35.662841
57245.301247 19.256669      NaN     0    24 c    0   1.00 235.5906 -22.67057   682.64  6268.54 3.99 3.76 -61.2 -0.408    19.17 20.84 02a57245o0089c       0   36.315812
57245.301942 19.256669      NaN     6    24 c    0   0.93 235.5906 -22.67057 10231.48  6274.83 4.13 3.62  80.4 -0.452    19.19 20.89 02a57245o0090c       0   36.315812
57423.620071 19.569016      NaN   -17    18 c    0   1.39 235.5906 -22.67057  9057.98  5496.46 3.92 3.56  79.0 -0.408    19.26 20.96 02a57423o0567c       0   32.662489
57423.635474 19.569016      NaN    14    18 c    0   1.25 235.5906 -22.67057  9315.66  6069.20 3.91 3.53  83.2 -0.411    19.28 20.98 02a57423o0592c       0   32.662489
57423.648428 19.454622      NaN   -11    20 c    0   1.04 235.5906 -22.67057  8127.33  6625.36 3.78 3.45  84.6 -0.409    19.29 20.98 02a57423o0613c       0   33.805890
57423.657674 19.510313      NaN   -26    19 c    0   0.95 235.5906 -22.67057  7896.14  6500.41 3.79 3.45  85.2 -0.410    19.28 20.96 02a57423o0628c       0   33.224061
57429.607689 19.569016      NaN   -17    18 c    0   1.23 235.5906 -22.67057  8909.86  5451.85 3.96 3.42  76.5 -0.449    19.43 21.30 02a57429o0644c       0   32.662489
57429.623073 19.631075      NaN   -35    17 c    0   1.19 235.5906 -22.67057  9166.54  6023.70 4.07 3.49  76.4 -0.442    19.44 21.33 02a57429o0669c       0   32.122238
57429.638472 19.510313      NaN    -4    19 c    0   0.95 235.5906 -22.67057  7975.73  6578.52 3.91 3.39  80.5 -0.441    19.45 21.32 02a57429o0694c       0   33.224061
57429.650793 19.569016      NaN   -32    18 c    0   1.10 235.5906 -22.67057  7865.07  6491.21 3.90 3.37  80.5 -0.443    19.44 21.30 02a57429o0714c       0   32.662489
57453.621944 19.256669      NaN    38    18 c    0   0.98 235.5906 -22.67057  1898.48  5193.46 4.04 3.56 -43.2 -0.447    19.47 21.31 02a57453o0774c    8192   32.662489
57453.662776 18.110074      NaN   -88    69 c    0   1.02 235.5906 -22.67057  2780.82  4047.39 3.98 3.52 -48.9 -0.457    18.09 18.97 02a57453o0844c       2   74.187858
57457.610534 19.287255      NaN    27    21 c    0   0.92 235.5906 -22.67057  1975.58  5135.92 4.09 3.58 -59.6 -0.474    19.44 21.33 02a57457o0769c       0   34.406950
57457.632370 19.569016      NaN   -18    18 c    0   1.55 235.5906 -22.67057  1689.68  4555.72 4.38 3.65 -46.5 -0.470    19.42 21.30 02a57457o0806c       0   32.662489
57457.653790 19.256669      NaN   -59    24 c    0   1.41 235.5906 -22.67057  2831.72  3990.64 4.30 3.73 -32.8 -0.442    18.98 20.45 02a57457o0843c       0   36.315812
57461.601933 18.073966      NaN    39    65 c    0   0.98 235.5906 -22.67057  1900.89  5231.41 4.05 3.58 -42.9 -0.440    18.23 19.95 02a57461o0751c 8388610   70.482893
57461.632664 16.471810      NaN  -386   312 c    0   1.19 235.5906 -22.67057  2776.43  4085.63 4.08 3.64 -32.7 -0.418    16.63 18.37 02a57461o0806c 8388610  313.188183
57481.472851 19.334813      NaN    24    21 c    0   1.06 235.5906 -22.67057  8806.30  5494.90 4.40 4.04  48.9 -0.434    19.27 21.19 02a57481o0535c       0   34.406950
57481.492184 19.351140      NaN   -43    22 c    0   0.93 235.5906 -22.67057  9104.17  6084.71 4.47 4.04  61.3 -0.429    19.29 21.21 02a57481o0575c       0   35.026250
57481.499435 19.155932      NaN    45    18 c    0   1.23 235.5906 -22.67057  7935.56  6651.39 4.16 3.53  80.3 -0.449    19.36 21.20 02a57481o0590c       0   32.662489
57481.517752 19.569016      NaN   -49    18 c    0   1.11 235.5906 -22.67057  7854.33  6675.32 4.14 3.57  81.0 -0.449    19.35 21.18 02a57481o0628c       0   32.662489
57509.537108 19.212347      NaN    -5    25 c    0   1.04 235.5906 -22.67057  2121.93  4862.38 4.08 3.61 -42.2 -0.447    19.12 20.71 02a57509o0647c       0   36.984297
57509.548014 19.169763      NaN   -12    26 c    0   1.06 235.5906 -22.67057  2157.99  4824.66 4.02 3.53 -42.4 -0.449    19.11 20.64 02a57509o0669c       0   37.667469
57509.556886 19.302877      NaN    -9    23 c    0   1.20 235.5906 -22.67057  2104.76  4804.75 4.21 3.70 -40.8 -0.440    19.02 20.62 02a57509o0687c       0   35.662841
57509.563708 18.910912      NaN    47    24 c    0   1.15 235.5906 -22.67057  2177.19  4882.81 4.16 3.65 -42.3 -0.440    19.03 20.59 02a57509o0701c       0   36.315812
57509.568547 19.256669      NaN    18    24 c    0   1.39 235.5906 -22.67057  2087.91  4901.07 4.30 3.78 -39.6 -0.425    18.97 20.56 02a57509o0711c       0   36.315812
57510.549355 19.351140      NaN    -3    22 c    0   1.21 235.5906 -22.67057  2122.11  4865.90 4.18 3.70 -41.4 -0.429    19.21 20.95 02a57510o0655c       0   35.026250
57510.566215 19.256669      NaN     8    24 c    0   0.95 235.5906 -22.67057  2158.37  4826.19 4.23 3.73 -40.2 -0.428    19.11 20.81 02a57510o0688c       0   36.315812
57510.579237 19.169763      NaN    10    26 c    0   1.00 235.5906 -22.67057  2105.23  4804.78 4.48 3.96 -38.2 -0.401    18.95 20.72 02a57510o0714c       0   37.667469
57511.481354 19.569016      NaN    -2    18 c    0   1.14 235.5906 -22.67057  3995.34  5036.16 3.84 3.64 -42.1 -0.412    19.37 21.19 02a57511o0534c       0   32.662489
57511.492173 19.510313      NaN   -17    19 c    0   1.08 235.5906 -22.67057  3975.89  5002.38 4.07 3.86 -47.0 -0.392    19.32 21.21 02a57511o0556c       0   33.224061
57511.502890 19.318728      NaN    31    19 c    0   1.27 235.5906 -22.67057  4026.38  5088.37 4.07 3.85 -48.9 -0.383    19.30 21.20 02a57511o0578c       0   33.224061
