         MJD         m       dm  uJy  duJy F  err  chi/N      RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57243.467132 19.241693      NaN   41    17 c    0   1.14 5.98686 -14.42312  2060.24  9131.26 4.01 3.81 -56.5 -0.414    19.43 21.32 02a57243o0319c       0   32.100109
57243.494464 19.696897      NaN   11    16 c    0   1.24 5.98686 -14.42312  2050.47  9134.12 3.98 3.76 -57.7 -0.416    19.52 21.43 02a57243o0357c       0   31.581909
57243.508399 19.436675      NaN   32    16 c    0   1.10 5.98686 -14.42312  3486.27  7665.42 3.81 3.58 -67.3 -0.415    19.50 21.38 02a57243o0367c       0   31.581909
57243.552326 19.696897      NaN    2    16 c    0   1.13 5.98686 -14.42312  3475.56  7674.72 3.84 3.60 -63.0 -0.414    19.47 21.32 02a57243o0406c       0   31.581909
57244.468717 19.454622      NaN   37    14 c    0   1.88 5.98686 -14.42312  2068.26  9132.12 3.96 3.72 -56.9 -0.420    19.44 21.30 02a57244o0286c       0   30.617266
57244.495238 19.102305      NaN   54    16 c    0   1.19 5.98686 -14.42312  2059.80  9136.80 3.85 3.64 -54.6 -0.422    19.54 21.42 02a57244o0323c       0   31.581909
57244.503768 19.894850      NaN   20    13 c    0   1.71 5.98686 -14.42312  3495.10  7668.62 3.76 3.53 -64.5 -0.419    19.53 21.40 02a57244o0335c       0   30.173117
57244.531882 19.841877      NaN    9    14 c    0   1.29 5.98686 -14.42312  3489.42  7673.54 3.70 3.50 -62.1 -0.421    19.56 21.43 02a57244o0374c       0   30.617266
57245.462056 19.454622 0.307625   79    17 c    0   1.59 5.98686 -14.42312  2076.60  9132.77 3.89 3.69 -51.9 -0.427    19.41 21.22 02a57245o0308c       0   32.100109
57245.488592 19.674510      NaN   29    13 c    0   2.02 5.98686 -14.42312  2067.01  9137.56 3.91 3.68 -55.3 -0.426    19.44 21.26 02a57245o0345c       0   30.173117
57245.496999 19.384550      NaN   35    16 c    0   1.15 5.98686 -14.42312  3503.71  7668.65 3.85 3.56 -64.9 -0.413    19.43 21.24 02a57245o0357c       0   31.581909
57245.523034 19.674510      NaN   29    13 c    0   1.82 5.98686 -14.42312  3496.84  7672.03 3.82 3.55 -64.8 -0.416    19.50 21.37 02a57245o0394c       0   30.173117
57304.403708 19.401649      NaN  -11    21 c    0   1.07 5.98686 -14.42312  2088.26  9156.56 4.75 3.57 -65.7 -0.433    19.44 21.49 02a57304o0303c    8192   34.386291
57304.445428 19.351140      NaN  -15    22 c    0   1.03 5.98686 -14.42312  7037.46  2916.26 4.17 3.78  67.3 -0.435    19.40 21.45 02a57304o0357c    8192   35.005956
57308.372010 19.401649      NaN  -22    21 c    0   0.95 5.98686 -14.42312  2093.57  9160.38 4.82 3.89 -64.3 -0.422    19.38 21.35 02a57308o0268c       0   34.386291
57308.396188 19.454622      NaN  -50    20 c    0   1.12 5.98686 -14.42312  8535.20  1454.59 5.31 4.25  18.7 -0.432    19.38 21.38 02a57308o0304c       0   33.784863
57308.420215 19.569016      NaN   -1    18 c    0   0.90 5.98686 -14.42312  7088.09  2926.85 4.57 4.07   1.2 -0.407    19.40 21.37 02a57308o0334c       0   32.640726
57308.440624 19.454622      NaN  -22    20 c    0   0.89 5.98686 -14.42312  7087.10  2922.53 4.70 4.25  -1.1 -0.396    19.33 21.33 02a57308o0364c       0   33.784863
57311.371288 19.454622      NaN  -19    20 c    0   0.97 5.98686 -14.42312  2121.24  9167.39 4.91 3.75 -63.6 -0.461    19.37 21.37 02a57311o0283c    8192   33.784863
57311.396843 19.128787      NaN   -8    27 c    0   1.13 5.98686 -14.42312  2111.84  9173.96 4.94 3.85 -62.8 -0.445    18.95 20.97 02a57311o0321c    8192   38.346017
57311.414414 16.802877      NaN -945   230 c    0   1.11 5.98686 -14.42312  7073.13  2927.39 4.61 4.05   3.8 -0.449    16.74 18.67 02a57311o0348c       2  231.606168
57317.253060 18.053859      NaN   66    57 c    0   1.28 5.98686 -14.42312  2187.72  9155.73 4.53 3.75 -64.2 -0.484    18.46 19.57 02a57317o0101c       0   63.169747
57317.270527 18.550302      NaN   -5    46 c    0   1.31 5.98686 -14.42312  2181.79  9158.79 4.46 3.48 -67.6 -0.486    18.56 19.66 02a57317o0128c       0   53.454813
57317.289280 18.526952      NaN   40    40 c    0   1.03 5.98686 -14.42312  3619.96  7691.56 4.29 3.42 -72.1 -0.450    18.60 19.77 02a57317o0153c       0   48.388191
57317.305560 18.702047      NaN    6    40 c    0   1.10 5.98686 -14.42312  3613.10  7693.81 4.30 3.46 -71.2 -0.459    18.63 19.83 02a57317o0178c       0   48.388191
57333.335873 19.510313      NaN  -14    19 c    0   0.98 5.98686 -14.42312  8623.99  1479.86 4.08 3.76  15.7 -0.429    19.37 21.12 02a57333o0231c       0   33.202665
57333.362152 19.351140      NaN  -16    22 c    0   0.77 5.98686 -14.42312  8620.26  1482.78 3.99 3.72  10.1 -0.436    19.43 21.20 02a57333o0269c       0   35.005956
57333.390532 19.569016      NaN   -8    18 c    0   0.89 5.98686 -14.42312  7181.25  2954.69 3.95 3.85  -5.5 -0.386    19.41 21.24 02a57333o0310c       0   32.640726
57333.418814 19.631075      NaN  -10    17 c    0   1.17 5.98686 -14.42312  7181.13  2955.42 4.16 4.00   0.8 -0.374    19.37 21.28 02a57333o0351c       0   32.100109
57370.278865 19.510313      NaN  -15    19 c    0   1.22 5.98686 -14.42312  8699.99 10105.10 4.33 4.08  78.4 -0.392    19.40 21.41 02a57370o0166c    8192   33.202665
57372.280157 19.351140      NaN  -24    22 c    0   1.20 5.98686 -14.42312  8699.15 10108.07 4.26 4.01  82.0 -0.412    19.16 20.90 02a57372o0101c    8192   35.005956
57398.257722 19.302877      NaN   -9    23 c    0   1.00 5.98686 -14.42312  9278.55  1725.29 4.39 3.85  22.1 -0.477    19.28 21.09 02a57398o0100c       0   35.642909
57398.271803 19.401649      NaN   -9    21 c    0   1.06 5.98686 -14.42312  8621.40 10288.21 4.02 3.88  25.2 -0.401    19.27 21.07 02a57398o0123c       0   34.386291
57398.274255 18.944322      NaN  -65    32 c    0   1.01 5.98686 -14.42312  8449.94   555.05 4.77 3.81  10.7 -0.502    19.27 21.06 02a57398o0127c       0   42.016866
57398.290775 19.169763      NaN   -1    26 c    0   0.92 5.98686 -14.42312  8183.69  2312.98 4.46 3.89  10.2 -0.451    19.21 21.01 02a57398o0154c       0   37.648599
57399.236095 18.944322      NaN  -65    32 c    0   1.30 5.98686 -14.42312  8962.54  1143.73 4.42 3.76  19.3 -0.506    19.33 21.14 02a57399o0077c       0   42.016866
57399.252057 19.302877      NaN    0    23 c    0   0.87 5.98686 -14.42312  9264.43  1727.63 4.40 3.79  22.6 -0.499    19.33 21.14 02a57399o0103c       0   35.642909
57399.268602 18.191747      NaN    0    64 c    0   0.74 5.98686 -14.42312  8433.78   559.79 4.94 3.82   9.9 -0.488    19.28 21.12 02a57399o0130c       2   69.551542
57399.271052 19.510313      NaN  -24    19 c    0   1.05 5.98686 -14.42312  8619.85 10288.31 3.98 3.87  44.2 -0.408    19.29 21.11 02a57399o0134c       0   33.202665
57399.285128 18.574166      NaN  -26    45 c    0   0.85 5.98686 -14.42312  8173.38  2314.32 4.40 3.84  10.1 -0.463    19.25 21.07 02a57399o0157c       0   52.596739
57575.587981 19.631075      NaN  -24    17 c    0   1.19 5.98686 -14.42312  1191.15  9863.04 4.36 3.94 -53.4 -0.402    19.60 21.66 02a57575o0683c       0   32.100109
57575.590461 19.510313      NaN   -1    19 c    0   1.03 5.98686 -14.42312   983.85   121.13 5.10 3.71 -19.3 -0.459    19.61 21.69 02a57575o0688c       0   33.202665
57575.599867 19.766969      NaN  -13    15 c    0   1.30 5.98686 -14.42312  1208.11  9903.05 4.33 3.94 -54.8 -0.405    19.59 21.64 02a57575o0707c       0   31.087248
