         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57328.629390 18.910912      NaN   -64.5    33 o    0   1.15 123.86092 45.59221  8708.50  9070.83 3.98 3.31  89.5 -0.500    18.63 19.89 02a57328o0657o    8192    53.898903
57364.470854 19.569016      NaN   -42.5    18 o    0   1.36 123.86092 45.59221  8434.55  9383.21 3.39 3.28 -84.6 -0.466    19.24 20.82 02a57364o0450o       0    46.261126
57364.489709 19.454622      NaN    23.5    20 o    0   1.01 123.86092 45.59221  8146.56  8805.44 3.43 3.23 -88.2 -0.473    19.22 20.82 02a57364o0480o       0    47.075384
57364.502641 19.454622      NaN   -29.5    20 o    0   1.25 123.86092 45.59221  9075.27  9965.35 3.52 3.43 -70.1 -0.453    19.26 20.86 02a57364o0501o       0    47.075384
57364.503861 19.256669      NaN   -61.5    24 o    0   1.06 123.86092 45.59221  3328.85   234.29 4.81 3.46 -16.9 -0.522    19.26 20.85 02a57364o0503o       0    48.909015
57364.506924 19.510313      NaN    12.5    19 o    0   1.20 123.86092 45.59221  9371.83  8196.97 3.50 3.13 -87.8 -0.467    19.26 20.85 02a57364o0508o       0    46.659316
57365.525283 19.271854      NaN    68.5    19 o    0   1.44 123.86092 45.59221  8458.41  9390.76 3.51 3.38  83.0 -0.460    19.16 20.70 02a57365o0534o       0    46.659316
57365.552003 19.510313      NaN    -6.5    19 o    0   1.35 123.86092 45.59221  8181.64  8806.74 3.56 3.35  87.3 -0.461    19.13 20.67 02a57365o0572o       0    46.659316
57365.557182 19.014394      NaN  -275.5    30 o    0   0.95 123.86092 45.59221  1852.58   543.39 5.13 3.59 -25.4 -0.510    19.12 20.62 02a57365o0578o    4096    52.116137
57365.563066 19.128787      NaN   -13.5    27 o    0   1.13 123.86092 45.59221  3362.69   235.86 4.90 3.51 -15.9 -0.506    19.13 20.63 02a57365o0586o       0    50.448903
57365.582829 19.169763      NaN   -35.5    26 o    0   1.15 123.86092 45.59221  1544.58  2315.64 4.64 3.56 -34.5 -0.470    19.11 20.61 02a57365o0611o       0    49.920855
57384.479671 16.328572      NaN  -261.5   356 o    0   0.95 123.86092 45.59221  3287.86   226.05 4.68 3.49 -18.3 -0.509    16.40 16.42 02a57384o0418o 8388610   358.541618
57385.501506 18.649074      NaN  -269.5    42 o    0   1.28 123.86092 45.59221  3290.17   231.15 4.89 3.38 -15.8 -0.533    18.74 19.81 02a57385o0461o    8192    59.833868
57386.432869 19.169763      NaN     4.5    26 o    0   1.08 123.86092 45.59221  8397.22  9368.51 3.54 3.27  87.8 -0.474    18.92 20.23 02a57386o0396o       0    49.920855
