         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask    duJy_new
57300.550680 13.330412      NaN  4517  4132 o    0     0.14 119.22724 34.26211  2632.44  1978.62 4.23 3.17 -16.7 -0.631    17.44 18.65 02a57300o1035o 8388610 4132.102227
57319.572438 18.910912      NaN   -13    33 o    0     0.84 119.22724 34.26211  2670.02  2005.11 5.13 3.60 -19.3 -0.519    18.95 20.56 02a57319o0572o    8192   43.975134
57319.621923 18.649074      NaN   -23    42 o    0     0.69 119.22724 34.26211  4101.23   576.80 5.56 3.35  -5.9 -0.447    19.00 20.60 02a57319o0638o    8192   51.076535
57324.564184 18.110074      NaN    -4    69 o    0     0.77 119.22724 34.26211  2700.84  2020.02 6.19 4.28 -22.0 -0.481    18.23 19.29 02a57324o0593o       2   74.871974
57324.581471 18.125925      NaN   -61    68 o    0     0.66 119.22724 34.26211  2695.75  2023.93 6.31 4.42 -25.2 -0.454    18.25 19.35 02a57324o0620o       2   73.951420
57324.599360 17.896499      NaN   -85    84 o    0     0.58 119.22724 34.26211  4130.20   591.30 6.70 4.46  -9.8 -0.468    18.28 19.38 02a57324o0648o       2   88.886514
57324.610354 18.191747      NaN   -34    64 o    0     0.64 119.22724 34.26211   585.24 10190.27 6.06 3.91 -58.5 -0.425    18.31 19.41 02a57324o0665o       2   70.290913
57324.615403 17.858399      NaN  -123    87 o    0     0.53 119.22724 34.26211  4136.17   594.99 6.47 4.26 -11.8 -0.503    18.33 19.41 02a57324o0672o       2   91.726836
57324.623155 18.356290      NaN   -48    55 o    0     0.77 119.22724 34.26211   587.12 10194.37 5.91 3.96 -58.6 -0.426    18.34 19.45 02a57324o0684o    8192   62.207817
57327.648807 17.922662      NaN  -129    82 o    0     0.56 119.22724 34.26211  2738.27  2053.80 5.83 3.97 -20.3 -0.499    18.16 19.05 02a57327o0668o 8388610   86.998922
57362.535916 19.051202      NaN     6    29 o    0     0.61 119.22724 34.26211  2509.64  2357.22 4.45 3.52 -28.4 -0.464    19.20 20.81 02a57362o0486o 8388608   41.058646
57362.538393 19.014394      NaN   -38    30 o    0     0.95 119.22724 34.26211  2219.19  1763.20 4.66 3.52 -26.3 -0.478    19.21 20.79 02a57362o0490o 8388608   41.770952
57362.563160 19.351140      NaN  -324    22 o    0    11.21 119.22724 34.26211  7899.13  7558.60 3.64 3.24  86.8 -0.460    19.12 20.70 02a57362o0524o 8388608   36.452880
57362.588280 19.401649      NaN  -361    21 o    0    16.26 119.22724 34.26211  7599.90  9309.65 3.62 3.40  85.0 -0.450    19.11 20.63 02a57362o0560o 8388608   35.858227
57363.512398 19.212347      NaN   -36    25 o    0     0.72 119.22724 34.26211  2501.38  2355.38 4.43 3.54 -28.4 -0.460    19.34 21.03 02a57363o0425o       0   38.338133
57363.541980 19.169763      NaN     8    26 o    0     0.97 119.22724 34.26211  2223.03  1762.42 4.66 3.56 -27.1 -0.472    19.35 21.04 02a57363o0467o       0   38.997595
57363.568670 19.302877      NaN   -29    23 o    0     0.79 119.22724 34.26211  3092.43  2945.18 4.11 3.52 -28.2 -0.437    19.31 20.96 02a57363o0501o       0   37.064976
57363.575059 19.510313      NaN  -303    19 o    0    14.83 119.22724 34.26211  7602.44  9301.56 3.58 3.42  87.5 -0.452    19.29 20.96 02a57363o0511o    4096   34.724810
57364.464100 19.212347      NaN    -5    25 o    0     0.81 119.22724 34.26211  2474.26  2343.38 4.30 3.53 -27.3 -0.461    19.22 20.83 02a57364o0439o       0   38.338133
57364.487258 19.051202      NaN   -29    29 o    0     0.84 119.22724 34.26211  2198.96  1757.20 4.55 3.48 -27.8 -0.483    19.22 20.79 02a57364o0476o       0   41.058646
57364.493374 19.302877      NaN   -53    23 o    0     0.94 119.22724 34.26211  3052.48  2946.69 4.02 3.47 -29.0 -0.446    19.24 20.83 02a57364o0486o       0   37.064976
57364.508152 19.169763      NaN   -94    26 o    0     0.86 119.22724 34.26211  3348.80  1201.03 4.44 3.44 -18.9 -0.511    19.27 20.87 02a57364o0510o       0   38.997595
57365.521095 19.212347      NaN   -29    25 o    0     0.92 119.22724 34.26211  2506.50  2353.25 4.40 3.55 -29.2 -0.466    19.19 20.74 02a57365o0529o       0   38.338133
57365.529290 18.944322      NaN   -18    32 o    0     0.58 119.22724 34.26211  2214.94  1761.47 4.76 3.59 -27.3 -0.482    19.17 20.73 02a57365o0539o       0   43.229763
57365.564139 19.014394      NaN   -21    30 o    0     0.58 119.22724 34.26211  3089.57  2943.98 4.18 3.58 -27.6 -0.436    19.13 20.66 02a57365o0587o       0   41.770952
