         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask   duJy_new
57246.287081 19.696897      NaN   -5.0    16 c    0   0.99 254.55404 2.11751  3321.29  4523.58 3.99 3.80 -58.8 -0.404    19.52 21.51 02a57246o0067c       0  25.885641
57246.301318 19.419021      NaN   26.0    16 c    0   0.92 254.55404 2.11751  3318.01  4522.42 3.95 3.76 -57.9 -0.404    19.55 21.55 02a57246o0087c       0  25.885641
57246.325959 19.816329      NaN   16.0    13 c    0   1.62 254.55404 2.11751  1853.12  5970.15 3.94 3.65 -59.1 -0.417    19.60 21.62 02a57246o0121c       0  24.146768
57246.331677 19.922338      NaN  -10.0    13 c    0   1.52 254.55404 2.11751  1851.68  5970.50 4.05 3.73 -58.4 -0.414    19.57 21.61 02a57246o0129c       0  24.146768
57436.558335 18.816441      NaN  -22.0    36 c    0   0.98 254.55404 2.11751  7809.06  6026.53 4.00 3.67  70.7 -0.408    18.55 19.76 02a57436o0576c       0  41.352949
57436.571964 19.351140      NaN  -10.0    22 c    0   1.09 254.55404 2.11751  8096.31  6609.17 4.16 3.79  74.2 -0.400    19.02 20.66 02a57436o0599c       0  29.967756
57436.585582 19.696897      NaN  -26.0    16 c    0   0.91 254.55404 2.11751  6932.41  7192.92 3.88 3.58  78.2 -0.402    19.38 21.23 02a57436o0622c       0  25.885641
57436.599129 19.631075      NaN  -34.0    17 c    0   0.87 254.55404 2.11751  6679.00  7001.33 3.89 3.67  75.4 -0.398    19.40 21.30 02a57436o0645c       0  26.515399
57480.648857 17.963129      NaN  -77.0    79 c    0   1.18 254.55404 2.11751  2794.41  4869.33 3.70 3.47 -51.2 -0.446    17.93 18.28 02a57480o0864c 8388610  81.578590
57490.559024 19.631075      NaN  -15.0    17 c    0   0.96 254.55404 2.11751  7769.78  5955.38 3.92 3.60  82.2 -0.404    19.47 21.40 02a57490o0698c       0  26.515399
57490.578899 19.696897      NaN    1.0    16 c    0   1.18 254.55404 2.11751  2555.74  4131.72 4.18 3.78 -15.6 -0.388    19.47 21.40 02a57490o0732c       0  25.885641
57490.599498 19.696897      NaN  -16.0    16 c    0   1.06 254.55404 2.11751  3710.91  3552.11 3.87 3.71 -27.7 -0.390    19.53 21.44 02a57490o0767c       0  25.885641
57490.619239 19.841877      NaN   -9.0    14 c    0   1.27 254.55404 2.11751  3955.84  3645.09 3.87 3.71 -31.1 -0.383    19.55 21.48 02a57490o0801c       0  24.699522
57537.445063 19.696897      NaN  -28.0    16 c    0   0.85 254.55404 2.11751  2106.23  4730.80 4.06 3.61 -33.9 -0.440    19.59 21.61 02a57537o0412c       0  25.885641
57537.461540 19.472870      NaN   17.0    18 c    0   0.96 254.55404 2.11751  2083.49  4689.51 4.01 3.56 -41.0 -0.447    19.43 21.24 02a57537o0440c       0  27.167377
57537.472704 19.569016      NaN    4.0    18 c    0   1.05 254.55404 2.11751  2144.53  4768.00 3.99 3.59 -42.9 -0.445    19.35 21.10 02a57537o0462c       0  27.167377
57537.485997 19.510313      NaN  -42.0    19 c    0   0.95 254.55404 2.11751  2161.47  4650.93 3.98 3.59 -42.9 -0.433    19.29 20.98 02a57537o0485c       0  27.840014
57537.498769 19.569016      NaN  -24.0    18 c    0   1.15 254.55404 2.11751  2114.94  4708.87 3.98 3.56 -39.6 -0.442    19.26 20.90 02a57537o0507c       0  27.167377
57543.439813 19.569016      NaN    4.0    18 c    0   1.06 254.55404 2.11751  2095.84  3376.53 4.23 3.62 -24.7 -0.438    19.48 21.49 02a57543o0423c       0  27.167377
57543.447553 19.510313      NaN  -45.0    19 c    0   0.82 254.55404 2.11751  2078.32  3342.16 4.22 3.63 -27.0 -0.437    19.49 21.49 02a57543o0439c       0  27.840014
57543.468988 19.351140      NaN   -3.0    22 c    0   0.93 254.55404 2.11751  2141.93  3422.55 4.20 3.61 -29.2 -0.434    19.24 21.17 02a57543o0481c       0  29.967756
57543.477066 19.351140      NaN  -25.0    22 c    0   1.07 254.55404 2.11751  2159.01  3301.58 4.19 3.60 -26.5 -0.440    19.15 21.05 02a57543o0495c       0  29.967756
57543.497634 19.089302      NaN  -16.0    28 c    0   1.08 254.55404 2.11751  2123.02  3362.11 4.23 3.61 -27.5 -0.438    18.97 20.86 02a57543o0533c       0  34.613096
57547.427801 19.696897      NaN  -36.0    16 c    0   1.03 254.55404 2.11751  4632.53  3439.72 4.02 3.72  -9.7 -0.411    19.59 21.62 02a57547o0355c       0  25.885641
57547.439167 19.631075      NaN  -20.0    17 c    0   0.98 254.55404 2.11751  4613.75  3399.85 4.06 3.71  -8.8 -0.416    19.59 21.62 02a57547o0375c       0  26.515399
57547.458676 19.631075      NaN  -34.0    17 c    0   0.87 254.55404 2.11751  4672.98  3481.26 3.98 3.75 -13.0 -0.401    19.58 21.59 02a57547o0413c       0  26.515399
