         MJD         m       dm    uJy  duJy F  err   chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    Mask     duJy_new
57297.456234 18.720295      NaN     49    26 o    0    1.37 35.03337 -22.72095  5536.45  5696.70 3.88 3.32 -73.2 -0.499    18.65 19.91 02a57297o0234o       0    37.814281
57297.480158 19.076453      NaN     13    27 o    0    1.29 35.03337 -22.72095  5530.85  5700.89 3.79 3.36 -73.3 -0.491    18.67 19.93 02a57297o0270o       0    38.508698
57297.497445 18.757738      NaN     30    31 o    0    1.11 35.03337 -22.72095  3563.61  6337.07 3.95 3.39 -59.8 -0.473    18.65 19.89 02a57297o0296o       0    41.411591
57297.521327 18.776955      NaN     25    32 o    0    0.84 35.03337 -22.72095  3562.14  6337.51 3.87 3.34 -59.9 -0.473    18.64 19.84 02a57297o0332o       0    42.165387
57298.452646 18.836735      NaN     40    25 o    0    0.95 35.03337 -22.72095  5548.07  5699.93 3.82 3.31 -71.7 -0.483    18.84 20.26 02a57298o0383o       0    37.133810
57298.476858 18.857417      NaN     35    26 o    0    0.98 35.03337 -22.72095  5542.31  5704.53 3.78 3.29 -74.7 -0.489    18.87 20.30 02a57298o0420o       0    37.814281
57298.493994 18.693037      NaN     55    25 o    0    1.12 35.03337 -22.72095  3558.93  6339.90 3.91 3.34 -60.6 -0.473    18.84 20.23 02a57298o0446o       0    37.133810
57298.518195 19.212347      NaN    -23    25 o    0    1.28 35.03337 -22.72095  3557.68  6340.33 3.97 3.41 -60.9 -0.460    18.80 20.20 02a57298o0483o       0    37.133810
57303.426768 19.351140      NaN    -25    22 o    0    1.00 35.03337 -22.72095  5532.94  5696.25 3.82 3.35 -79.3 -0.480    19.04 20.65 02a57303o0219o       0    35.184085
57303.445208 19.401649      NaN     -3    21 o    0    0.98 35.03337 -22.72095  5528.16  5698.90 3.81 3.32 -79.4 -0.482    19.15 20.84 02a57303o0246o       0    34.567613
57303.461076 19.302877      NaN    -50    23 o    0    0.83 35.03337 -22.72095  6991.12  4262.57 3.90 3.64  83.6 -0.470    19.15 20.90 02a57303o0269o       0    35.817871
57303.479181 19.401649      NaN    -81    21 o    0    1.06 35.03337 -22.72095  6976.05  4269.54 3.87 3.67  78.6 -0.472    19.18 20.93 02a57303o0296o       0    34.567613
57321.407385 18.356290      NaN    -21    55 o    0    1.18 35.03337 -22.72095  5539.54  5724.99 3.86 2.91 -81.1 -0.469    17.88 18.54 02a57321o0327o       0    61.472920
57321.418675 18.152867      NaN     28    60 o    0    1.19 35.03337 -22.72095  5537.83  5726.41 3.93 2.88 -79.7 -0.472    17.85 18.53 02a57321o0343o       0    65.984239
57321.447123 18.186107      NaN     22    60 o    0    1.21 35.03337 -22.72095  3638.25  6346.40 4.12 3.30 -69.5 -0.470    17.88 18.49 02a57321o0383o       0    65.984239
57321.473420 18.261819      NaN     -2    60 o    0    1.12 35.03337 -22.72095  3641.32  6348.11 4.11 3.40 -67.1 -0.514    17.86 18.45 02a57321o0420o       0    65.984239
57329.407535 19.014394      NaN      5    30 o    0    0.80 35.03337 -22.72095  5589.14  5753.63 4.28 3.76 -70.6 -0.482    18.86 20.59 02a57329o0327o       0    40.668413
57329.434613 18.978793      NaN    -91    31 o    0    0.77 35.03337 -22.72095  5167.63  4926.33 4.16 3.73 -48.3 -0.506    18.81 20.33 02a57329o0367o       0    41.411591
57329.463416 18.273950      NaN     97    30 o    0    1.12 35.03337 -22.72095  3697.41  6370.54 4.55 3.74 -63.0 -0.470    18.71 20.25 02a57329o0409o       0    40.668413
57329.491577 18.978793      NaN     -1    31 o    0    1.12 35.03337 -22.72095  3699.33  6366.18 4.43 3.57 -66.0 -0.477    18.69 20.29 02a57329o0450o       0    41.411591
57368.309193 19.401649      NaN    -21    21 o    0    0.98 35.03337 -22.72095  5633.49  4406.65 3.77 3.61 -43.4 -0.464    19.01 20.55 02a57368o0219o       0    34.567613
57368.325887 19.256669      NaN     -5    24 o    0    0.89 35.03337 -22.72095  5922.19  4989.81 3.75 3.60 -67.8 -0.454    19.02 20.60 02a57368o0245o       0    36.468066
57368.343106 19.212347      NaN    -21    25 o    0    0.95 35.03337 -22.72095  5061.21  3829.56 4.10 3.74 -24.2 -0.422    19.00 20.60 02a57368o0270o       0    37.133810
57368.361152 19.454622      NaN    -24    20 o    0    1.20 35.03337 -22.72095  4770.14  5571.62 3.80 3.48 -67.2 -0.449    18.99 20.52 02a57368o0296o       0    33.969396
57380.288810 18.550302      NaN    -29    46 o    0    1.09 35.03337 -22.72095  5443.62  4637.78 3.75 3.46 -66.3 -0.518    18.25 19.08 02a57380o0123o       0    53.571633
